2010-03-31,600606.SH,房地产
2010-03-31,600609.SH,汽车
2010-03-31,600611.SH,交通运输
2010-03-31,600612.SH,商贸零售
2010-03-31,600613.SH,医药
2010-03-31,600614.SH,房地产
2010-03-31,600615.SH,房地产
2010-03-31,600616.SH,食品饮料
2010-03-31,600617.SH,房地产
2010-03-31,600618.SH,基础化工
2010-03-31,600619.SH,家电
2010-03-31,600620.SH,房地产
2010-03-31,600621.SH,电子元器件
2010-03-31,600622.SH,房地产
2010-03-31,600623.SH,汽车
2010-03-31,600624.SH,综合
2010-03-31,600626.SH,纺织服装
2010-03-31,600628.SH,商贸零售
2010-03-31,600629.SH,建材
2010-03-31,600630.SH,纺织服装
2010-03-31,600631.SH,商贸零售
2010-03-31,600633.SH,房地产
2010-03-31,600634.SH,房地产
2010-03-31,600635.SH,电力及公用事业
2010-03-31,600636.SH,基础化工
2010-03-31,600637.SH,家电
2010-03-31,600638.SH,房地产
2010-03-31,600639.SH,房地产
2010-03-31,600640.SH,房地产
2010-03-31,600641.SH,房地产
2010-03-31,600642.SH,电力及公用事业
2010-03-31,600644.SH,电力及公用事业
2010-03-31,600647.SH,房地产
2010-03-31,600648.SH,商贸零售
2010-03-31,600649.SH,综合
2010-03-31,600650.SH,交通运输
2010-03-31,600651.SH,家电
2010-03-31,600652.SH,煤炭
2010-03-31,600653.SH,汽车
2010-03-31,600654.SH,电子元器件
2010-03-31,600655.SH,商贸零售
2010-03-31,600658.SH,房地产
2010-03-31,600660.SH,汽车
2010-03-31,600661.SH,综合
2010-03-31,600662.SH,交通运输
2010-03-31,600663.SH,房地产
2010-03-31,600664.SH,医药
2010-03-31,600665.SH,房地产
2010-03-31,600666.SH,医药
2010-03-31,600667.SH,纺织服装
2010-03-31,600668.SH,综合
2010-03-31,600671.SH,医药
2010-03-31,600673.SH,有色金属
2010-03-31,600674.SH,电力及公用事业
2010-03-31,600675.SH,房地产
2010-03-31,600676.SH,交通运输
2010-03-31,600677.SH,国防军工
2010-03-31,600678.SH,建材
2010-03-31,600679.SH,房地产
2010-03-31,600680.SH,通信
2010-03-31,600682.SH,商贸零售
2010-03-31,600683.SH,商贸零售
2010-03-31,600684.SH,房地产
2010-03-31,600685.SH,机械
2010-03-31,600686.SH,汽车
2010-03-31,600687.SH,计算机
2010-03-31,600688.SH,石油石化
2010-03-31,600689.SH,商贸零售
2010-03-31,600690.SH,家电
2010-03-31,600692.SH,交通运输
2010-03-31,600693.SH,商贸零售
2010-03-31,600694.SH,商贸零售
2010-03-31,600695.SH,农林牧渔
2010-03-31,600696.SH,房地产
2010-03-31,600697.SH,商贸零售
2010-03-31,600701.SH,农林牧渔
2010-03-31,600702.SH,食品饮料
2010-03-31,600703.SH,电子元器件
2010-03-31,600704.SH,汽车
2010-03-31,600707.SH,电子元器件
2010-03-31,600708.SH,交通运输
2010-03-31,600710.SH,机械
2010-03-31,600712.SH,商贸零售
2010-03-31,600713.SH,医药
2010-03-31,600717.SH,交通运输
2010-03-31,600718.SH,计算机
2010-03-31,600719.SH,电力及公用事业
2010-03-31,600720.SH,建材
2010-03-31,600723.SH,商贸零售
2010-03-31,600724.SH,建材
2010-03-31,600725.SH,煤炭
2010-03-31,600726.SH,电力及公用事业
2010-03-31,600727.SH,基础化工
2010-03-31,600729.SH,商贸零售
2010-03-31,600730.SH,综合
2010-03-31,600731.SH,基础化工
2010-03-31,600732.SH,房地产
2010-03-31,600733.SH,房地产
2010-03-31,600735.SH,商贸零售
2010-03-31,600736.SH,房地产
2010-03-31,600737.SH,农林牧渔
2010-03-31,600738.SH,商贸零售
2010-03-31,600739.SH,商贸零售
2010-03-31,600740.SH,煤炭
2010-03-31,600741.SH,交通运输
2010-03-31,600742.SH,汽车
2010-03-31,600744.SH,电力及公用事业
2010-03-31,600746.SH,基础化工
2010-03-31,600747.SH,房地产
2010-03-31,600748.SH,房地产
2010-03-31,600749.SH,餐饮旅游
2010-03-31,600750.SH,医药
2010-03-31,600753.SH,房地产
2010-03-31,600754.SH,餐饮旅游
2010-03-31,600755.SH,商贸零售
2010-03-31,600756.SH,计算机
2010-03-31,600758.SH,电力及公用事业
2010-03-31,600759.SH,房地产
2010-03-31,600760.SH,汽车
2010-03-31,600761.SH,机械
2010-03-31,600763.SH,医药
2010-03-31,600764.SH,通信
2010-03-31,600765.SH,机械
2010-03-31,600766.SH,医药
2010-03-31,600767.SH,房地产
2010-03-31,600768.SH,有色金属
2010-03-31,600769.SH,基础化工
2010-03-31,600770.SH,计算机
2010-03-31,600774.SH,商贸零售
2010-03-31,600775.SH,通信
2010-03-31,600776.SH,通信
2010-03-31,600777.SH,综合
2010-03-31,600778.SH,商贸零售
2010-03-31,600779.SH,食品饮料
2010-03-31,600780.SH,电力及公用事业
2010-03-31,600781.SH,医药
2010-03-31,600782.SH,钢铁
2010-03-31,600783.SH,农林牧渔
2010-03-31,600784.SH,钢铁
2010-03-31,600785.SH,商贸零售
2010-03-31,600787.SH,交通运输
2010-03-31,600789.SH,医药
2010-03-31,600790.SH,房地产
2010-03-31,600791.SH,房地产
2010-03-31,600794.SH,交通运输
2010-03-31,600795.SH,电力及公用事业
2010-03-31,600796.SH,基础化工
2010-03-31,600797.SH,计算机
2010-03-31,600798.SH,交通运输
2010-03-31,600801.SH,建材
2010-03-31,600802.SH,建材
2010-03-31,600803.SH,基础化工
2010-03-31,600804.SH,通信
2010-03-31,600805.SH,交通运输
2010-03-31,600806.SH,机械
2010-03-31,600807.SH,房地产
2010-03-31,600808.SH,钢铁
2010-03-31,600809.SH,食品饮料
2010-03-31,600810.SH,基础化工
2010-03-31,600811.SH,商贸零售
2010-03-31,600812.SH,医药
2010-03-31,600814.SH,商贸零售
2010-03-31,600815.SH,机械
2010-03-31,600816.SH,非银行金融
2010-03-31,600818.SH,汽车
2010-03-31,600819.SH,建材
2010-03-31,600820.SH,建筑
2010-03-31,600821.SH,商贸零售
2010-03-31,600822.SH,商贸零售
2010-03-31,600823.SH,房地产
2010-03-31,600824.SH,商贸零售
2010-03-31,600825.SH,传媒
2010-03-31,600826.SH,商贸零售
2010-03-31,600827.SH,商贸零售
2010-03-31,600828.SH,商贸零售
2010-03-31,600829.SH,医药
2010-03-31,600830.SH,商贸零售
2010-03-31,600831.SH,传媒
2010-03-31,600832.SH,传媒
2010-03-31,600833.SH,医药
2010-03-31,600834.SH,交通运输
2010-03-31,600835.SH,机械
2010-03-31,600836.SH,轻工制造
2010-03-31,600837.SH,非银行金融
2010-03-31,600838.SH,商贸零售
2010-03-31,600839.SH,家电
2010-03-31,600841.SH,汽车
2010-03-31,600843.SH,机械
2010-03-31,600844.SH,基础化工
2010-03-31,600845.SH,计算机
2010-03-31,600846.SH,建筑
2010-03-31,600850.SH,国防军工
2010-03-31,600851.SH,纺织服装
2010-03-31,600853.SH,建筑
2010-03-31,600855.SH,国防军工
2010-03-31,600856.SH,商贸零售
2010-03-31,600857.SH,商贸零售
2010-03-31,600858.SH,商贸零售
2010-03-31,600859.SH,商贸零售
2010-03-31,600860.SH,机械
2010-03-31,600861.SH,商贸零售
2010-03-31,600862.SH,机械
2010-03-31,600863.SH,电力及公用事业
2010-03-31,600864.SH,电力及公用事业
2010-03-31,600865.SH,商贸零售
2010-03-31,600866.SH,食品饮料
2010-03-31,600867.SH,医药
2010-03-31,600869.SH,医药
2010-03-31,600871.SH,基础化工
2010-03-31,600872.SH,综合
2010-03-31,600873.SH,食品饮料
2010-03-31,600874.SH,电力及公用事业
2010-03-31,600875.SH,电力设备
2010-03-31,600877.SH,汽车
2010-03-31,600879.SH,国防军工
2010-03-31,600880.SH,传媒
2010-03-31,600881.SH,建材
2010-03-31,600882.SH,基础化工
2010-03-31,600883.SH,建材
2010-03-31,600884.SH,纺织服装
2010-03-31,600885.SH,电力设备
2010-03-31,600886.SH,电力及公用事业
2010-03-31,600887.SH,食品饮料
2010-03-31,600888.SH,有色金属
2010-03-31,600889.SH,基础化工
2010-03-31,600893.SH,国防军工
2010-03-31,600894.SH,钢铁
2010-03-31,600895.SH,房地产
2010-03-31,600896.SH,交通运输
2010-03-31,600897.SH,交通运输
2010-03-31,600898.SH,商贸零售
2010-03-31,600900.SH,电力及公用事业
2010-03-31,600960.SH,汽车
2010-03-31,600961.SH,有色金属
2010-03-31,600962.SH,农林牧渔
2010-03-31,600963.SH,轻工制造
2010-03-31,600965.SH,农林牧渔
2010-03-31,600966.SH,轻工制造
2010-03-31,600967.SH,机械
2010-03-31,600969.SH,电力及公用事业
2010-03-31,600970.SH,建筑
2010-03-31,600971.SH,煤炭
2010-03-31,600973.SH,电力设备
2010-03-31,600975.SH,农林牧渔
2010-03-31,600976.SH,医药
2010-03-31,600978.SH,农林牧渔
2010-03-31,600979.SH,电力及公用事业
2010-03-31,600980.SH,有色金属
2010-03-31,600981.SH,商贸零售
2010-03-31,600982.SH,电力及公用事业
2010-03-31,600983.SH,家电
2010-03-31,600985.SH,基础化工
2010-03-31,600986.SH,建筑
2010-03-31,600987.SH,纺织服装
2010-03-31,600990.SH,国防军工
2010-03-31,600991.SH,汽车
2010-03-31,600992.SH,机械
2010-03-31,600993.SH,医药
2010-03-31,600995.SH,电力及公用事业
2010-03-31,600997.SH,煤炭
2010-03-31,601001.SH,煤炭
2010-03-31,601006.SH,交通运输
2010-03-31,601111.SH,交通运输
2010-03-31,601333.SH,交通运输
2010-03-31,601398.SH,银行
2010-03-31,601588.SH,房地产
2010-03-31,601607.SH,医药
2010-03-31,601628.SH,非银行金融
2010-03-31,601666.SH,煤炭
2010-03-31,601699.SH,煤炭
2010-03-31,601872.SH,交通运输
2010-03-31,601988.SH,银行
2010-03-31,601991.SH,电力及公用事业
2010-04-30,000001.SZ,银行
2010-04-30,000002.SZ,房地产
2010-04-30,000005.SZ,房地产
2010-04-30,000006.SZ,房地产
2010-04-30,000009.SZ,房地产
2010-04-30,000012.SZ,建材
2010-04-30,000014.SZ,房地产
2010-04-30,000016.SZ,家电
2010-04-30,000019.SZ,食品饮料
2010-04-30,000021.SZ,电子元器件
2010-04-30,000022.SZ,交通运输
2010-04-30,000023.SZ,房地产
2010-04-30,000025.SZ,汽车
2010-04-30,000026.SZ,轻工制造
2010-04-30,000027.SZ,电力及公用事业
2010-04-30,000028.SZ,医药
2010-04-30,000029.SZ,房地产
2010-04-30,000031.SZ,房地产
2010-04-30,000032.SZ,电子元器件
2010-04-30,000036.SZ,房地产
2010-04-30,000037.SZ,电力及公用事业
2010-04-30,000039.SZ,机械
2010-04-30,000040.SZ,房地产
2010-04-30,000042.SZ,房地产
2010-04-30,000043.SZ,机械
2010-04-30,000045.SZ,电子元器件
2010-04-30,000046.SZ,房地产
2010-04-30,000049.SZ,轻工制造
2010-04-30,000050.SZ,电子元器件
2010-04-30,000055.SZ,建材
2010-04-30,000056.SZ,房地产
2010-04-30,000059.SZ,石油石化
2010-04-30,000060.SZ,有色金属
2010-04-30,000061.SZ,农林牧渔
2010-04-30,000062.SZ,电子元器件
2010-04-30,000063.SZ,通信
2010-04-30,000065.SZ,建筑
2010-04-30,000066.SZ,计算机
2010-04-30,000068.SZ,电子元器件
2010-04-30,000069.SZ,房地产
2010-04-30,000070.SZ,通信
2010-04-30,000078.SZ,医药
2010-04-30,000088.SZ,交通运输
2010-04-30,000089.SZ,交通运输
2010-04-30,000090.SZ,房地产
2010-04-30,000096.SZ,石油石化
2010-04-30,000099.SZ,交通运输
2010-04-30,000100.SZ,家电
2010-04-30,000150.SZ,房地产
2010-04-30,000151.SZ,商贸零售
2010-04-30,000153.SZ,医药
2010-04-30,000155.SZ,基础化工
2010-04-30,000157.SZ,机械
2010-04-30,000158.SZ,纺织服装
2010-04-30,000159.SZ,煤炭
2010-04-30,000301.SZ,综合
2010-04-30,000400.SZ,电力设备
2010-04-30,000401.SZ,建材
2010-04-30,000402.SZ,房地产
2010-04-30,000404.SZ,家电
2010-04-30,000407.SZ,基础化工
2010-04-30,000410.SZ,机械
2010-04-30,000411.SZ,医药
2010-04-30,000413.SZ,电子元器件
2010-04-30,000415.SZ,综合
2010-04-30,000416.SZ,综合
2010-04-30,000417.SZ,商贸零售
2010-04-30,000418.SZ,家电
2010-04-30,000419.SZ,商贸零售
2010-04-30,000420.SZ,基础化工
2010-04-30,000421.SZ,交通运输
2010-04-30,000422.SZ,基础化工
2010-04-30,000423.SZ,医药
2010-04-30,000425.SZ,机械
2010-04-30,000426.SZ,有色金属
2010-04-30,000428.SZ,餐饮旅游
2010-04-30,000429.SZ,交通运输
2010-04-30,000488.SZ,轻工制造
2010-04-30,000501.SZ,商贸零售
2010-04-30,000502.SZ,房地产
2010-04-30,000503.SZ,医药
2010-04-30,000504.SZ,通信
2010-04-30,000505.SZ,房地产
2010-04-30,000507.SZ,综合
2010-04-30,000510.SZ,基础化工
2010-04-30,000511.SZ,房地产
2010-04-30,000513.SZ,医药
2010-04-30,000514.SZ,房地产
2010-04-30,000516.SZ,商贸零售
2010-04-30,000518.SZ,医药
2010-04-30,000519.SZ,国防军工
2010-04-30,000520.SZ,交通运输
2010-04-30,000521.SZ,家电
2010-04-30,000523.SZ,基础化工
2010-04-30,000524.SZ,餐饮旅游
2010-04-30,000525.SZ,基础化工
2010-04-30,000526.SZ,轻工制造
2010-04-30,000528.SZ,机械
2010-04-30,000530.SZ,机械
2010-04-30,000531.SZ,电力及公用事业
2010-04-30,000532.SZ,电子元器件
2010-04-30,000533.SZ,电力设备
2010-04-30,000534.SZ,房地产
2010-04-30,000537.SZ,房地产
2010-04-30,000538.SZ,医药
2010-04-30,000539.SZ,电力及公用事业
2010-04-30,000540.SZ,房地产
2010-04-30,000541.SZ,家电
2010-04-30,000543.SZ,电力及公用事业
2010-04-30,000544.SZ,电力及公用事业
2010-04-30,000545.SZ,医药
2010-04-30,000546.SZ,综合
2010-04-30,000547.SZ,通信
2010-04-30,000548.SZ,交通运输
2010-04-30,000550.SZ,汽车
2010-04-30,000551.SZ,电力设备
2010-04-30,000552.SZ,煤炭
2010-04-30,000553.SZ,基础化工
2010-04-30,000554.SZ,石油石化
2010-04-30,000558.SZ,房地产
2010-04-30,000559.SZ,汽车
2010-04-30,000560.SZ,商贸零售
2010-04-30,000563.SZ,非银行金融
2010-04-30,000564.SZ,商贸零售
2010-04-30,000565.SZ,基础化工
2010-04-30,000566.SZ,医药
2010-04-30,000567.SZ,房地产
2010-04-30,000568.SZ,食品饮料
2010-04-30,000570.SZ,机械
2010-04-30,000571.SZ,煤炭
2010-04-30,000572.SZ,汽车
2010-04-30,000573.SZ,房地产
2010-04-30,000576.SZ,轻工制造
2010-04-30,000581.SZ,汽车
2010-04-30,000582.SZ,交通运输
2010-04-30,000584.SZ,基础化工
2010-04-30,000585.SZ,电力设备
2010-04-30,000586.SZ,通信
2010-04-30,000589.SZ,汽车
2010-04-30,000590.SZ,医药
2010-04-30,000591.SZ,医药
2010-04-30,000593.SZ,电力及公用事业
2010-04-30,000595.SZ,机械
2010-04-30,000596.SZ,食品饮料
2010-04-30,000597.SZ,医药
2010-04-30,000598.SZ,电力及公用事业
2010-04-30,000599.SZ,汽车
2010-04-30,000600.SZ,电力及公用事业
2010-04-30,000601.SZ,电力及公用事业
2010-04-30,000606.SZ,医药
2010-04-30,000607.SZ,医药
2010-04-30,000608.SZ,房地产
2010-04-30,000609.SZ,房地产
2010-04-30,000610.SZ,餐饮旅游
2010-04-30,000611.SZ,机械
2010-04-30,000612.SZ,有色金属
2010-04-30,000615.SZ,基础化工
2010-04-30,000616.SZ,房地产
2010-04-30,000617.SZ,机械
2010-04-30,000619.SZ,建材
2010-04-30,000623.SZ,医药
2010-04-30,000625.SZ,汽车
2010-04-30,000626.SZ,农林牧渔
2010-04-30,000627.SZ,基础化工
2010-04-30,000629.SZ,钢铁
2010-04-30,000630.SZ,有色金属
2010-04-30,000632.SZ,商贸零售
2010-04-30,000635.SZ,基础化工
2010-04-30,000636.SZ,电子元器件
2010-04-30,000637.SZ,石油石化
2010-04-30,000639.SZ,农林牧渔
2010-04-30,000650.SZ,医药
2010-04-30,000651.SZ,家电
2010-04-30,000652.SZ,综合
2010-04-30,000655.SZ,钢铁
2010-04-30,000659.SZ,轻工制造
2010-04-30,000661.SZ,医药
2010-04-30,000662.SZ,基础化工
2010-04-30,000663.SZ,农林牧渔
2010-04-30,000665.SZ,传媒
2010-04-30,000666.SZ,机械
2010-04-30,000667.SZ,房地产
2010-04-30,000668.SZ,石油石化
2010-04-30,000669.SZ,综合
2010-04-30,000671.SZ,商贸零售
2010-04-30,000676.SZ,机械
2010-04-30,000677.SZ,基础化工
2010-04-30,000678.SZ,机械
2010-04-30,000679.SZ,商贸零售
2010-04-30,000680.SZ,机械
2010-04-30,000682.SZ,电力设备
2010-04-30,000683.SZ,基础化工
2010-04-30,000685.SZ,电力及公用事业
2010-04-30,000686.SZ,非银行金融
2010-04-30,000687.SZ,基础化工
2010-04-30,000690.SZ,电力及公用事业
2010-04-30,000695.SZ,电力及公用事业
2010-04-30,000697.SZ,电子元器件
2010-04-30,000698.SZ,石油石化
2010-04-30,000700.SZ,汽车
2010-04-30,000701.SZ,电子元器件
2010-04-30,000702.SZ,农林牧渔
2010-04-30,000703.SZ,建材
2010-04-30,000705.SZ,医药
2010-04-30,000707.SZ,基础化工
2010-04-30,000708.SZ,钢铁
2010-04-30,000709.SZ,钢铁
2010-04-30,000710.SZ,汽车
2010-04-30,000711.SZ,房地产
2010-04-30,000712.SZ,电力及公用事业
2010-04-30,000713.SZ,农林牧渔
2010-04-30,000715.SZ,商贸零售
2010-04-30,000717.SZ,钢铁
2010-04-30,000718.SZ,房地产
2010-04-30,000720.SZ,电力及公用事业
2010-04-30,000721.SZ,餐饮旅游
2010-04-30,000723.SZ,煤炭
2010-04-30,000725.SZ,电子元器件
2010-04-30,000726.SZ,纺织服装
2010-04-30,000727.SZ,电子元器件
2010-04-30,000728.SZ,非银行金融
2010-04-30,000729.SZ,食品饮料
2010-04-30,000731.SZ,基础化工
2010-04-30,000733.SZ,电子元器件
2010-04-30,000735.SZ,农林牧渔
2010-04-30,000737.SZ,基础化工
2010-04-30,000739.SZ,医药
2010-04-30,000751.SZ,有色金属
2010-04-30,000752.SZ,食品饮料
2010-04-30,000753.SZ,汽车
2010-04-30,000755.SZ,基础化工
2010-04-30,000756.SZ,医药
2010-04-30,000758.SZ,有色金属
2010-04-30,000759.SZ,商贸零售
2010-04-30,000760.SZ,汽车
2010-04-30,000761.SZ,钢铁
2010-04-30,000762.SZ,有色金属
2010-04-30,000766.SZ,医药
2010-04-30,000767.SZ,电力及公用事业
2010-04-30,000768.SZ,国防军工
2010-04-30,000776.SZ,交通运输
2010-04-30,000777.SZ,电力设备
2010-04-30,000778.SZ,钢铁
2010-04-30,000782.SZ,基础化工
2010-04-30,000783.SZ,非银行金融
2010-04-30,000785.SZ,商贸零售
2010-04-30,000786.SZ,建材
2010-04-30,000788.SZ,医药
2010-04-30,000789.SZ,建材
2010-04-30,000790.SZ,钢铁
2010-04-30,000791.SZ,基础化工
2010-04-30,000792.SZ,基础化工
2010-04-30,000793.SZ,传媒
2010-04-30,000795.SZ,有色金属
2010-04-30,000796.SZ,餐饮旅游
2010-04-30,000797.SZ,房地产
2010-04-30,000798.SZ,农林牧渔
2010-04-30,000799.SZ,食品饮料
2010-04-30,000800.SZ,汽车
2010-04-30,000801.SZ,电子元器件
2010-04-30,000802.SZ,餐饮旅游
2010-04-30,000803.SZ,汽车
2010-04-30,000806.SZ,电力设备
2010-04-30,000807.SZ,有色金属
2010-04-30,000809.SZ,医药
2010-04-30,000810.SZ,纺织服装
2010-04-30,000811.SZ,机械
2010-04-30,000812.SZ,轻工制造
2010-04-30,000813.SZ,纺织服装
2010-04-30,000815.SZ,轻工制造
2010-04-30,000816.SZ,机械
2010-04-30,000818.SZ,基础化工
2010-04-30,000819.SZ,石油石化
2010-04-30,000820.SZ,轻工制造
2010-04-30,000821.SZ,机械
2010-04-30,000822.SZ,基础化工
2010-04-30,000823.SZ,电子元器件
2010-04-30,000825.SZ,钢铁
2010-04-30,000826.SZ,电力及公用事业
2010-04-30,000828.SZ,交通运输
2010-04-30,000829.SZ,商贸零售
2010-04-30,000830.SZ,基础化工
2010-04-30,000831.SZ,有色金属
2010-04-30,000833.SZ,轻工制造
2010-04-30,000835.SZ,煤炭
2010-04-30,000836.SZ,房地产
2010-04-30,000837.SZ,机械
2010-04-30,000838.SZ,房地产
2010-04-30,000839.SZ,综合
2010-04-30,000848.SZ,食品饮料
2010-04-30,000850.SZ,纺织服装
2010-04-30,000851.SZ,商贸零售
2010-04-30,000852.SZ,机械
2010-04-30,000856.SZ,建材
2010-04-30,000858.SZ,食品饮料
2010-04-30,000859.SZ,基础化工
2010-04-30,000860.SZ,农林牧渔
2010-04-30,000861.SZ,房地产
2010-04-30,000862.SZ,电力设备
2010-04-30,000868.SZ,汽车
2010-04-30,000869.SZ,食品饮料
2010-04-30,000875.SZ,电力及公用事业
2010-04-30,000876.SZ,农林牧渔
2010-04-30,000877.SZ,建材
2010-04-30,000878.SZ,有色金属
2010-04-30,000880.SZ,机械
2010-04-30,000881.SZ,商贸零售
2010-04-30,000882.SZ,商贸零售
2010-04-30,000883.SZ,电力及公用事业
2010-04-30,000885.SZ,建材
2010-04-30,000886.SZ,交通运输
2010-04-30,000887.SZ,汽车
2010-04-30,000888.SZ,餐饮旅游
2010-04-30,000889.SZ,商贸零售
2010-04-30,000890.SZ,机械
2010-04-30,000893.SZ,家电
2010-04-30,000895.SZ,食品饮料
2010-04-30,000897.SZ,房地产
2010-04-30,000898.SZ,钢铁
2010-04-30,000899.SZ,电力及公用事业
2010-04-30,000900.SZ,交通运输
2010-04-30,000901.SZ,国防军工
2010-04-30,000902.SZ,纺织服装
2010-04-30,000903.SZ,汽车
2010-04-30,000905.SZ,交通运输
2010-04-30,000908.SZ,综合
2010-04-30,000909.SZ,电子元器件
2010-04-30,000910.SZ,农林牧渔
2010-04-30,000911.SZ,农林牧渔
2010-04-30,000912.SZ,基础化工
2010-04-30,000913.SZ,汽车
2010-04-30,000915.SZ,医药
2010-04-30,000916.SZ,交通运输
2010-04-30,000917.SZ,传媒
2010-04-30,000919.SZ,医药
2010-04-30,000920.SZ,机械
2010-04-30,000923.SZ,机械
2010-04-30,000926.SZ,房地产
2010-04-30,000927.SZ,汽车
2010-04-30,000929.SZ,食品饮料
2010-04-30,000930.SZ,农林牧渔
2010-04-30,000931.SZ,房地产
2010-04-30,000932.SZ,钢铁
2010-04-30,000933.SZ,有色金属
2010-04-30,000936.SZ,基础化工
2010-04-30,000937.SZ,煤炭
2010-04-30,000938.SZ,计算机
2010-04-30,000939.SZ,电力及公用事业
2010-04-30,000948.SZ,计算机
2010-04-30,000949.SZ,基础化工
2010-04-30,000950.SZ,基础化工
2010-04-30,000951.SZ,汽车
2010-04-30,000952.SZ,医药
2010-04-30,000953.SZ,基础化工
2010-04-30,000955.SZ,纺织服装
2010-04-30,000957.SZ,汽车
2010-04-30,000958.SZ,电力及公用事业
2010-04-30,000959.SZ,钢铁
2010-04-30,000960.SZ,有色金属
2010-04-30,000961.SZ,房地产
2010-04-30,000962.SZ,有色金属
2010-04-30,000963.SZ,医药
2010-04-30,000965.SZ,房地产
2010-04-30,000966.SZ,电力及公用事业
2010-04-30,000967.SZ,电力设备
2010-04-30,000968.SZ,煤炭
2010-04-30,000969.SZ,有色金属
2010-04-30,000970.SZ,电子元器件
2010-04-30,000972.SZ,农林牧渔
2010-04-30,000973.SZ,基础化工
2010-04-30,000975.SZ,建材
2010-04-30,000976.SZ,基础化工
2010-04-30,000977.SZ,计算机
2010-04-30,000978.SZ,餐饮旅游
2010-04-30,000980.SZ,汽车
2010-04-30,000982.SZ,纺织服装
2010-04-30,000983.SZ,煤炭
2010-04-30,000985.SZ,石油石化
2010-04-30,000987.SZ,商贸零售
2010-04-30,000988.SZ,电子元器件
2010-04-30,000989.SZ,医药
2010-04-30,000990.SZ,电子元器件
2010-04-30,000993.SZ,电力及公用事业
2010-04-30,000995.SZ,食品饮料
2010-04-30,000997.SZ,计算机
2010-04-30,000998.SZ,农林牧渔
2010-04-30,000999.SZ,医药
2010-04-30,001696.SZ,汽车
2010-04-30,001896.SZ,电力及公用事业
2010-04-30,002001.SZ,医药
2010-04-30,002003.SZ,纺织服装
2010-04-30,002004.SZ,医药
2010-04-30,002005.SZ,家电
2010-04-30,002006.SZ,机械
2010-04-30,002007.SZ,医药
2010-04-30,002008.SZ,电子元器件
2010-04-30,002009.SZ,交通运输
2010-04-30,002010.SZ,基础化工
2010-04-30,002011.SZ,机械
2010-04-30,002012.SZ,轻工制造
2010-04-30,002013.SZ,国防军工
2010-04-30,002014.SZ,轻工制造
2010-04-30,002015.SZ,纺织服装
2010-04-30,002016.SZ,房地产
2010-04-30,002017.SZ,通信
2010-04-30,002018.SZ,基础化工
2010-04-30,002019.SZ,医药
2010-04-30,002020.SZ,医药
2010-04-30,002021.SZ,机械
2010-04-30,002022.SZ,医药
2010-04-30,002023.SZ,机械
2010-04-30,002024.SZ,商贸零售
2010-04-30,002025.SZ,国防军工
2010-04-30,002026.SZ,机械
2010-04-30,002027.SZ,计算机
2010-04-30,002028.SZ,电力设备
2010-04-30,002029.SZ,纺织服装
2010-04-30,002030.SZ,医药
2010-04-30,002031.SZ,汽车
2010-04-30,002032.SZ,家电
2010-04-30,002033.SZ,餐饮旅游
2010-04-30,002034.SZ,纺织服装
2010-04-30,002035.SZ,家电
2010-04-30,002036.SZ,纺织服装
2010-04-30,002037.SZ,基础化工
2010-04-30,002038.SZ,医药
2010-04-30,002039.SZ,电力及公用事业
2010-04-30,002040.SZ,交通运输
2010-04-30,002041.SZ,农林牧渔
2010-04-30,002042.SZ,纺织服装
2010-04-30,002043.SZ,建材
2010-04-30,002044.SZ,纺织服装
2010-04-30,002045.SZ,电子元器件
2010-04-30,002046.SZ,机械
2010-04-30,002047.SZ,机械
2010-04-30,002048.SZ,汽车
2010-04-30,002049.SZ,电子元器件
2010-04-30,002050.SZ,机械
2010-04-30,002051.SZ,建筑
2010-04-30,002052.SZ,电子元器件
2010-04-30,002053.SZ,基础化工
2010-04-30,002054.SZ,基础化工
2010-04-30,002055.SZ,电子元器件
2010-04-30,002056.SZ,电子元器件
2010-04-30,002057.SZ,钢铁
2010-04-30,002058.SZ,机械
2010-04-30,002059.SZ,房地产
2010-04-30,002060.SZ,建筑
2010-04-30,002061.SZ,基础化工
2010-04-30,002062.SZ,建筑
2010-04-30,002063.SZ,计算机
2010-04-30,002064.SZ,基础化工
2010-04-30,002065.SZ,计算机
2010-04-30,002066.SZ,建材
2010-04-30,002067.SZ,轻工制造
2010-04-30,002068.SZ,基础化工
2010-04-30,002069.SZ,农林牧渔
2010-04-30,002070.SZ,纺织服装
2010-04-30,002071.SZ,机械
2010-04-30,002072.SZ,纺织服装
2010-04-30,002073.SZ,计算机
2010-04-30,002074.SZ,电力设备
2010-04-30,002076.SZ,家电
2010-04-30,002077.SZ,电力设备
2010-04-30,002078.SZ,轻工制造
2010-04-30,002079.SZ,电子元器件
2010-04-30,002080.SZ,建材
2010-04-30,002081.SZ,建筑
2010-04-30,002082.SZ,建材
2010-04-30,002083.SZ,纺织服装
2010-04-30,002084.SZ,机械
2010-04-30,002085.SZ,汽车
2010-04-30,002086.SZ,农林牧渔
2010-04-30,002087.SZ,纺织服装
2010-04-30,002088.SZ,基础化工
2010-04-30,002089.SZ,通信
2010-04-30,002090.SZ,计算机
2010-04-30,002091.SZ,商贸零售
2010-04-30,002092.SZ,基础化工
2010-04-30,002093.SZ,通信
2010-04-30,002094.SZ,基础化工
2010-04-30,002095.SZ,传媒
2010-04-30,002096.SZ,基础化工
2010-04-30,002097.SZ,机械
