,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
2797,300167.SZ,20201029,20201029,20200930,1,1,3,300240000.0,312875851.07,-131579594.71,11354265.44,,122849555.87,8534393.6,,267368905.16,,97772523.81,,,77512582.11,,,,,,,,,8769253.02,702844710.38,,,22910251.12,,,,99002984.66,11425569.54,37086865.22,,,,,16863645.99,891972.14,5776564.45,311258.91,24570306.93,,,218839418.96,,,,,,,,,,,,,,,,,921684129.34,,177540000.0,,,,33292262.78,,84353537.25,,,,15009746.87,17886251.62,34767.9,,,,,,,,,,2630956.81,,368406346.31,,,,,,,715903.79,715903.79,,,,,,,,,,,,,,,,,369122250.1,,,,,59072089.24,493489790.0,552561879.24,921684129.34,,599268.2,,,,,,,,,,,,32018073.93,267368905.16,84353537.25,120037496.81,11425569.54,37086865.22,5675517.05,,,,1
2798,300653.SZ,20201029,20201029,20200930,1,1,3,120000000.0,229418284.73,240826151.74,32841599.71,,248123607.49,172576426.3,236800.0,66015805.36,,5265116.44,,1020383.57,22207594.62,,,,,,,,,46177.57,516705014.52,,,,185703.33,,,,29549452.57,167073528.84,,,,,41255917.43,,,,2032951.75,,873436.0,240970989.92,,,,,,,,,,,,,,,,,757676004.44,,,,,,,29940284.14,35999953.87,27232410.99,,,9110772.7,8704459.13,,,,,,,,,,,,,121635609.66,,,,,,12954358.6,,12954358.6,,,,,,,,,,,,,,,,,134589968.26,,,,,,623086036.18,623086036.18,757676004.44,,,,,,,,,,,,,,,66252605.36,65940238.01,2233486.74,29549452.57,167073528.84,10647728.83,,,,0
2799,300516.SZ,20201029,20201029,20200930,1,1,3,180000000.0,343462191.74,499890494.95,64935274.52,,182300878.33,,108531240.0,308148872.44,,16859265.74,,,428437421.29,,,,,,,,,11145076.59,1063052727.71,,,,,,,,267104733.96,1402119.4,,,,,8969061.01,,,187172.0,7302710.83,,15820662.38,300786459.58,,,,,,,,,,,,,,,,,1363839187.29,,,,,,,7190000.0,229366874.27,,,,16302747.56,18675614.49,,,,,,,,,,,,,275551226.08,,,,,,,,,,,,,,,,,,,,,,,,,275551226.08,,,,,,1088287961.21,1088287961.21,1363839187.29,,,,,,,,,,,,,,1580554.87,416680112.44,236556874.27,7629973.32,267104733.96,1402119.4,2435434.89,,,,0
2800,000793.SZ,20201029,20201029,20200930,1,1,3,1997245457.0,3762449568.14,-1372226685.16,384109971.11,,632819749.55,24000000.0,365000.0,881189668.81,,694670555.58,4989853.02,,223471681.26,,,,,,,,,249529397.41,3156937543.55,,,2288231579.67,1893407959.98,,,,643359568.11,109473259.5,,,,,197554348.55,805811.29,1690745689.69,21635306.41,48253063.54,,563935633.53,9531276684.65,,,,,,,,,,,,,,,,,12688214228.2,2627700000.0,594524875.76,,,,,,257977750.68,51660930.14,,,51626856.53,120457663.94,110863761.07,2684388.21,365819465.59,,,,,,,,2443876569.08,581990.97,4100698998.47,730594.0,,,,183186293.11,10828886.44,2511947.0,2824957720.55,,,,,,,,,,,,,,,,,6925656719.02,,,,,798656632.85,4963900876.33,5762557509.18,12688214228.2,,192322565.24,,,,,,,,,,,3008643.77,100624746.5,881554668.81,257977750.68,447882847.17,643359568.11,109473259.5,479367614.87,,,,0
2801,000818.SZ,20201029,20201029,20200930,1,1,3,689890000.0,914507596.96,1157680515.69,133474704.29,162903.5,328567623.59,27000000.0,329343795.81,602666081.16,,102051333.01,,,408069647.45,,,,,,,,,40277309.09,1870734844.36,,,8513780.11,,,,,1284974409.2,83497898.69,,,,,615295526.33,26365683.25,910339190.15,43185094.54,26566930.33,,21885650.0,3073764162.6,,,,,,,,,,,,,,,,,4944499006.96,51746567.83,980966552.72,,,,,8806529.73,530303822.86,,,,7549305.48,56037939.34,306402.78,,,,,,,,,,,,1776204539.97,,,,,1873501.96,23756084.87,,77376154.66,,,,,,,,,,,,,,,,,1853580694.63,66567300.0,,,,261769891.89,2829148420.44,3090918312.33,4944499006.96,,,,,,,,,,,,,,55938566.43,932009876.97,539110352.59,24985204.25,1284974409.2,83497898.69,136601823.41,,,,0
2802,688159.SH,20201029,20201029,20200930,1,1,3,91679495.0,671991540.38,92537817.62,20353357.39,,61280109.66,285898105.76,11103509.4,355725813.89,,4265318.09,,,216212087.42,,,,,,,,,49350043.81,1063417831.69,,,20749825.0,,,,,11014428.41,183484124.0,,,,,19686629.75,,,169887.56,8914748.87,,428141.58,244447785.17,,,,,,,,,,,,,,,,,1307865616.86,29307183.0,185637425.31,,,,,50498237.97,134273946.91,,,,9638913.76,894244.39,546106.85,,,,,,,,,,,7328386.31,401957052.68,,,,,39170.79,,,29346353.79,,,,,,,,,,,,,,,,,431303406.47,,,,,,876562210.39,876562210.39,1307865616.86,,,,,,,,,,,,,,8948667.07,366829323.29,184772184.88,23986709.6,11014428.41,183484124.0,4737230.96,,,,0
2803,600637.SH,20201029,20201029,20200930,1,1,3,3414500201.0,10989791022.62,13238622669.55,1913552281.19,,7972150409.19,10730269884.27,26761958.03,2510118806.48,,805659574.69,,,4203559231.42,,,,,,,,,646347015.03,27233650908.53,,,5796876050.35,142886600.89,,,26133308.6,,,,,,,1226770402.11,48954792.86,600585712.42,93185066.86,382860872.51,,107680936.55,18280932644.7,,,,,,,,,,,,,,,,,45514583553.23,543507770.8,65043129.17,,,,,38821780.73,3062801767.54,66753469.9,,,368383218.91,230472138.75,,25575520.65,,,,,,,,,,149886880.2,9633264938.83,,,,19224461.97,305663644.25,179661000.0,8646482.09,1192850828.63,,,,,,,,,,,,,,,,,10826115767.46,,,,,5421028683.78,29267439101.99,34688467785.77,45514583553.23,,-289027072.37,,,,,,,,,,,1152700.66,2352016980.56,2536880764.51,3101623548.27,337631328.76,8061007778.56,631219107.21,3299085573.07,136147469.52,,,0
2804,300324.SZ,20201029,20201029,20200930,1,1,3,1753014595.0,2442486499.57,965369609.35,50173507.71,0.0,1544163434.4,70000000.0,125647947.13,1019452628.77,,130156890.32,,0.0,230291699.15,,0.0,0.0,0.0,,0.0,0.0,0.0,52045480.83,3955965449.75,,,426235633.01,723780144.16,,,0.0,417722890.43,6327810.37,,,0.0,,71391437.09,42339250.9,1607291407.31,6150365.8,27396746.59,,0.0,3609620313.22,,,,0.0,,,,,,,,,,,,,7565585762.97,203000000.0,235056469.95,0.0,0.0,0.0,0.0,113139208.31,828895974.85,0.0,0.0,,42413585.97,28800522.69,,,,,,,,,0.0,0.0,0.0,5382526.26,2096597298.14,,,,,2374319.14,65277989.0,0.0,270652308.14,,0.0,,,,,,,,,,,,,,,2367249606.28,102801362.5,0.0,,,87010343.24,5111325813.45,5198336156.69,7565585762.97,,3082964.32,0.0,0.0,,,,,0.0,0.0,,,659942388.55,566603941.12,1145100575.9,942035183.16,116685220.18,417722890.43,6327810.37,276305068.99,,0.0,0.0,0
2805,300725.SZ,20201029,20201029,20200930,1,1,3,145181501.0,379148763.47,418149216.39,35888925.57,,349924939.75,20000000.0,,88064141.39,,9192840.4,,,346194634.53,,,,,,,,,28736961.8,842402405.49,,,154361799.85,,,,,126442886.29,150322630.13,,,,,33779555.5,,31203208.97,2927618.93,5218186.96,,9458205.53,514907387.21,,,,,,,,,,,,,,,,,1357309792.7,,110645450.0,,,,,107267725.04,94098854.31,,,,18930494.76,15831552.05,,,,,,,,,,,,,447259951.24,,,,,1012567.58,8387031.11,,9399598.69,,,,,,,,,,,,,,,,,456659549.93,77557610.0,,,,443.79,900649798.98,900650242.77,1357309792.7,,-160997.45,,,,,,,,,,,,18988797.78,88064141.39,201366579.35,288887.62,126442886.29,150322630.13,81497077.3,,,,0
2806,600547.SH,20201029,20201029,20200930,1,1,3,4339456283.0,6282229369.24,13167880210.69,820866386.59,2819897.78,6301679988.52,1876603769.48,,120158403.62,,783854003.67,,,3909624762.71,,,84849445.99,,,,,,353858297.93,14976373287.03,,,1353519578.44,222019365.29,,,5411302.59,,,,,,,10533908081.83,27834200.97,2785252418.03,31815082.41,302035058.46,,1028003735.76,50310092059.86,,,,265680.0,,,,,,,,,,,,,65286465346.89,1038732031.26,9993890838.35,,,,11697398033.45,932103347.63,1919878003.33,,,,567859066.25,381995372.12,,53490482.64,,,,,,,,,43915671.29,2014189850.94,30491677620.89,1021973392.79,,,951944594.5,3791169181.33,18838688.13,7748915.94,7407346175.95,,287730.0,,,,,,,,,,,,,,,37899023796.84,6384642.36,,,,2845908416.74,24541533133.31,27387441550.05,65286465346.89,259813.9,-65334371.63,,,,,,,,,,,,140991763.9,120158403.62,2851981350.96,1524591641.86,21181720814.91,6435760275.06,2799167943.63,491943036.46,,,0
2807,002795.SZ,20201029,20201029,20200930,1,1,3,200000000.0,243862377.41,151624068.81,48692732.78,,181896302.5,,,114566730.3,,4939461.07,,,147302378.52,,,,,,,,,8721170.48,462163830.98,,,,58279457.34,,,,333047750.69,57910167.51,,,,,67628283.18,,60252683.34,21110129.86,7443764.97,,43915679.9,659587916.79,,,,,,,,,,,,,,,,,1121751747.77,110000000.0,238000000.0,,,,193896.12,,70509370.65,,,,13988674.7,11764943.03,,,,,,,,,,,,,344979559.25,,,,,10284950.69,10050933.41,,130335884.1,,,,,,,,,,,,,,,,,475315443.35,,,,,2274855.61,644161448.81,646436304.42,1121751747.77,,-17730.19,,,,,,,,,,,,2947139.45,114566730.3,70509370.65,4737788.11,333047750.69,57910167.51,7575535.3,,,,0
2808,002378.SZ,20201029,20201029,20200930,1,1,3,924167436.0,576725512.74,-23177271.55,197492097.85,8276801.51,380574496.94,,,434837967.89,,53071962.67,,,850586932.81,,,,,,,,,30015366.34,1809266244.95,,,92476877.48,618928.26,,,,1267798606.99,55747283.47,,,,,431145103.83,29834579.04,2832963.49,22718913.75,14349457.0,,264652805.9,2185994687.58,,,,,,,,,,,,,,,,,3995260932.53,436271029.13,749740549.27,,,,,481492866.49,171985665.34,,,,60714833.71,8132928.09,,,,,,,,,,,1005608.6,,1509887480.54,,,,727093.63,4382075.01,91006809.2,,833469005.72,,,,,,,,,,,,,,,,,2343356486.26,39909318.13,,,,7485358.76,1644419087.51,1651904446.27,3995260932.53,,843829.09,,,,,,,,,,,,6571300.98,434837967.89,653478531.83,3454609.82,1267798606.99,55747283.47,30243728.06,301081998.75,,,0
2809,300351.SZ,20201029,20201029,20200930,1,1,3,383641857.0,1798621712.18,-269640536.61,42167837.69,,526150038.81,2600000.0,183596876.59,485290817.64,,13256608.56,,,311743050.77,,,,,,,,,7236611.31,1710801517.93,,,93846311.54,46251624.49,,,,404950646.45,8416283.63,,,,,81461661.81,,3048655.92,11916458.4,13635731.62,,,663527373.86,,,,,,,,,,,,,,,,,2374328891.79,,,,,,,51128486.67,237977083.07,594507.31,,,12738147.58,9017976.39,,,,,,,,,,,,933795.5,337519953.48,,,,129046.0,,38049236.37,,38178282.37,,,,,,,,,,,,,,,,,375698235.85,,,,,43839785.68,1954790870.26,1998630655.94,2374328891.79,,,,,,,,,,,,,,8061865.1,668887694.23,289105569.74,123623829.73,404950646.45,8416283.63,17068091.86,,,,0
2810,300111.SZ,20201029,20201029,20200930,1,1,3,1119800000.0,205522599.05,-1318620855.03,74841535.04,,168230925.9,36673000.0,,12450300.22,,3711074.62,,,72957955.54,,,,,,,,,1399671.16,315812960.12,,,,,,,,148634710.45,,,,,,16992673.27,,,1762988.15,18446.23,,359291.0,170321714.22,,,,,,,,,,,,,,,,,486134674.34,,,,,,,44409238.6,16562298.51,,,,2513442.74,3685024.34,,,,,,,,,,,,,180990313.96,,,,80653565.58,,33577982.41,,114231547.99,,,,,,,,,,,,,,,,,295221861.95,,,,,116992401.53,73920410.86,190912812.39,486134674.34,,-7622868.2,,,,,,,,,,,,3823922.48,12450300.22,60971537.11,1678241.78,148634710.45,2176473.32,109996387.29,,,,0
2811,300316.SZ,20201029,20201029,20200930,1,1,3,1284489364.0,1197938532.07,2214104723.85,225256504.74,,841875021.59,170302900.65,,1216587279.18,,157062868.95,,,1913571128.57,,,,,,,,,714233484.21,7267872521.55,,,805420890.01,,,,,1125992571.07,286191374.47,,,,,239693846.8,,,37080267.24,76218411.34,,23607458.24,2594204819.17,,,,,,,,,,,,,,,,,9862077340.72,11210646.0,57059922.22,,,,,1238895720.99,1207462297.04,,,,34438206.15,92781474.5,,,,,,,,,,,,2923261.8,4881245056.89,,,,,45435.1,27336335.44,,38592416.54,,,,,,,,,,,,,,,,,4919837473.43,2923261.8,,,,24612693.91,4917627173.38,4942239867.29,9862077340.72,,-1238689.48,,,,,,,,,,,342760778.95,2224464524.9,1216587279.18,2446358018.03,19120466.02,1125992571.07,286191374.47,23219649.29,,,,0
2812,601588.SH,20201029,20201029,20200930,1,1,3,3367020000.0,3701839392.0,6213040886.0,1012472728.0,,14961017806.0,,,71580843.0,,54402099.0,,,64849932241.0,,47157938.0,,,,,,,3272172057.0,85892987327.0,,,585022176.0,6303969941.0,,,279905357.0,1938837598.0,428053262.0,,,,,11726317.0,,,8163520.0,1393896727.0,,113434380.0,11107246092.0,,,,,,,,,,,,,,,,,97000233419.0,19396296914.0,801063333.0,,,,,,6240832303.0,233827898.0,,,106625973.0,2700101724.0,,192692190.0,,,,,,,,,8378195708.0,,50938200537.0,4399020340.0,,,,,1943396.0,,26475291950.0,,,,,,,,,,,,,,,,,77413492487.0,,,,,2685591674.0,16901149258.0,19586740932.0,97000233419.0,115082245.0,-3224494.0,2610000746.0,,,,,,,,,,,27320563633.0,71580843.0,6240832303.0,2636724343.0,1938837598.0,428053262.0,5156989965.0,2535736670.0,,,1
2813,600528.SH,20201029,20201029,20200930,1,1,3,2221551588.0,5380613032.92,9673614765.46,695291602.0,,4599279490.28,,218135200.17,8696763086.85,,1679324176.15,2100717.09,,14159726863.72,,267037472.61,,,,,,,567181311.22,31426898421.69,,,1162429841.88,91272885.09,,,,,669367258.25,,,,,1415324723.34,23614769.76,,488152117.08,211525902.6,,1891627514.04,11564338704.2,,,,,,,,,,,,,,,,,42991237125.89,144290000.0,265018043.0,,,,,5190550686.51,8643838073.24,97386167.67,,,28524469.88,187921824.44,,16910307.31,,,,,,,,,229584679.35,340701649.91,22042038209.83,,,,,50010364.53,192746186.43,,1001771960.36,,,,,,,,,,,,,,,,,23043810170.19,,,,,298397221.38,19649029734.32,19947426955.7,42991237125.89,46686818.03,219336104.43,1458622641.51,,,,,,,,,,806244089.48,6180406698.36,8914898287.02,13834388759.75,327259220.84,4812395620.89,669367258.25,878105917.47,286185071.58,,,1
2814,002022.SZ,20201029,20201029,20200930,1,1,3,514776793.0,452801349.47,1664864101.53,228578647.53,,1672355610.02,,,720120574.24,,135828316.44,,,795161866.95,,,,,,,,,38718543.46,3384402701.51,,,,7342727.52,,,21422068.28,412440491.37,101142981.73,,,,,301312153.44,172909939.81,859506122.64,15063986.49,33934026.58,,88534.44,1963516306.59,,,,,,,,,,,,,,,,,5347919008.1,220069718.71,231541039.38,,,,,,245115417.24,,,,76066990.02,100202152.71,,,,,,,,,,,60533133.69,,1009899808.41,580573769.3,,,7978869.84,,27817832.27,,876653393.98,,,,,,,,,,,,,,,,,1886553202.39,7975177.0,,,,582863170.02,2878502635.69,3461365805.71,5347919008.1,,25456921.16,,,,,,,,,,,,205391176.19,720120574.24,245115417.24,18290727.2,412440491.37,101142981.73,91049899.18,40213203.86,,,1
2815,300317.SZ,20201029,20201029,20200930,1,1,3,824283865.0,3389393693.91,-2298657876.98,16992579.89,,70860658.85,,,836621341.27,,16425103.98,48497508.17,,264696919.75,,,,,,,,,87325914.96,1499152108.18,,,156933713.32,,,,,,,,,,,31992428.73,,21843235.31,10870285.98,150000.0,,114908825.68,1921499748.67,,,,,,,,,,,,,,,,,3420651856.85,107200000.0,,,,,,30000000.0,461000434.65,,,,8462831.2,228970139.89,193452.0,9098220.79,494113158.77,,,,,,,,113656973.45,,1356101595.73,,,,,14414529.43,3104198.39,,124718727.82,,,,,,,,,,,,,,,,,1480820323.55,,,,,22599048.75,1917232484.55,1939831533.3,3420651856.85,,-14779777.27,,,,,,,5000000.0,,,,,10606384.98,836621341.27,491000434.65,216364844.03,854234478.2,730566781.45,503404831.56,,,,0
2816,300037.SZ,20201029,20201029,20200930,1,1,3,410792913.0,2324018489.51,1651754368.27,134470435.75,3634271.68,965478219.46,320000000.0,13480294.53,902733005.12,,32369708.18,,,393474592.33,,,,,,,,,27281393.85,3311044066.79,,,249876443.38,93581683.33,,,,,,,,,,313007157.29,32572368.41,410762663.35,49883765.55,52747615.05,,73568542.05,3063921299.45,,,,,,,,,,,,,,,,,6374965366.24,35000000.0,218050000.0,,,,,399120407.02,461040118.82,5782551.53,,,98973424.57,30396815.79,147500.01,,,,,,,,,,25000000.0,32208915.16,1337387232.74,,,,,51126861.53,98258460.99,,185971067.52,,,,,,,,,,,,,,,,,1523358300.26,,,,,125692035.03,4725915030.95,4851607065.98,6374965366.24,1585745.0,201244552.74,,,,,,,,,,,,,916213299.65,860160525.84,28876780.0,1079778122.41,368960177.17,66814999.85,,,,0
2817,002252.SZ,20201029,20201029,20200930,1,1,3,6740787907.0,14557885690.45,4050628423.67,436568749.19,,1996934627.86,270934224.0,,630252285.4,,35591210.64,,,2086362324.38,,,,,,,,,3590597.76,5214065120.53,,,14029294925.84,,,,,,92312061.41,,,,,178940528.7,,5390765279.6,28156320.21,95538056.68,,34149497.39,20897984556.35,,,,,,,,,,,,,,,,,26112049676.88,,7740706.0,,,,,,44708094.04,13197598.83,,,28029747.42,37554004.97,3986.44,,,,,,,,,,,,240023146.14,,,,,11438002.29,29081775.94,,40519778.23,,,,,,,,,,,,,,,,,280542924.37,,,,,9206987.26,25822299765.25,25831506752.51,26112049676.88,,36428994.94,,,,,,,,,,,,,630252285.4,44708094.04,9102473.68,1045827886.52,92312061.41,108792994.88,,,,0
2818,603168.SH,20201029,20201029,20200930,1,1,3,322592499.0,619935504.61,405320079.19,109583266.81,,382446373.65,350000000.0,81090775.68,18621833.15,,8182846.81,,,70553694.8,,,,,,,,,12445293.69,926245718.23,,,,,,,,566794325.13,,,,,,48829002.13,,,,1207348.13,,27924.0,616858599.39,,,,,,,,,,,,,,,,,1543104317.62,,,,,,,,18855268.64,,,,449893.07,6297520.48,,,,,,,,,,,,,81592968.01,,,,1380000.0,,2700000.0,,4080000.0,,,,,,,,,,,,,,,,,85672968.01,,,,,,1457431349.61,1457431349.61,1543104317.62,,,,,,,,,,,,,,14809297.1,99712608.83,18855268.64,2904900.45,566794325.13,,41180988.72,,,,0
2819,601838.SH,20201029,20201029,20200930,1,2,3,3612251000.0,6155624000.0,17783797000.0,3269927000.0,,,90860084000.0,,,,,,,,,,,15701887000.0,,,,,,,,,865254000.0,,,1253408000.0,,984239000.0,194461000.0,,,,,30890000.0,,,,3541082000.0,258326569000.0,,,67356756000.0,13636744000.0,,515368000.0,,,,,,,,,,,,,639092853000.0,,,13397867000.0,,3583398000.0,,,,,21535528000.0,,2236196000.0,1019116000.0,,,,,,,,,,,,,,73445434000.0,,,53203000.0,,,,,11280488000.0,62782000.0,472752801000.0,,1518410000.0,,,,,,,,,,,,600885223000.0,,7290625000.0,,,81462000.0,38126168000.0,38207630000.0,639092853000.0,,13944000.0,,,,,,,,,,,,,,,,,,,,161539602000.0,24286509000.0,0
2820,688379.SH,20201029,20201029,20200930,1,1,3,88000000.0,405216913.73,340817001.83,33000000.0,,251977575.37,,133901379.69,278432759.39,,44237050.55,,,259532556.88,,,,,,,,,4362439.52,996846265.15,,,,,,,,149308152.02,3334927.12,,,,,14427444.76,,,19601.68,4109850.03,,32640009.2,203839984.81,,,,,,,,,,,,,,,,,1200686249.96,,244409135.06,,,,,1475747.49,20476991.37,134572.13,,,6052987.58,4041480.14,,,,,,,,,,,,29493005.46,317215959.4,,,,,,16436375.0,,16436375.0,,,,,,,,,,,,,,,,,333652334.4,,,,,,867033915.56,867033915.56,1200686249.96,,,,,,,,,,,,,,672832.86,412334139.08,21952738.86,3174395.81,149308152.02,3334927.12,10459207.31,,,,0
2821,000616.SZ,20201029,20201029,20200930,1,1,3,1430234425.0,254207210.44,2309669493.84,363145120.64,,235848965.03,,,12401489.06,,3150403.34,,16715166.67,1266312840.43,,,,,,,,,14934413.56,1610143810.07,,,4198274104.89,,,,,3374025.65,,,,,,86900.08,,,57676965.49,,,,4370070569.97,,,,,,,,,,,,,,,,,5980214380.04,1119311443.68,,,,,,,60865821.91,19113245.67,,,1144411.83,861935.41,,,,,,,,,,,203403291.89,22980032.0,466365496.8,,,,,,,,1126272065.19,,,,,,,,,,,,,,,,,1592637561.99,,,,,109999.39,4387466818.66,4387576818.05,5980214380.04,,30210568.74,,,,,,,,,,,,,12401489.06,60865821.91,77495698.65,3374025.65,,157996758.09,6960621.51,,,1
2822,600027.SH,20201029,20201029,20200930,1,1,3,9862977000.0,13540819000.0,20076150000.0,3389059000.0,347723000.0,7056616000.0,,1999779000.0,8035379000.0,,849054000.0,690566000.0,,2806675000.0,,96539000.0,,,,,,,1717183000.0,24237877000.0,,,11955244000.0,32401000.0,,,,150338081000.0,,,,,,13125717000.0,,951651000.0,,561796000.0,,2739174000.0,204727194000.0,,,,,,,,,,,,,,,,,228965071000.0,64861870000.0,21083771000.0,,,,,478952000.0,14819321000.0,,,,1045275000.0,1481700000.0,380970000.0,695025000.0,3986677000.0,,,,,,,,10033196000.0,1821963000.0,56600055000.0,10494775000.0,,,186197000.0,1668303000.0,4091712000.0,,82997952000.0,,,,,,,,,,,,,,,,,139598007000.0,,,,,21170770000.0,68196294000.0,89367064000.0,228965071000.0,18087000.0,-16183000.0,20995749000.0,,,,,,,,,,,773205000.0,10035158000.0,15298273000.0,1676652000.0,150338081000.0,22105148000.0,5062672000.0,419690000.0,231373000.0,,0
2823,603335.SH,20201029,20201029,20200930,1,1,3,428144600.0,18450835.09,135597739.6,15946139.79,,276468880.12,1366450.0,,57206117.09,,7138684.24,,,237995391.4,,,,,,,,,3661718.54,588339039.86,,,18991337.59,,,,,99598986.53,17237770.14,,,,,59402895.2,,4246764.11,8902386.85,25567947.19,,,233948087.61,,,,,,,,,,,,,,,,,822287127.47,,49741336.42,,,,,,62244666.36,12923535.6,,,4169819.95,12052353.3,81788.22,,,,,,,,,,19749290.0,,170096273.65,,,,,,1407500.01,,1407500.01,,,,,,,,,,,,,,,,,171503773.66,,,,,43987469.31,606795884.5,650783353.81,822287127.47,,8656570.02,,,,,,,,,,,,,57206117.09,62244666.36,4501798.47,99598986.53,17237770.14,9215272.02,,,,0
2824,600338.SH,20201029,20201029,20200930,1,1,3,914210168.0,22364488.69,2086042936.58,221315911.6,,176100494.2,,,61466342.98,,28191856.04,,2365983.52,138645348.5,,,,,,,,,293173718.54,2049994977.64,,,1099035.44,1959424.19,,,,,567837305.17,,,,,1261966.51,,,4475441.57,5077044.93,,4148620.25,1962022253.77,,,,3510031.62,,,,,,,,,,,,,4012017231.41,,106591726.03,,,,,,425481350.45,,,,15577689.6,7554789.28,145000.0,285493991.04,209670408.93,,,,,,,,533737007.27,8003901.37,1603274070.51,,,,,,,,,,,,,,,,,,,,,,,,,1603274070.51,,,,,,2408743160.9,2408743160.9,4012017231.41,,-835190343.97,,,,,,,,,,,,11018206.54,61466342.98,425481350.45,1348907185.76,1376163415.71,567837305.17,495309399.97,,,,0
2825,300108.SZ,20201029,20201029,20200930,1,1,3,666014674.0,815487661.02,-1318220657.27,88230286.24,,32461419.06,,,475730307.74,,42734882.58,,,287496630.11,,,,,,,,,85220700.67,1040250716.23,,,,,,,,724589801.16,409633522.0,,,,,241237614.28,,376678064.45,3644601.61,5677192.14,,17889493.67,1856412789.31,,,,,,,,,,,,,,,,,2896663505.54,781932836.32,908020756.87,,,,,,187818355.81,19200216.39,,,9330446.58,44826225.75,63559725.41,,,,,,,,,,151986666.79,,1744101939.42,,,,,16175578.96,3586635.5,,948120180.63,,,,,,,,,,,,,,,,,2692222120.05,73080000.0,,,,26009421.5,178431963.99,204441385.49,2896663505.54,,,,,,,,,,,,,,,475730307.74,187818355.81,76520119.68,724589801.16,409633522.0,422919271.23,146425129.85,,,0
2826,300355.SZ,20201029,20201029,20200930,1,1,3,1604242081.0,281765171.55,1696498781.14,427620993.78,,445965864.94,,1079725.14,2460151908.23,,62229746.08,,,301656392.47,,213523938.53,,,,,,,474099793.47,6105249057.98,,,586557420.29,25440975.91,,,7170809397.97,414667898.36,12397616.19,,,1266503.4,,912272569.55,,99738207.2,60248076.15,149403348.78,,90163731.91,9922603457.67,,,,,,,,,,,,,,,,,16027852515.65,3635715119.03,1475547402.78,,,,,46762003.38,2632670088.19,59860126.76,,,17731334.98,32330749.36,,1565145.98,,,,,,,,,1189904932.69,430064338.12,6247470016.89,,,,,,56777057.21,455010401.01,4152177319.63,,,,,,,,,,,,,,,,,10399647336.52,,,,,858283337.56,4769921841.57,5628205179.13,16027852515.65,,-29686318.0,789481132.1,789481132.1,,,,,,,,,2004582287.4,134899832.94,2461231633.37,2679432091.57,141959401.72,414667898.36,12397616.19,227699207.69,4674742.38,,,0
