,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
2169,600368.SH,20200430,20200430,20200331,1,1,1,1125632068.0,467645116.19,2163460306.56,533350841.04,,579119780.43,,,77063276.95,,21342739.4,,,1992528257.85,,,,,,,,,42344624.24,2791221767.78,,,1316134745.83,703292615.93,,,,5450228427.23,179107658.07,,,,,36901439.21,,1124077.08,16894891.86,44042281.28,24552335.69,216320980.8,7988599452.98,,,,,,,,,,,,,,,,,10779821220.76,4298000000.0,400000000.0,,,,,,180187380.32,11313830.15,,,18040613.05,33309139.71,,,,,,,,,,,432413964.81,529222.21,1285213755.99,,,,14891333.28,,50414289.06,,5267664517.89,,,,,,,,,,,,,,,,,6552878273.88,,871515.76,,,-64016900.67,4290959847.55,4226942946.88,10779821220.76,,,,,,,,,,,,,21953552.86,126170036.6,77063276.95,180187380.32,56869536.05,5450228427.23,179107658.07,83249569.14,904358895.55,,,1
2170,002375.SZ,20200430,20200430,20200331,1,1,1,1339996498.0,1908836804.43,4635508992.19,372652246.85,,2050051859.01,292516697.52,568282581.34,3763822566.9,,320260660.15,,,1796953427.19,,,,,,,,,278695806.22,16809086623.24,,,177249653.0,786423200.0,,,155229850.69,786147984.95,109769936.64,,,,,243241200.02,8695100.48,262238340.32,48169715.4,297503415.81,,818972848.9,3698691246.21,,,,,,,,,,,,,,,,,20507777869.45,59400000.0,2073762906.12,,,,,1620287484.09,7010431973.98,,,,42356792.03,197488128.75,,,,,,,,,,,17102564.38,675723876.09,12084157095.83,,,,,51412421.86,2097382.06,,112945267.12,,,,,,,,,,,,,,,,,12197102362.95,199999823.05,,,,244407151.7,8066268354.8,8310675506.5,20507777869.45,,9273636.38,,,,,,,,,,,7266281320.46,170014931.22,4332105148.24,8630719458.07,420895574.97,786147984.95,109769936.64,276988439.17,35463.2,,,1
2171,600836.SH,20200430,20200430,20200331,1,1,1,662753072.0,96442849.82,236921186.62,14189798.02,,126996747.61,,,350846954.01,,3654618.38,,,267370927.67,,,,,,,,,61025951.56,926320446.97,,,564192.68,403025713.5,,,129795.98,680986869.97,18932677.32,,,,,52642608.21,,,20012059.67,,,8350741.72,1209145531.97,,,,,,,,,,,,,,,,,2135465978.94,79840000.0,376000000.0,,,,,10000000.0,273822816.53,12296451.62,,,20197164.2,77316126.3,,470039.98,,,,,,,,,93400724.67,,977536794.59,,,,,197918.23,17675104.02,,104945744.8,,,,,,,,,,,,,,,,,1082482539.39,,,,,50179892.7,1002803546.85,1052983439.55,2135465978.94,,-7503359.61,,,,,,,,,,,,,350846954.01,283822816.53,114342855.74,680986869.97,18932677.32,114503511.27,7232722.55,,,1
2172,002822.SZ,20200430,20200430,20200331,1,1,1,690549838.0,1111670862.64,1035453143.52,122595231.34,,1022152859.5,,30432187.44,3393714297.72,,58874207.98,,,137287816.77,,,,,,,,,13058784.72,5120269240.12,,,84365610.42,,,,,140879512.62,117264373.7,,,,,295946084.73,,3824882.75,884059.9,3496639.41,,23346259.98,677502123.51,,,,,,,,,,,,,,,,,5797771363.63,97500000.0,1212114993.68,,,,,290823051.1,688730115.55,,,,9704739.65,284774553.15,,,,,,,,,,,1000000.0,50537031.13,2741890207.27,,,,14843544.64,,3905602.9,,116249147.54,,,,,,,,,,,,,,,,,2858139354.81,25017180.0,,,,-6309217.82,2945941226.64,2939632008.82,5797771363.63,,-53059.21,10742390.35,,,,,,,,,,328046663.18,139161496.62,3424146485.16,979553166.65,100434804.16,140879512.62,117264373.7,65044226.39,,,,1
2173,600130.SH,20200430,20200430,20200331,1,1,1,768000000.0,455922182.76,-395241351.68,66404174.11,,47990602.78,481573424.82,200000.0,54692285.72,,12680354.91,,,36302614.2,,,,,,,,,110295773.43,745575048.76,,,12707478.74,153636270.14,,,,65316629.89,,,,,,11169772.89,,,,,,1626152.44,284456304.1,,,,,,,,,,,,,,,,,1030031352.86,,,,,,,,93463776.64,13805987.91,,,3866610.92,4032208.9,,,,,,,,,,,240626.14,,124804743.66,,,,,,5472022.76,,5472022.76,,,,,,,,,,,,,,,,,130276766.42,,,,,,899754586.44,899754586.44,1030031352.86,,4669581.25,,,,,,,,,,,,,54892285.72,93463776.64,1839992.9,65316629.89,,9395533.15,,,,1
2174,002740.SZ,20200430,20200430,20200331,1,1,1,454061077.0,1782869551.19,185295741.54,59092426.23,,128812462.27,,,1365777523.15,,68175988.49,,,1884209730.36,,,,,,,,,60877678.74,3568921263.98,,,19712516.13,18709920.94,,,,44238100.67,,,,,,136959759.29,,755084135.74,10432699.0,45799184.87,,30164.63,1059922496.58,,,,,,,,,,,,,,,,,4628843760.56,,859744660.06,,,,17451381.69,124000000.0,296990299.99,58465929.55,,,12271113.47,90231766.28,,,,,,,,,,,2501792.44,,1927572435.16,,,,6102726.41,30506655.61,2235903.25,,72053785.27,,,,,,,,,,,,,,,,,1999626220.43,,,,,147772316.63,2481445223.5,2629217540.13,4628843760.56,,126427.54,,,,,,,,,,,,,1365777523.15,420990299.99,61067880.97,44238100.67,,465915491.68,33208500.0,,,1
2175,300078.SZ,20200430,20200430,20200331,1,1,1,869411466.0,1360664312.28,668334316.55,72600033.72,,693074952.34,18740100.68,1042599.28,1147956017.02,,117049872.49,,,253572787.8,,,,,,,,,228409683.6,2528774956.36,,,403970691.73,59018608.28,,,51540064.67,353992125.9,138932320.31,,,,,90500245.28,26009130.64,678799801.57,38000007.63,25246132.33,,31972654.56,2068875047.9,,,,,,,,,,,,,,,,,4597650004.26,306798568.41,806591661.3,,,,,30251710.46,146839815.39,26636637.11,,,28254673.58,65979668.54,,,,,,,,,,,122405770.29,,1261497634.64,,,,418300.0,,2540000.0,,309756868.41,,,,,,,,,,,,,,,,,1571254503.05,,,,,60561110.94,2965834390.27,3026395501.21,4597650004.26,,-5175738.28,,,,,,,,,,,,,1148998616.3,177091525.85,68928943.15,353992125.9,138932320.31,34537697.97,,,,1
2176,002528.SZ,20200430,20200430,20200331,1,1,1,1198675082.0,2306538107.9,47536676.84,41576362.02,,507445455.84,90050000.0,43222512.11,1722542557.24,,155287684.84,,22839.05,626286313.83,,212464623.92,,,,,,,56896176.61,3608962361.15,,,,94295199.65,,,770092686.75,122250938.54,43265078.63,,,,,204375524.02,,1054252085.52,25080110.62,259997092.63,,1955893.5,2646500317.99,,,,,,,,,,,,,,,,,6255462679.14,202100000.0,805966081.99,,,,,2963280.0,802665719.42,,,,49736851.03,19233208.83,3788336.89,,,,,,,,,,32222222.22,14719529.94,2094428996.18,,,,22490262.59,145333354.67,,609331.0,406346859.36,,,,,,,,,,,,,,,,,2500775855.54,,,,,9206911.08,3745479912.52,3754686823.6,6255462679.14,,151153683.76,,,,,,,,,,,,230176451.23,1765765069.35,805628999.42,189172762.32,122250938.54,43265078.63,136745651.52,35813911.1,,,1
2177,002472.SZ,20200430,20200430,20200331,1,1,1,685852842.0,1495917189.16,1100843826.35,,153165670.82,621746506.25,,23622527.42,649458430.58,,96632826.16,,,1182124577.8,,,,,,,,,143194376.61,2972055556.57,,,130861182.43,,,,,3201686900.29,1657090115.21,,,,,232396486.78,,,6697388.12,40281645.8,,,5376013718.63,,,,,,,,,,,,,,,,,8348069275.2,916640178.87,1398868153.26,,,,,199994370.29,595257025.58,10138178.11,,,45406354.55,5020182.87,,951120.0,,,,,,,,,391173457.1,,2714330214.57,850591450.93,,,,61620883.47,186198141.87,,2015050655.14,,,,,,,,,,,,,,,,,4729380869.71,142567584.26,,,,92675858.1,3526012547.39,3618688405.49,8348069275.2,,1301.65,232799301.67,,,,,,,,,,,,673080958.0,795251395.87,18189077.55,3201686900.29,1657090115.21,68472492.81,,,,1
2178,600895.SH,20200430,20200430,20200331,1,1,1,1548689550.0,2636497912.55,4794451954.15,593350748.0,,1504618828.57,485343634.97,,212647965.86,,5106361.01,,,11854227238.01,,,,,,,,,267445409.12,14509654047.57,,,3793489863.31,5634900572.67,,,,74806875.08,,,,,,1436174.79,,,19548851.97,573115506.04,,20025619.48,12375058086.17,,,,,,,,,,,,,,,,,26884712133.74,2473625000.0,1549500000.0,,,,,,201032776.35,96133057.65,,,6570583.87,205524334.91,3888859.38,,,,,,,,,,147117012.55,1639010000.0,5922986230.8,4351650001.94,,,136295945.48,506342577.06,61524853.79,,7529438378.27,,,,,,,,,,,,,,,,,13452424609.07,,,,,3796012934.34,9636274590.33,13432287524.67,26884712133.74,,63284425.63,,,,,,,,,,,,,212647965.86,201032776.35,180264610.03,74806875.08,,2078098465.47,,,,1
2179,600284.SH,20200430,20200430,20200331,1,1,1,970256000.0,1991364255.98,2843895796.55,391360525.34,,3847795513.23,1059000000.0,33290000.0,700189301.45,,1624771423.04,,16639233.3,19571040.22,,202409468.21,,,,,,,173861038.06,9368731151.73,,,578784453.52,584205065.09,,,1383411339.36,200956679.58,,,,,,86228858.29,,,,32202944.1,,1626605888.46,4594253259.05,,,,,,,,,,,,,,,,,13962984410.78,,100000000.0,,,,,89569257.45,5095395521.66,,,,65221535.21,35641040.17,3625956.91,,,,,,,,,,,90220065.12,5649693234.57,1156722068.24,,,,1478704.6,658562.36,178914249.94,1902376665.15,,,,,,,,,,,,,,,,,7552069899.72,,,,,203177757.14,6207736753.92,6410914511.06,13962984410.78,,10860176.05,,,,,,,,,,,1675354228.12,136507920.56,733479301.45,5184964779.11,32489139.4,200956679.58,,37137894.4,564603080.01,,,1
2180,002126.SZ,20200430,20200430,20200331,1,1,1,792095104.0,982445998.21,1907492247.82,227484980.07,,561101440.64,489264531.15,480427002.29,2059508253.09,,44257902.88,,,915543735.91,,,,,,,,,23801976.38,4959277269.33,,,392711636.65,39452793.62,,,,1955946527.56,217215179.93,,,,,454019560.85,,228351855.82,20469245.01,45254144.75,,59720986.14,3640429927.41,,,,,,,,,,,,,,,,,8599707196.74,70574896.21,1525869990.21,,,,,823846378.77,1544330050.61,33390482.68,,,93552557.93,127011633.56,91665.0,,,,,,,,,,,,4176387473.07,,,,,53664940.79,114833198.7,,239454853.9,,,,,,,,,,,,,,,,,4415842326.97,53046925.24,,,,361768961.99,3822095907.78,4183864869.77,8599707196.74,,-34375497.08,,,,,,,,,,,,,2539935255.38,2368176429.38,16819468.32,1955946527.56,217215179.93,28386379.31,381818.2,,,1
2181,300220.SZ,20200430,20200430,20200331,1,1,1,126000000.0,85222850.09,33794485.25,14311069.14,,77974586.76,1500000.0,6248765.69,38072240.35,,5357829.78,,,78455239.99,,,,,,,,,1505481.09,216480961.95,,,,,,,,73835460.47,,,,,,10465776.75,485856.52,,516455.37,17261807.48,,22482392.26,153176701.06,,,,,,,,,,,,,,,,,369657663.01,,12000000.0,,,,,27465950.31,30120327.75,24233010.07,,,3962207.91,287586.58,14500.0,,,,,,,,,,,,101256017.47,,,,,,957569.26,,957569.26,,,,,,,,,,,,,,,,,102213586.73,,,,,7842906.56,259601169.72,267444076.28,369657663.01,,272765.24,,,,,,,,,,,,,44321006.04,57586278.06,5866818.29,73835460.47,,3186934.85,,,,1
2182,002560.SZ,20200430,20200430,20200331,1,1,1,443856103.0,755968504.48,446291208.84,56499403.48,,374415079.71,,,679152111.47,,162144432.25,,687687.67,378123733.44,,,,,,,,,204450833.87,1862327177.95,,,,21849776.34,,,,380006416.75,85094765.9,,,,,57928310.01,,263040430.36,,29972341.38,237033262.24,127735406.61,1214460709.59,,,,,,,,,,,,,,,,,3076787887.54,129671590.2,267226343.79,,,,,518989758.32,69549022.95,55412407.75,,,2956939.4,24346501.34,,,,,,,,,,,173961354.0,3019039.22,1134356565.33,,,,,,12215750.76,,141887340.96,,11015850.0,,,,,,,,,,,,,,,1276243906.29,,,,,107292233.95,1693251747.3,1800543981.25,3076787887.54,,-9363472.5,,,,,,,,,,,,,679152111.47,588538781.27,13609586.88,380006416.75,85094765.9,7879348.56,,,,1
2183,600527.SH,20200430,20200430,20200331,1,1,1,1443134085.0,309044626.27,477992379.17,144330798.05,,485105297.72,424862961.67,,14412711.59,,46570712.57,,,317077489.28,,,,,,,,,9576522.65,1421015934.14,,,18085618.15,,,,,482679430.79,541774177.84,,,,,43506474.29,,1504296.51,3603515.43,324785.91,,2122003.1,1099600302.02,,,,,,,,,,,,,,,,,2520616236.16,,,,,,,,39289721.54,46850786.39,,,3661939.28,1768850.78,,,,,,,,,,,,,97229302.92,,,,,,48035044.75,,48035044.75,,,,,,,,,,,,,,,,,145264347.67,,,,,,2375351888.49,2375351888.49,2520616236.16,,850000.0,,,,,,,,,,,,,14412711.59,39289721.54,11400000.0,482679430.79,541774177.84,5658004.93,,,,1
2184,002711.SZ,20200430,20200430,20200331,1,1,1,1056070400.0,1424291.64,-3642699269.42,95295335.07,,31148448.52,2200000.0,,21611427.55,,77705548.36,,,37963499.93,,,,,,,,,93188058.04,298765712.43,,,,204450443.21,,,,88576567.86,,,,,,115445369.18,,302348.05,4108313.15,671605.94,,870000.0,414924647.39,,,,,,,,,,,,,,,,,713690359.82,,648874858.5,,,,,,628204.55,2073698.85,,,2705943.92,25751994.28,72852372.09,,,,,,,,,,48702500.0,,878290346.73,,,,2221552751.65,29643921.37,2004558.56,,2253201231.58,,,,,,,,,,,,,,,,,3131491578.31,,6632813.22,,,65475211.0,-2483276429.49,-2417801218.49,713690359.82,,,,,,,,,,,,,,,21611427.55,628204.55,2857368.47,88576567.86,,149553146.63,,,,1
2185,002193.SZ,20200430,20200430,20200331,1,1,1,261715550.0,1595657204.21,706719548.78,83197703.22,,351787848.75,,,846698790.58,,375496625.13,,,585120353.31,,2110815.2,,,,,,,3395970.83,2182350840.45,,,,136674320.31,,,,1236594541.72,23679147.63,,,,,170620515.88,,,,18303121.3,,53372885.54,2779523843.47,,,,,,,,,,,,,,,,,4961874683.92,50000000.0,1484319174.92,,,,,,306453722.15,,,,23793741.47,45696819.06,,16437254.0,,,,,,,,,147205022.13,,2101975592.77,,,,3994809.13,,23275684.35,1263683.6,78721437.25,,,,,,,,,,,,,,,,,2180697030.02,,,,,118246958.26,2662930695.64,2781177653.9,4961874683.92,,15640689.43,,,,,,,,,,,,50180060.19,846698790.58,306453722.15,15638034.45,1236594541.72,23679147.63,44327052.85,187260.17,,,1
2186,002816.SZ,20200430,20200430,20200331,1,1,1,100000000.0,205260049.24,133912668.79,8621954.96,,60023756.27,42700000.0,,134369338.47,,7199000.17,,,114228893.46,,,,,,,,,1781517.7,371949371.75,,,,3737426.38,,,,73738524.22,25841449.36,,,,,17822482.24,,,3974453.89,21676654.25,,1799760.0,148590750.34,,,,,,,,,,,,,,,,,520540122.09,,,,,,,1237039.01,39862605.0,24854224.47,,,130115.26,546393.7,,,,,,,,,,,,,68051528.14,,,,,,229411.76,,4693920.96,,,,,,,,,,,,,,,,,72745449.1,,,,,,447794672.99,447794672.99,520540122.09,,,,,,,,,,,,,,,134369338.47,41099644.01,1821324.67,73738524.22,25841449.36,1421150.7,4464509.2,,,1
2187,603007.SH,20200430,20200430,20200331,1,1,1,337093800.0,196321131.64,534844846.49,63110320.92,11183829.02,205814536.69,,,369040580.52,,27030441.95,,404352.23,64790743.88,,412869409.03,,,,,,,14109695.92,1779194843.84,,,415779741.09,,,,620794259.49,55287110.89,14330300.3,,,,,32864703.62,,231769057.05,1626761.98,25518525.14,,354144223.31,1760214682.87,,,,,,,,,,,,,,,,,3539409526.71,613697944.87,469500000.0,,,,,71779365.31,715089308.99,64985264.14,,,8514343.61,83464077.64,345542.03,,,,,,,,,,66860000.0,79308984.38,1651749286.66,,,,,,1000000.0,,678248253.27,,,,,,,,,,,,,,,,,2329997539.93,22416926.4,,,,89274985.11,1120137001.67,1209411986.78,3539409526.71,,,,,,,,,,,,,512242165.39,,369040580.52,786868674.3,172547270.46,55287110.89,14330300.3,92247942.59,63550308.4,,,1
2188,601005.SH,20200430,20200430,20200331,1,1,1,8918602000.0,19282147000.0,-9359823000.0,606991000.0,20065000.0,3205523000.0,233000000.0,,6892000.0,,596992000.0,,,3815913000.0,,,,,,,,,5476000.0,9258550000.0,,,28254000.0,,,,,16275305000.0,365104000.0,,,,,2376561000.0,,,,68436000.0,,,19118660000.0,,,,,,,,,,,,,,,,,28377210000.0,,695358000.0,,,,,91127000.0,2015981000.0,,,,285565000.0,75949000.0,,,,,,,,,,,895751000.0,122929000.0,5586763000.0,992500000.0,,,,,37679000.0,2250000000.0,3469113000.0,,,,,,,,,,,,,,,,,9055876000.0,146648000.0,,,,,19321334000.0,19321334000.0,28377210000.0,188934000.0,,,,,,,,,,,,,920561000.0,6892000.0,2107108000.0,8785000.0,16275305000.0,365104000.0,483542000.0,,,,1
2189,002788.SZ,20200430,20200430,20200331,1,1,1,326830440.0,459790514.7,966611448.36,87188027.49,,488482235.74,,,3729099246.01,,268689919.6,,,1809678746.12,,,,,,,,,51007975.54,6465291359.34,,,,5673257.95,,,,643457593.87,107444497.27,,,,,122490705.99,,301393700.89,36315312.64,29564789.59,,13907921.79,1260547779.99,,,,,,,,,,,,,,,,,7725839139.33,109500000.0,3694366104.87,,,,,233240733.86,1313656818.06,32873983.1,,,14302099.65,38521990.25,,,,,,,,,,,21000000.0,,5657372573.06,,,,,7969110.92,7132915.86,,130552026.78,,,,,,,,,,,,,,,,,5787924599.84,,,,,94372405.12,1843542134.37,1937914539.49,7725839139.33,,3121703.82,,,,,,,,,,,,,3729099246.01,1546897551.92,108405204.77,643457593.87,107444497.27,309410843.27,5950000.0,,,1
2190,600624.SH,20200430,20200430,20200331,1,1,1,684712010.0,171715797.47,318231855.0,28148769.54,,269367743.74,,200000.0,112942366.5,,6510791.2,8638614.78,,780010849.82,,,,,,,,,40961925.72,1235788358.25,,,196954722.97,148471804.11,,,,326287936.97,131207402.59,,,,,71110071.4,8091616.21,,1113089.01,4002581.09,,5668149.51,905732910.3,,,,,,,,,,,,,,,,,2141521268.55,,406000000.0,,,,,,118622771.25,11226373.31,,,2062619.96,17615531.81,,4721948.93,,,,,,,,,,,718394359.38,,,,50000000.0,46362.96,84224314.48,,145998381.13,,,,,,,,,,,,,,,,,864392740.51,,,,,79816537.79,1197311990.25,1277128528.04,2141521268.55,11727703.69,-5496441.76,,,,,,,,,,,,69839486.39,113142366.5,118622771.25,21651328.17,326287936.97,131207402.59,93027576.66,,,,1
2191,002512.SZ,20200430,20200430,20200331,1,1,1,1144709132.0,1194978394.46,-908997719.75,40979672.75,,287808171.49,,,525618285.85,,206553840.74,,,341937360.34,,10271326.68,,,,,,,43797199.99,1959139877.81,,,247229189.11,,,,134828932.88,379418049.43,2960018.0,,,,,495374750.4,9308486.42,306848052.8,23056142.46,71499895.81,,581001179.56,3360393691.36,,,,,,,,,,,,,,,,,5319533569.17,11047605.96,1294923206.65,,,,,73161231.69,578203346.84,142108930.38,,,36947283.15,8930580.65,,,,,,,,,,,586500135.15,,3277158439.36,,,,1424702.56,18785440.58,33750000.0,398040849.32,550346176.66,,,,,,,,,,,,,,,,,3827504616.02,,,,,15867201.92,1476161751.23,1492028953.15,5319533569.17,,4492271.77,,,,,,,,,,,,,525618285.85,651364578.53,443005098.85,379418049.43,2960018.0,556383724.85,87297578.24,,,1
2192,002112.SZ,20200430,20200430,20200331,1,1,1,201600000.0,84250128.63,72537004.04,37141432.23,,63777882.76,,1357208.0,269258493.82,,40646576.54,,,250483060.29,,,,,,,,,8862745.1,677846225.23,,,13178086.9,,,,,172079944.84,,,,,,39021522.16,,,,,,,304685533.49,,,,,,,,,,,,,,,,,982531758.72,,258518600.69,,,,,115975619.79,128994944.43,37899434.96,,,5966154.07,753700.99,,,,,,,,,,,,270000.0,552913409.72,,,,,,48725078.37,,48725078.37,,,,,,,,,,,,,,,,,601638488.09,,,,,,380893270.63,380893270.63,982531758.72,,-14635294.27,,,,,,,,,,,,,270615701.82,244970564.22,12484858.5,172079944.84,,4534954.79,,,,1
2193,002774.SZ,20200430,20200430,20200331,1,1,1,341347200.0,432223704.21,233488605.77,62264049.99,13627313.68,418004864.2,140000000.0,3390000.0,199342019.96,,8040313.1,,,370821402.54,,,,,,,,,66072721.75,1221177708.36,,,,1428921.52,,,,170649099.96,10812299.1,,,,,147777278.77,,,3362879.4,13402247.77,,2506081.92,350838808.44,,,,,,,,,,,,,,,,,1572016516.8,,,,,,,17498630.55,106900884.73,304975353.28,,,7950450.71,1959893.22,,,,,,,,,,,,108720.63,464977572.11,,,,12677156.46,,35259951.01,,47937107.47,,,,,,,,,,,,,,,,,512914679.58,20599213.1,,,,645842.78,1058455994.44,1059101837.22,1572016516.8,,-3895666.11,,,,,,,,,,,,,202732019.96,124399515.28,15506386.81,170649099.96,10812299.1,25583638.99,,,,1
2194,600376.SH,20200430,20200430,20200331,1,1,1,2579565242.0,7472830726.93,12896780575.5,1934746046.42,,32315675445.08,,,182311152.03,44027176980.53,4701729010.78,833565874.9,2758410.96,185170939745.95,,,,,,,,,6009493669.54,273243650289.77,,,25351850248.44,10055291724.37,,,,1167275103.87,360980662.0,,,,,83486554.44,,18736622.33,110934919.58,4625299907.98,,13937104.94,44032522619.06,,,,,,,,,,,,,,,,,317276172908.83,74702835034.99,1906191000.0,,,,,506096706.28,7703333223.52,,,,56107241.04,2216110713.79,973652331.24,6653769.05,27322359233.02,,,,,,,,30816120853.31,11501675514.9,154237929932.01,30506536632.25,,,,369375872.4,14376000.0,,105593892095.41,,,,,,,,,,,,,,,,,259831822027.42,,,,,27556781855.79,29887569025.62,57444350881.41,317276172908.83,768555.77,3646434.77,5000000000.0,,,,,,,,,,,71229629345.86,182311152.03,8209429929.8,44863501266.39,1167275103.87,360980662.0,28302665333.31,,,,1
2195,600068.SH,20200430,20200430,20200331,1,1,1,4604777412.0,7631104740.34,17446863557.56,1652127077.28,135154286.59,13823498533.2,,1871489548.0,13099847943.85,,10120530906.05,11863946.55,,54152067047.27,,905941367.36,,,,,,,3768954138.79,126217840409.66,,,21563574303.44,192628131.32,,,14343552495.15,,24995749176.34,,,,,12148912206.89,197662094.98,1539598450.11,411401202.78,852273773.03,,270207883.75,100103939362.34,,,,,,,,,,,,,,,,,226321779772.0,38269105402.42,16357062743.96,,,,,4935613778.1,29958044112.33,,,,350460270.46,2558284398.56,1030817208.72,693989603.58,21478875269.55,,,,,,,,6052140090.41,11822108.77,105830600396.35,12400000000.0,,,42362874.28,1039183692.33,275001967.17,76731408.1,54663118503.95,,,,,,,,,,,,,,,,,160493718900.3,,,,,13776057125.93,52052003745.77,65828060871.7,226321779772.0,2189039001.22,-918023328.0,21500000000.0,,,,,,,,,,17956105519.36,22403490811.91,14971337491.85,34893657890.43,10519405405.78,16787333590.61,24995749176.34,23203682081.85,24185847.84,,,1
2196,600077.SH,20200430,20200430,20200331,1,1,1,1340122326.0,417266007.4,2745448851.2,238921951.21,,6019458659.38,,,49680991.02,,67565282.65,,,29242668472.74,,,,,,,,,1252891249.81,37744143753.71,,,3258238330.57,19027412.31,,,,54625804.15,,,,,,198822.87,,,11077705.66,386115937.47,,5088178.94,3767596026.56,,,,,,,,,,,,,,,,,41511739780.27,5948291928.47,490942950.0,,,,,256708415.77,1284388650.91,15951477941.37,,,21802003.4,207119451.49,,,,,,,,,,,418425526.62,1076156645.53,28700626181.96,1062199180.87,,,,,,,7161141417.26,,,,,,,,,,,,,,,,,35861767599.22,29989940.04,,,,937854813.08,4712117367.97,5649972181.05,41511739780.27,,348172.2,,,,,,,,,,,,,49680991.02,1541097066.68,1111879098.11,54625804.15,,8993604596.87,150650307.92,514626.44,,1
2197,600177.SH,20200430,20200430,20200331,1,1,1,5014026294.0,2798575437.07,21833196636.81,2606315206.89,,15178262350.07,2525079338.96,,243162222.29,,186940591.68,,5693978.14,15128919418.23,,1118400000.0,,,,,,,1117296418.77,41246083020.8,,,16070380610.67,370607797.74,,,,6423351904.26,545979100.35,,,,,383589711.07,,35670361.17,29168462.73,252087498.26,,3565944729.95,39688646045.52,,,,,,,,,,,,,,,,,80934729066.32,454000000.0,24054628885.2,,,,,89818024.76,592979731.4,10974706213.15,,,87247278.5,2354384923.61,78874940.31,,,,,,,,,,9549755820.79,,53289992670.59,,,,,476833643.49,,,935345080.69,,,,,,,,,,,,,,,,,54225337751.28,2500700583.27,,,,193454725.63,26515936589.41,26709391315.04,80934729066.32,,-3235476402.09,,,,,,,1408775082.44,1490519805.86,,,,,243162222.29,682797756.16,4266371801.74,6423351904.26,545979100.35,4095951987.32,4511437.2,,,1
2198,600885.SH,20200430,20200430,20200331,1,1,1,744761552.0,446129776.83,3235572312.63,621185254.35,,1435808180.48,,679994703.65,2070433790.28,,179974402.28,,1113801.86,1315804040.64,,,,,,,,,257252864.5,5984192091.05,,,,482014795.88,,,27698965.89,2594798547.29,374433607.16,,,,,427929708.9,,13411268.49,101606174.18,112754810.99,,286897824.49,4421545703.27,,,,,,,,,,,,,,,,,10405737794.32,19643404.4,1438349986.28,,,,,728680473.54,627605734.73,38097697.21,,,158385505.11,67460074.59,4247349.85,97277833.65,112798673.0,,,,,,,,,,3307665438.07,,,,12865960.77,82579595.55,181997697.79,,352814344.76,,34762110.11,,,,,,,,,,,,,,,3660479782.83,,,,,1677952425.4,5067305586.09,6745258011.49,10405737794.32,,19656690.28,,,,,,,,,,,,,2750428493.93,1356286208.27,44924109.22,2594798547.29,374433607.16,214323856.5,55727686.25,,,1
