,p03563_f001,p03563_f002,p03563_f003,p03563_f004,date
7080,2016-12-30,002183.SZ,怡亚通,0.17300000,20161231
7081,2016-12-30,002081.SZ,金螳螂,0.16900000,20161231
7082,2016-12-30,600839.SH,四川长虹,0.16800000,20161231
7083,2016-12-30,600588.SH,用友网络,0.16600000,20161231
7084,2016-12-30,002310.SZ,*ST东园,0.16500000,20161231
7085,2016-12-30,000559.SZ,万向钱潮,0.16500000,20161231
7086,2016-12-30,300033.SZ,同花顺,0.16100000,20161231
7087,2016-12-30,600256.SH,广汇能源,0.15900000,20161231
7088,2016-12-30,002385.SZ,大北农,0.15800000,20161231
7089,2016-12-30,300168.SZ,万达信息,0.15700000,20161231
7090,2016-12-30,603993.SH,洛阳钼业,0.15700000,20161231
7091,2016-12-30,600208.SH,衢州发展,0.15500000,20161231
7092,2016-12-30,300058.SZ,蓝色光标,0.15500000,20161231
7093,2016-12-30,000425.SZ,徐工机械,0.15400000,20161231
7094,2016-12-30,000709.SZ,河钢股份,0.15400000,20161231
7095,2016-12-30,601718.SH,际华集团,0.15400000,20161231
7096,2016-12-30,002426.SZ,胜利精密,0.15400000,20161231
7097,2016-12-30,000792.SZ,盐湖股份,0.15400000,20161231
7098,2016-12-30,600297.SH,广汇汽车,0.15300000,20161231
7099,2016-12-30,600688.SH,上海石化,0.15300000,20161231
7100,2016-12-30,600362.SH,江西铜业,0.15100000,20161231
7101,2016-12-30,600895.SH,张江高科,0.14900000,20161231
7102,2016-12-30,002500.SZ,山西证券,0.14800000,20161231
7103,2016-12-30,002074.SZ,国轩高科,0.14800000,20161231
7104,2016-12-30,600332.SH,白云山,0.14600000,20161231
7105,2016-12-30,600654.SH,中安科,0.14600000,20161231
7106,2016-12-30,600060.SH,海信视像,0.14600000,20161231
7107,2016-12-30,601633.SH,长城汽车,0.14500000,20161231
7108,2016-12-30,000983.SZ,山西焦煤,0.14500000,20161231
7109,2016-12-30,000415.SZ,渤海租赁,0.14400000,20161231
7110,2016-12-30,600498.SH,烽火通信,0.14300000,20161231
7111,2016-12-30,601258.SH,*ST庞大,0.14100000,20161231
7112,2016-12-30,601866.SH,中远海发,0.14100000,20161231
7113,2016-12-30,600875.SH,东方电气,0.14000000,20161231
7114,2016-12-30,600074.SH,退市保千,0.14000000,20161231
7115,2016-12-30,600737.SH,中粮糖业,0.13900000,20161231
7116,2016-12-30,600252.SH,中恒集团,0.13800000,20161231
7117,2016-12-30,000977.SZ,浪潮信息,0.13800000,20161231
7118,2016-12-30,300002.SZ,神州泰岳,0.13800000,20161231
7119,2016-12-30,600446.SH,金证股份,0.13700000,20161231
7120,2016-12-30,002470.SZ,金正大,0.13500000,20161231
7121,2016-12-30,600666.SH,奥瑞德,0.13500000,20161231
7122,2016-12-30,000402.SZ,金融街,0.13400000,20161231
7123,2016-12-30,600376.SH,首开股份,0.13200000,20161231
7124,2016-12-30,300144.SZ,宋城演艺,0.13200000,20161231
7125,2016-12-30,600873.SH,梅花生物,0.13200000,20161231
7126,2016-12-30,300015.SZ,爱尔眼科,0.13100000,20161231
7127,2016-12-30,002049.SZ,紫光国微,0.13000000,20161231
7128,2016-12-30,002292.SZ,奥飞娱乐,0.12900000,20161231
7129,2016-12-30,600704.SH,物产中大,0.12900000,20161231
7130,2016-12-30,601216.SH,君正集团,0.12800000,20161231
7131,2016-12-30,600827.SH,百联股份,0.12500000,20161231
7132,2016-12-30,600038.SH,中直股份,0.12400000,20161231
7133,2016-12-30,000738.SZ,航发控制,0.12300000,20161231
7134,2016-12-30,000778.SZ,新兴铸管,0.12300000,20161231
7135,2016-12-30,600373.SH,中文传媒,0.12100000,20161231
7136,2016-12-30,000039.SZ,中集集团,0.12000000,20161231
7137,2016-12-30,002129.SZ,TCL中环,0.11900000,20161231
7138,2016-12-30,002195.SZ,岩山科技,0.11900000,20161231
7139,2016-12-30,002152.SZ,广电运通,0.11700000,20161231
7140,2016-12-30,600037.SH,歌华有线,0.11600000,20161231
7141,2016-12-30,600482.SH,中国动力,0.11500000,20161231
7142,2016-12-30,300182.SZ,捷成股份,0.11500000,20161231
7143,2016-12-30,601155.SH,新城控股,0.11500000,20161231
7144,2016-12-30,000718.SZ,苏宁环球,0.11400000,20161231
7145,2016-12-30,601872.SH,招商轮船,0.11400000,20161231
7146,2016-12-30,000712.SZ,锦龙股份,0.11400000,20161231
7147,2016-12-30,600021.SH,上海电力,0.11300000,20161231
7148,2016-12-30,000156.SZ,华数传媒,0.11200000,20161231
7149,2016-12-30,002131.SZ,利欧股份,0.11100000,20161231
7150,2016-12-30,002146.SZ,荣盛发展,0.11100000,20161231
7151,2016-12-30,600008.SH,首创环保,0.10800000,20161231
7152,2016-12-30,600685.SH,中船防务,0.10600000,20161231
7153,2016-12-30,000627.SZ,天茂集团,0.10600000,20161231
7154,2016-12-30,603000.SH,人民网,0.10600000,20161231
7155,2016-12-30,600372.SH,中航机载,0.10600000,20161231
7156,2016-12-30,601225.SH,陕西煤业,0.10500000,20161231
7157,2016-12-30,002714.SZ,牧原股份,0.10500000,20161231
7158,2016-12-30,002299.SZ,圣农发展,0.10200000,20161231
7159,2016-12-30,002174.SZ,游族网络,0.09900000,20161231
7160,2016-12-30,601611.SH,中国核建,0.09800000,20161231
7161,2016-12-30,000671.SZ,ST阳光城,0.09800000,20161231
7162,2016-12-30,000800.SZ,一汽解放,0.09600000,20161231
7163,2016-12-30,601021.SH,春秋航空,0.09600000,20161231
7164,2016-12-30,002027.SZ,分众传媒,0.09500000,20161231
7165,2016-12-30,300146.SZ,汤臣倍健,0.09400000,20161231
7166,2016-12-30,300251.SZ,光线传媒,0.09300000,20161231
7167,2016-12-30,000061.SZ,农产品,0.09100000,20161231
7168,2016-12-30,002797.SZ,第一创业,0.09100000,20161231
7169,2016-12-30,000938.SZ,紫光股份,0.09100000,20161231
7170,2016-12-30,601118.SH,海南橡胶,0.08900000,20161231
7171,2016-12-30,600582.SH,天地科技,0.08900000,20161231
7172,2016-12-30,000027.SZ,深圳能源,0.08900000,20161231
7173,2016-12-30,002424.SZ,ST百灵,0.08700000,20161231
7174,2016-12-30,601928.SH,凤凰传媒,0.08700000,20161231
7175,2016-12-30,601877.SH,正泰电器,0.08600000,20161231
7176,2016-12-30,300133.SZ,华策影视,0.08600000,20161231
7177,2016-12-30,002153.SZ,石基信息,0.08500000,20161231
7178,2016-12-30,000008.SZ,神州高铁,0.08400000,20161231
7179,2016-12-30,601958.SH,金钼股份,0.08000000,20161231
7180,2016-12-30,600871.SH,石化油服,0.08000000,20161231
7181,2016-12-30,600648.SH,外高桥,0.08000000,20161231
7182,2016-12-30,601608.SH,中信重工,0.07900000,20161231
7183,2016-12-30,600783.SH,鲁信创投,0.07300000,20161231
7184,2016-12-30,603885.SH,吉祥航空,0.06500000,20161231
7185,2016-12-30,000555.SZ,神州信息,0.06400000,20161231
7186,2016-12-30,300085.SZ,银之杰,0.06200000,20161231
7187,2016-12-30,601127.SH,赛力斯,0.05200000,20161231
7188,2016-12-30,600754.SH,锦江酒店,0.05100000,20161231
7189,2016-12-30,600188.SH,兖矿能源,0.04500000,20161231
7190,2016-12-30,002568.SZ,百润股份,0.03900000,20161231
7191,2017-06-30,601318.SH,中国平安,5.16200000,20170630
7192,2017-06-30,600036.SH,招商银行,2.36900000,20170630
7193,2017-06-30,600519.SH,贵州茅台,2.27700000,20170630
7194,2017-06-30,601166.SH,兴业银行,2.01800000,20170630
7195,2017-06-30,000651.SZ,格力电器,1.90300000,20170630
7196,2017-06-30,000333.SZ,美的集团,1.87100000,20170630
7197,2017-06-30,600016.SH,民生银行,1.86700000,20170630
7198,2017-06-30,000002.SZ,万科A,1.63300000,20170630
7199,2017-06-30,601328.SH,交通银行,1.62600000,20170630
7200,2017-06-30,601668.SH,中国建筑,1.39400000,20170630
7201,2017-06-30,600000.SH,浦发银行,1.36600000,20170630
7202,2017-06-30,601288.SH,农业银行,1.29200000,20170630
7203,2017-06-30,600030.SH,中信证券,1.28700000,20170630
7204,2017-06-30,600887.SH,伊利股份,1.26100000,20170630
7205,2017-06-30,600837.SH,海通证券,1.15400000,20170630
7206,2017-06-30,002415.SZ,海康威视,1.14500000,20170630
7207,2017-06-30,601398.SH,工商银行,1.08800000,20170630
7208,2017-06-30,601169.SH,北京银行,1.07100000,20170630
7209,2017-06-30,600104.SH,上汽集团,1.04500000,20170630
7210,2017-06-30,601601.SH,中国太保,1.02300000,20170630
7211,2017-06-30,000858.SZ,五粮液,1.01500000,20170630
7212,2017-06-30,600900.SH,长江电力,0.97500000,20170630
7213,2017-06-30,000725.SZ,京东方A,0.95000000,20170630
7214,2017-06-30,601766.SH,中国中车,0.94600000,20170630
7215,2017-06-30,601211.SH,国泰君安,0.88800000,20170630
7216,2017-06-30,600276.SH,恒瑞医药,0.82100000,20170630
7217,2017-06-30,000001.SZ,平安银行,0.77400000,20170630
7218,2017-06-30,601988.SH,中国银行,0.74900000,20170630
7219,2017-06-30,600048.SH,保利发展,0.68100000,20170630
7220,2017-06-30,601390.SH,中国中铁,0.62100000,20170630
7221,2017-06-30,600518.SH,康美药业,0.62000000,20170630
7222,2017-06-30,601818.SH,光大银行,0.61900000,20170630
7223,2017-06-30,600050.SH,中国联通,0.60800000,20170630
7224,2017-06-30,600028.SH,中国石化,0.59900000,20170630
7225,2017-06-30,600019.SH,宝钢股份,0.57000000,20170630
7226,2017-06-30,601989.SH,中国重工,0.56900000,20170630
7227,2017-06-30,600015.SH,华夏银行,0.56800000,20170630
7228,2017-06-30,601688.SH,华泰证券,0.56200000,20170630
7229,2017-06-30,000063.SZ,中兴通讯,0.54200000,20170630
7230,2017-06-30,002450.SZ,康得退,0.53400000,20170630
7231,2017-06-30,601186.SH,中国铁建,0.53200000,20170630
7232,2017-06-30,002304.SZ,洋河股份,0.50300000,20170630
7233,2017-06-30,000776.SZ,广发证券,0.49000000,20170630
7234,2017-06-30,001979.SZ,招商蛇口,0.48600000,20170630
7235,2017-06-30,601006.SH,大秦铁路,0.47900000,20170630
7236,2017-06-30,000538.SZ,云南白药,0.46900000,20170630
7237,2017-06-30,600703.SH,三安光电,0.46300000,20170630
7238,2017-06-30,600690.SH,海尔智家,0.44100000,20170630
7239,2017-06-30,600585.SH,海螺水泥,0.43700000,20170630
7240,2017-06-30,601628.SH,中国人寿,0.43200000,20170630
7241,2017-06-30,601088.SH,中国神华,0.42400000,20170630
7242,2017-06-30,600958.SH,东方证券,0.41600000,20170630
7243,2017-06-30,601336.SH,新华保险,0.41200000,20170630
7244,2017-06-30,600795.SH,国电电力,0.40800000,20170630
7245,2017-06-30,002024.SZ,ST易购,0.40200000,20170630
7246,2017-06-30,601939.SH,建设银行,0.39700000,20170630
7247,2017-06-30,601901.SH,方正证券,0.39300000,20170630
7248,2017-06-30,601009.SH,南京银行,0.39100000,20170630
7249,2017-06-30,600340.SH,华夏幸福,0.38100000,20170630
7250,2017-06-30,600999.SH,招商证券,0.37800000,20170630
7251,2017-06-30,600309.SH,万华化学,0.37600000,20170630
7252,2017-06-30,002230.SZ,科大讯飞,0.37300000,20170630
7253,2017-06-30,600089.SH,特变电工,0.37100000,20170630
7254,2017-06-30,600741.SH,华域汽车,0.36700000,20170630
7255,2017-06-30,000423.SZ,东阿阿胶,0.36100000,20170630
7256,2017-06-30,002142.SZ,宁波银行,0.36100000,20170630
7257,2017-06-30,601857.SH,中国石油,0.35900000,20170630
7258,2017-06-30,300104.SZ,乐视退,0.35300000,20170630
7259,2017-06-30,600660.SH,福耀玻璃,0.35100000,20170630
7260,2017-06-30,601985.SH,中国核电,0.35000000,20170630
7261,2017-06-30,601669.SH,中国电建,0.34900000,20170630
7262,2017-06-30,600009.SH,上海机场,0.34500000,20170630
7263,2017-06-30,601899.SH,紫金矿业,0.34200000,20170630
7264,2017-06-30,000568.SZ,泸州老窖,0.34100000,20170630
7265,2017-06-30,002241.SZ,歌尔股份,0.34000000,20170630
7266,2017-06-30,300070.SZ,碧水源,0.33700000,20170630
7267,2017-06-30,601377.SH,兴业证券,0.33500000,20170630
7268,2017-06-30,002456.SZ,欧菲光,0.33200000,20170630
7269,2017-06-30,000166.SZ,申万宏源,0.32400000,20170630
7270,2017-06-30,601607.SH,上海医药,0.32000000,20170630
7271,2017-06-30,300072.SZ,海新能科,0.31900000,20170630
7272,2017-06-30,002236.SZ,大华股份,0.31800000,20170630
7273,2017-06-30,000069.SZ,华侨城A,0.31700000,20170630
7274,2017-06-30,002736.SZ,国信证券,0.31300000,20170630
7275,2017-06-30,002466.SZ,天齐锂业,0.31100000,20170630
7276,2017-06-30,600886.SH,国投电力,0.30900000,20170630
7277,2017-06-30,000338.SZ,潍柴动力,0.30700000,20170630
7278,2017-06-30,000783.SZ,长江证券,0.30200000,20170630
7279,2017-06-30,600196.SH,复星医药,0.29900000,20170630
7280,2017-06-30,600031.SH,三一重工,0.29900000,20170630
7281,2017-06-30,600068.SH,葛洲坝,0.29800000,20170630
7282,2017-06-30,300059.SZ,东方财富,0.29700000,20170630
7283,2017-06-30,600029.SH,南方航空,0.29300000,20170630
7284,2017-06-30,002252.SZ,上海莱士,0.29000000,20170630
7285,2017-06-30,600010.SH,包钢股份,0.28800000,20170630
7286,2017-06-30,601600.SH,中国铝业,0.28500000,20170630
7287,2017-06-30,002008.SZ,大族激光,0.28400000,20170630
7288,2017-06-30,601888.SH,中国中免,0.28300000,20170630
7289,2017-06-30,600066.SH,宇通客车,0.28000000,20170630
7290,2017-06-30,601788.SH,光大证券,0.28000000,20170630
7291,2017-06-30,600637.SH,东方明珠,0.27500000,20170630
7292,2017-06-30,600606.SH,绿地控股,0.27400000,20170630
7293,2017-06-30,000625.SZ,长安汽车,0.27000000,20170630
7294,2017-06-30,000839.SZ,中信国安,0.26300000,20170630
7295,2017-06-30,601099.SH,太平洋,0.26300000,20170630
7296,2017-06-30,002594.SZ,比亚迪,0.26100000,20170630
7297,2017-06-30,601933.SH,永辉超市,0.26000000,20170630
7298,2017-06-30,600535.SH,天士力,0.25900000,20170630
7299,2017-06-30,601555.SH,东吴证券,0.25900000,20170630
7300,2017-06-30,601618.SH,中国中冶,0.25800000,20170630
7301,2017-06-30,600893.SH,航发动力,0.25500000,20170630
7302,2017-06-30,000413.SZ,ST旭电,0.25300000,20170630
7303,2017-06-30,600383.SH,金地集团,0.24900000,20170630
7304,2017-06-30,600522.SH,中天科技,0.24800000,20170630
7305,2017-06-30,600406.SH,国电南瑞,0.24700000,20170630
7306,2017-06-30,600485.SH,*ST信威,0.24600000,20170630
7307,2017-06-30,300124.SZ,汇川技术,0.24500000,20170630
7308,2017-06-30,000768.SZ,中航西飞,0.24500000,20170630
7309,2017-06-30,600705.SH,中航产融,0.24400000,20170630
7310,2017-06-30,600100.SH,同方股份,0.24100000,20170630
7311,2017-06-30,000100.SZ,TCL科技,0.24100000,20170630
7312,2017-06-30,002673.SZ,西部证券,0.23900000,20170630
7313,2017-06-30,600109.SH,国金证券,0.23800000,20170630
7314,2017-06-30,002475.SZ,立讯精密,0.23800000,20170630
7315,2017-06-30,600816.SH,建元信托,0.23800000,20170630
7316,2017-06-30,600111.SH,北方稀土,0.23700000,20170630
7317,2017-06-30,601800.SH,中国交建,0.23300000,20170630
7318,2017-06-30,002202.SZ,金风科技,0.23300000,20170630
7319,2017-06-30,000963.SZ,华东医药,0.23200000,20170630
7320,2017-06-30,002739.SZ,万达电影,0.23000000,20170630
7321,2017-06-30,601727.SH,上海电气,0.22800000,20170630
7322,2017-06-30,000895.SZ,双汇发展,0.22600000,20170630
7323,2017-06-30,600570.SH,恒生电子,0.22200000,20170630
7324,2017-06-30,600271.SH,航天信息,0.22200000,20170630
7325,2017-06-30,601018.SH,宁波港,0.21400000,20170630
7326,2017-06-30,600023.SH,浙能电力,0.21400000,20170630
7327,2017-06-30,600739.SH,辽宁成大,0.21200000,20170630
7328,2017-06-30,600177.SH,雅戈尔,0.20900000,20170630
7329,2017-06-30,600352.SH,浙江龙盛,0.20800000,20170630
7330,2017-06-30,600674.SH,川投能源,0.20800000,20170630
7331,2017-06-30,000728.SZ,国元证券,0.20700000,20170630
7332,2017-06-30,601992.SH,金隅集团,0.20700000,20170630
7333,2017-06-30,600547.SH,山东黄金,0.20600000,20170630
7334,2017-06-30,300024.SZ,机器人,0.20500000,20170630
7335,2017-06-30,000623.SZ,吉林敖东,0.20500000,20170630
7336,2017-06-30,601225.SH,陕西煤业,0.20400000,20170630
7337,2017-06-30,600221.SH,海航控股,0.20300000,20170630
7338,2017-06-30,002044.SZ,美年健康,0.19800000,20170630
7339,2017-06-30,002508.SZ,老板电器,0.19800000,20170630
7340,2017-06-30,600018.SH,上港集团,0.19800000,20170630
7341,2017-06-30,002065.SZ,东华软件,0.19700000,20170630
7342,2017-06-30,601919.SH,中远海控,0.19600000,20170630
7343,2017-06-30,002007.SZ,华兰生物,0.19600000,20170630
7344,2017-06-30,000793.SZ,华闻集团,0.19600000,20170630
7345,2017-06-30,600804.SH,*ST鹏博,0.19300000,20170630
7346,2017-06-30,600115.SH,中国东航,0.19200000,20170630
7347,2017-06-30,000157.SZ,中联重科,0.18900000,20170630
7348,2017-06-30,603993.SH,洛阳钼业,0.18900000,20170630
7349,2017-06-30,600415.SH,小商品城,0.18900000,20170630
7350,2017-06-30,000540.SZ,*ST中天,0.18800000,20170630
7351,2017-06-30,601111.SH,中国国航,0.18700000,20170630
7352,2017-06-30,600208.SH,衢州发展,0.18600000,20170630
7353,2017-06-30,601998.SH,中信银行,0.18500000,20170630
7354,2017-06-30,600085.SH,同仁堂,0.18400000,20170630
7355,2017-06-30,600820.SH,隧道股份,0.18300000,20170630
7356,2017-06-30,601198.SH,东兴证券,0.18300000,20170630
7357,2017-06-30,002465.SZ,海格通信,0.17700000,20170630
7358,2017-06-30,600436.SH,片仔癀,0.17700000,20170630
7359,2017-06-30,600153.SH,建发股份,0.17600000,20170630
7360,2017-06-30,000826.SZ,启迪环境,0.17300000,20170630
7361,2017-06-30,002310.SZ,*ST东园,0.17200000,20170630
7362,2017-06-30,000503.SZ,国新健康,0.17200000,20170630
7363,2017-06-30,000630.SZ,铜陵有色,0.17200000,20170630
7364,2017-06-30,000709.SZ,河钢股份,0.17100000,20170630
7365,2017-06-30,600157.SH,永泰能源,0.17000000,20170630
7366,2017-06-30,600362.SH,江西铜业,0.16800000,20170630
7367,2017-06-30,002081.SZ,金螳螂,0.16700000,20170630
7368,2017-06-30,000009.SZ,中国宝安,0.16700000,20170630
7369,2017-06-30,000060.SZ,中金岭南,0.16700000,20170630
7370,2017-06-30,300017.SZ,网宿科技,0.16700000,20170630
7371,2017-06-30,600663.SH,陆家嘴,0.16700000,20170630
7372,2017-06-30,600061.SH,国投资本,0.16600000,20170630
7373,2017-06-30,000876.SZ,新希望,0.16600000,20170630
7374,2017-06-30,600489.SH,中金黄金,0.16600000,20170630
7375,2017-06-30,002146.SZ,荣盛发展,0.16500000,20170630
7376,2017-06-30,600170.SH,上海建工,0.16300000,20170630
7377,2017-06-30,002027.SZ,分众传媒,0.16200000,20170630
7378,2017-06-30,601229.SH,上海银行,0.16200000,20170630
7379,2017-06-30,601155.SH,新城控股,0.16100000,20170630
7380,2017-06-30,002074.SZ,国轩高科,0.16000000,20170630
7381,2017-06-30,601216.SH,君正集团,0.15900000,20170630
7382,2017-06-30,600118.SH,中国卫星,0.15800000,20170630
7383,2017-06-30,600959.SH,江苏有线,0.15800000,20170630
7384,2017-06-30,600332.SH,白云山,0.15700000,20170630
7385,2017-06-30,000750.SZ,国海证券,0.15600000,20170630
7386,2017-06-30,002500.SZ,山西证券,0.15600000,20170630
7387,2017-06-30,600682.SH,南京新百,0.15600000,20170630
7388,2017-06-30,600297.SH,广汇汽车,0.15500000,20170630
7389,2017-06-30,601633.SH,长城汽车,0.15400000,20170630
7390,2017-06-30,600008.SH,首创环保,0.15200000,20170630
7391,2017-06-30,300315.SZ,掌趣科技,0.15200000,20170630
7392,2017-06-30,600369.SH,西南证券,0.15200000,20170630
7393,2017-06-30,002426.SZ,胜利精密,0.15100000,20170630
7394,2017-06-30,600150.SH,中国船舶,0.15100000,20170630
7395,2017-06-30,000425.SZ,徐工机械,0.15100000,20170630
7396,2017-06-30,601333.SH,广深铁路,0.14700000,20170630
7397,2017-06-30,300144.SZ,宋城演艺,0.14600000,20170630
7398,2017-06-30,000559.SZ,万向钱潮,0.14000000,20170630
7399,2017-06-30,000792.SZ,盐湖股份,0.14000000,20170630
7400,2017-06-30,600688.SH,上海石化,0.13900000,20170630
7401,2017-06-30,000686.SZ,东北证券,0.13600000,20170630
7402,2017-06-30,002195.SZ,岩山科技,0.13500000,20170630
7403,2017-06-30,000402.SZ,金融街,0.13500000,20170630
7404,2017-06-30,000983.SZ,山西焦煤,0.13300000,20170630
7405,2017-06-30,601117.SH,中国化学,0.13200000,20170630
7406,2017-06-30,600583.SH,海油工程,0.13200000,20170630
7407,2017-06-30,600718.SH,东软集团,0.13000000,20170630
7408,2017-06-30,300027.SZ,华谊兄弟,0.13000000,20170630
7409,2017-06-30,600649.SH,城投控股,0.12800000,20170630
7410,2017-06-30,002411.SZ,必康退,0.12800000,20170630
7411,2017-06-30,300033.SZ,同花顺,0.12800000,20170630
7412,2017-06-30,600498.SH,烽火通信,0.12700000,20170630
7413,2017-06-30,600895.SH,张江高科,0.12600000,20170630
7414,2017-06-30,600256.SH,广汇能源,0.12500000,20170630
7415,2017-06-30,600827.SH,百联股份,0.12500000,20170630
7416,2017-06-30,600373.SH,中文传媒,0.12400000,20170630
7417,2017-06-30,002385.SZ,大北农,0.12400000,20170630
7418,2017-06-30,000917.SZ,电广传媒,0.12300000,20170630
7419,2017-06-30,002183.SZ,怡亚通,0.12300000,20170630
7420,2017-06-30,600704.SH,物产中大,0.12100000,20170630
7421,2017-06-30,600588.SH,用友网络,0.12000000,20170630
7422,2017-06-30,000415.SZ,渤海租赁,0.12000000,20170630
7423,2017-06-30,600074.SH,退市保千,0.12000000,20170630
7424,2017-06-30,000008.SZ,神州高铁,0.11800000,20170630
7425,2017-06-30,600060.SH,海信视像,0.11400000,20170630
7426,2017-06-30,002470.SZ,金正大,0.11400000,20170630
7427,2017-06-30,600376.SH,首开股份,0.11300000,20170630
7428,2017-06-30,600919.SH,江苏银行,0.11300000,20170630
7429,2017-06-30,601718.SH,际华集团,0.11100000,20170630
7430,2017-06-30,601866.SH,中远海发,0.11000000,20170630
7431,2017-06-30,002558.SZ,巨人网络,0.10800000,20170630
7432,2017-06-30,002049.SZ,紫光国微,0.10800000,20170630
7433,2017-06-30,000959.SZ,首钢股份,0.10700000,20170630
7434,2017-06-30,002602.SZ,ST华通,0.10700000,20170630
7435,2017-06-30,002352.SZ,顺丰控股,0.10700000,20170630
7436,2017-06-30,600909.SH,华安证券,0.10500000,20170630
7437,2017-06-30,002174.SZ,游族网络,0.10500000,20170630
7438,2017-06-30,601997.SH,贵阳银行,0.10500000,20170630
7439,2017-06-30,601872.SH,招商轮船,0.10500000,20170630
7440,2017-06-30,600038.SH,中直股份,0.10400000,20170630
7441,2017-06-30,002555.SZ,三七互娱,0.10200000,20170630
7442,2017-06-30,600977.SH,中国电影,0.10100000,20170630
7443,2017-06-30,300168.SZ,万达信息,0.10000000,20170630
7444,2017-06-30,000977.SZ,浪潮信息,0.10000000,20170630
7445,2017-06-30,600021.SH,上海电力,0.09900000,20170630
7446,2017-06-30,000627.SZ,天茂集团,0.09900000,20170630
7447,2017-06-30,600037.SH,歌华有线,0.09700000,20170630
7448,2017-06-30,002152.SZ,广电运通,0.09700000,20170630
7449,2017-06-30,600737.SH,中粮糖业,0.09300000,20170630
7450,2017-06-30,601608.SH,中信重工,0.09200000,20170630
7451,2017-06-30,000671.SZ,ST阳光城,0.09100000,20170630
7452,2017-06-30,002714.SZ,牧原股份,0.09100000,20170630
7453,2017-06-30,002131.SZ,利欧股份,0.08900000,20170630
7454,2017-06-30,600549.SH,厦门钨业,0.08900000,20170630
7455,2017-06-30,600372.SH,中航机载,0.08800000,20170630
7456,2017-06-30,000938.SZ,紫光股份,0.08600000,20170630
7457,2017-06-30,000738.SZ,航发控制,0.08600000,20170630
7458,2017-06-30,601118.SH,海南橡胶,0.08600000,20170630
7459,2017-06-30,600685.SH,中船防务,0.08600000,20170630
7460,2017-06-30,002292.SZ,奥飞娱乐,0.08500000,20170630
7461,2017-06-30,000718.SZ,苏宁环球,0.08500000,20170630
7462,2017-06-30,600446.SH,金证股份,0.08500000,20170630
7463,2017-06-30,600482.SH,中国动力,0.08400000,20170630
7464,2017-06-30,601877.SH,正泰电器,0.08200000,20170630
7465,2017-06-30,000156.SZ,华数传媒,0.08200000,20170630
7466,2017-06-30,601021.SH,春秋航空,0.07800000,20170630
7467,2017-06-30,601375.SH,中原证券,0.07800000,20170630
7468,2017-06-30,002424.SZ,ST百灵,0.07700000,20170630
7469,2017-06-30,300133.SZ,华策影视,0.07500000,20170630
7470,2017-06-30,601881.SH,中国银河,0.07300000,20170630
7471,2017-06-30,002153.SZ,石基信息,0.07000000,20170630
7472,2017-06-30,000961.SZ,ST中南,0.07000000,20170630
7473,2017-06-30,300251.SZ,光线传媒,0.06900000,20170630
7474,2017-06-30,601958.SH,金钼股份,0.06700000,20170630
7475,2017-06-30,600233.SH,圆通速递,0.06400000,20170630
7476,2017-06-30,002299.SZ,圣农发展,0.06300000,20170630
7477,2017-06-30,601163.SH,三角轮胎,0.06100000,20170630
7478,2017-06-30,601611.SH,中国核建,0.06000000,20170630
7479,2017-06-30,600871.SH,石化油服,0.05800000,20170630
7480,2017-06-30,600926.SH,杭州银行,0.05700000,20170630
7481,2017-06-30,601966.SH,玲珑轮胎,0.05200000,20170630
7482,2017-06-30,603858.SH,步长制药,0.05200000,20170630
7483,2017-06-30,603160.SH,汇顶科技,0.04700000,20170630
7484,2017-06-30,000555.SZ,神州信息,0.04600000,20170630
7485,2017-06-30,600188.SH,兖矿能源,0.04500000,20170630
7486,2017-06-30,002797.SZ,第一创业,0.03400000,20170630
7487,2017-06-30,601127.SH,赛力斯,0.03400000,20170630
7488,2017-06-30,002841.SZ,视源股份,0.03200000,20170630
7489,2017-06-30,002831.SZ,裕同科技,0.03200000,20170630
7490,2017-06-30,002839.SZ,张家港行,0.03000000,20170630
7491,2017-12-29,601318.SH,中国平安,6.46000000,20171231
7492,2017-12-29,600519.SH,贵州茅台,2.98700000,20171231
7493,2017-12-29,600036.SH,招商银行,2.55100000,20171231
7494,2017-12-29,000333.SZ,美的集团,2.14600000,20171231
7495,2017-12-29,601166.SH,兴业银行,1.80500000,20171231
7496,2017-12-29,000651.SZ,格力电器,1.79200000,20171231
7497,2017-12-29,600016.SH,民生银行,1.69000000,20171231
7498,2017-12-29,600887.SH,伊利股份,1.66700000,20171231
7499,2017-12-29,601328.SH,交通银行,1.45400000,20171231
7500,2017-12-29,000858.SZ,五粮液,1.29200000,20171231
7501,2017-12-29,000002.SZ,万科A,1.28700000,20171231
7502,2017-12-29,600000.SH,浦发银行,1.26000000,20171231
7503,2017-12-29,601288.SH,农业银行,1.24800000,20171231
7504,2017-12-29,002415.SZ,海康威视,1.22700000,20171231
7505,2017-12-29,600030.SH,中信证券,1.21400000,20171231
7506,2017-12-29,000725.SZ,京东方A,1.16900000,20171231
7507,2017-12-29,601668.SH,中国建筑,1.15300000,20171231
7508,2017-12-29,601398.SH,工商银行,1.14000000,20171231
7509,2017-12-29,601601.SH,中国太保,1.10900000,20171231
7510,2017-12-29,600276.SH,恒瑞医药,0.99300000,20171231
7511,2017-12-29,000001.SZ,平安银行,0.97300000,20171231
7512,2017-12-29,600104.SH,上汽集团,0.95700000,20171231
7513,2017-12-29,601169.SH,北京银行,0.88900000,20171231
7514,2017-12-29,600837.SH,海通证券,0.88700000,20171231
