trade_date,symbol,OPEN,HIGH,LOW,CLOSE
2022-02-17,000688.SH,1196.5983,1217.4702,1191.4463,1207.8211
2022-02-17,000852.SH,7169.7202,7265.0303,7146.592,7220.6066
2022-02-17,000903.SH,4539.6312,4566.8504,4530.5435,4544.5701
2022-02-17,000905.SH,6764.3343,6797.6154,6730.1804,6768.7888
2022-02-17,000906.SH,4971.7085,5004.3382,4959.314,4982.5624
2022-02-17,399001.SZ,13360.4576,13490.8604,13322.6854,13422.8992
2022-02-17,399005.SZ,9113.1721,9241.4109,9083.6554,9202.4061
2022-02-17,399006.SZ,2813.48,2861.9666,2804.8873,2839.8252
2022-02-17,399330.SZ,6183.1252,6246.1432,6166.4424,6215.4411
2022-02-18,000009.SH,6227.098,6306.2205,6216.8867,6305.7107
2022-02-18,000010.SH,9676.7165,9788.8269,9662.684,9788.8269
2022-02-18,000016.SH,3126.2777,3162.8215,3121.954,3162.8215
2022-02-18,000300.SH,4604.5669,4651.3415,4598.1003,4651.2358
2022-02-18,000688.SH,1200.3428,1206.0129,1195.2398,1204.3705
2022-02-18,000852.SH,7174.587,7252.06,7164.2676,7251.7923
2022-02-18,000903.SH,4521.1324,4569.0156,4515.2805,4568.995
2022-02-18,000905.SH,6734.519,6835.2033,6727.8158,6835.0217
2022-02-18,000906.SH,4956.3826,5012.2429,4949.9024,5012.2417
2022-02-18,399001.SZ,13334.8963,13460.2109,13316.4715,13459.6804
2022-02-18,399005.SZ,9127.362,9198.9177,9108.4074,9198.9177
2022-02-18,399006.SZ,2819.5478,2829.8247,2803.2369,2826.8125
2022-02-18,399330.SZ,6172.1054,6222.6496,6161.9832,6221.5978
2022-02-21,000009.SH,6312.7956,6323.5616,6270.9221,6313.6322
2022-02-21,000010.SH,9772.7313,9775.1755,9706.4333,9751.8882
2022-02-21,000016.SH,3155.3175,3155.8816,3128.5851,3144.8649
2022-02-21,000300.SH,4646.0522,4646.6724,4613.2971,4634.3141
2022-02-21,000688.SH,1207.1474,1212.4942,1191.8391,1193.6012
2022-02-21,000852.SH,7264.4445,7334.9097,7259.755,7334.5912
2022-02-21,000903.SH,4559.2513,4559.2513,4521.639,4542.3481
2022-02-21,000905.SH,6843.0844,6871.9925,6822.8758,6867.1129
2022-02-21,000906.SH,5009.39,5012.2461,4981.5015,5003.9388
2022-02-21,399001.SZ,13464.8516,13503.0892,13404.7307,13471.1571
2022-02-21,399005.SZ,9191.1927,9236.4169,9169.2751,9220.8489
2022-02-21,399006.SZ,2830.601,2836.2793,2794.2592,2804.5979
2022-02-21,399330.SZ,6220.0047,6236.3222,6170.3015,6199.9132
2022-02-22,000009.SH,6286.2984,6286.2984,6212.8306,6249.0616
2022-02-22,000010.SH,9684.8225,9685.3204,9589.7401,9637.4547
2022-02-22,000016.SH,3122.04,3122.2941,3082.387,3102.3249
2022-02-22,000300.SH,4601.9184,4602.066,4550.804,4574.1527
2022-02-22,000688.SH,1184.835,1186.7833,1168.5652,1183.9818
2022-02-22,000852.SH,7310.6572,7310.6572,7212.2734,7279.2355
2022-02-22,000903.SH,4506.7719,4506.9813,4450.3007,4475.7006
2022-02-22,000905.SH,6827.0469,6827.0469,6743.8487,6784.7622
2022-02-22,000906.SH,4970.3433,4970.455,4913.9851,4940.164
2022-02-22,399001.SZ,13384.0295,13384.0295,13216.6336,13297.1074
2022-02-22,399005.SZ,9162.0355,9162.0355,9046.1265,9125.6852
2022-02-22,399006.SZ,2783.2834,2783.2834,2741.9711,2765.9101
2022-02-22,399330.SZ,6153.5213,6153.5213,6069.4856,6108.4739
2022-02-23,000009.SH,6249.4746,6355.8728,6249.3411,6353.2138
2022-02-23,000010.SH,9649.3586,9711.4114,9629.1743,9705.0421
2022-02-23,000016.SH,3108.9033,3120.3431,3094.2068,3118.0376
2022-02-23,000300.SH,4582.0064,4625.2979,4579.2945,4623.0465
2022-02-23,000688.SH,1182.4218,1233.4417,1181.4023,1231.077
2022-02-23,000852.SH,7290.703,7450.3998,7289.7436,7450.3998
2022-02-23,000903.SH,4486.5416,4513.5522,4472.2532,4510.9068
2022-02-23,000905.SH,6785.1032,6889.6961,6785.1032,6887.4236
2022-02-23,000906.SH,4946.6744,5000.4214,4946.6744,4998.2252
2022-02-23,399001.SZ,13319.8729,13553.2676,13319.8729,13549.9854
2022-02-23,399005.SZ,9159.9686,9317.8622,9159.9686,9315.032
2022-02-23,399006.SZ,2770.2142,2845.0817,2770.2142,2843.8657
2022-02-23,399330.SZ,6122.588,6221.9982,6122.588,6219.8702
2022-02-24,000009.SH,6332.676,6381.1936,6189.9551,6263.5455
2022-02-24,000010.SH,9647.9582,9678.1493,9446.091,9522.2891
2022-02-24,000016.SH,3098.1408,3104.699,3038.3537,3059.6409
2022-02-24,000300.SH,4592.069,4610.8792,4488.4763,4529.3189
2022-02-24,000688.SH,1226.9481,1240.3537,1199.0721,1214.9889
2022-02-24,000852.SH,7414.4655,7481.1437,7174.7841,7285.1172
2022-02-24,000903.SH,4478.6507,4490.7826,4381.5902,4416.9157
2022-02-24,000905.SH,6861.4115,6898.4143,6688.7529,6764.8756
2022-02-24,000906.SH,4968.2455,4990.002,4853.2059,4899.871
2022-02-24,399001.SZ,13459.0063,13538.7098,13093.9683,13252.2412
2022-02-24,399005.SZ,9258.9563,9315.4777,9017.8269,9127.8684
2022-02-24,399006.SZ,2817.7962,2852.721,2746.6201,2783.8992
2022-02-24,399330.SZ,6169.4112,6206.8791,6014.8827,6081.9605
2022-02-25,000009.SH,6300.3563,6379.1129,6300.3563,6327.9641
2022-02-25,000010.SH,9580.71,9669.5762,9558.2509,9585.0591
2022-02-25,000016.SH,3076.8047,3104.865,3068.1847,3075.5872
2022-02-25,000300.SH,4564.6321,4611.8602,4561.8964,4573.4247
2022-02-25,000688.SH,1231.5406,1253.4553,1230.6061,1240.8776
2022-02-25,000852.SH,7346.8536,7435.4011,7344.7761,7361.9573
2022-02-25,000903.SH,4451.5644,4494.6452,4445.024,4454.5179
2022-02-25,000905.SH,6805.6374,6895.0443,6801.3265,6819.4311
2022-02-25,000906.SH,4935.984,4990.089,4933.0918,4945.6112
2022-02-25,399001.SZ,13383.2352,13540.9879,13383.2352,13412.9177
2022-02-25,399005.SZ,9220.1223,9315.5081,9205.6574,9222.1636
2022-02-25,399006.SZ,2827.829,2882.073,2827.829,2855.8029
2022-02-25,399330.SZ,6146.1152,6222.4403,6146.1152,6169.0737
2022-02-28,000009.SH,6332.6106,6371.8664,6281.5611,6371.8664
2022-02-28,000010.SH,9568.7476,9609.1717,9506.3489,9609.1717
2022-02-28,000016.SH,3069.0995,3081.3569,3049.557,3080.7774
2022-02-28,000300.SH,4563.7427,4581.6459,4530.6764,4581.6459
2022-02-28,000688.SH,1243.9803,1249.5852,1230.6454,1249.5852
2022-02-28,000852.SH,7370.4315,7419.8306,7291.0757,7419.8306
2022-02-28,000903.SH,4441.7766,4460.5666,4410.6337,4460.5666
2022-02-28,000905.SH,6831.4875,6853.3427,6770.0507,6853.3081
2022-02-28,000906.SH,4939.7612,4958.2712,4902.1087,4958.2712
2022-02-28,399001.SZ,13397.9289,13457.612,13279.3167,13455.7332
2022-02-28,399005.SZ,9212.2909,9261.9099,9138.1996,9254.9076
2022-02-28,399006.SZ,2844.8233,2881.3065,2834.5435,2881.3065
2022-02-28,399330.SZ,6150.9949,6181.0521,6100.9618,6174.8746
2022-03-01,000009.SH,6386.0605,6401.7367,6350.826,6385.5569
2022-03-01,000010.SH,9646.0519,9724.7906,9640.0876,9715.7945
2022-03-01,000016.SH,3093.9299,3129.2565,3093.9299,3125.6905
2022-03-01,000300.SH,4597.855,4623.4312,4583.917,4619.6862
2022-03-01,000688.SH,1254.5696,1259.677,1232.0914,1239.019
2022-03-01,000852.SH,7433.7457,7454.9024,7379.818,7429.4432
2022-03-01,000903.SH,4478.808,4513.6683,4471.6575,4509.6046
2022-03-01,000905.SH,6868.6218,6889.3312,6837.2469,6874.0447
2022-03-01,000906.SH,4974.2552,4996.9539,4957.8002,4993.1322
2022-03-01,399001.SZ,13493.2757,13517.2493,13393.8536,13488.6364
2022-03-01,399005.SZ,9284.8826,9295.2042,9180.2925,9243.0525
2022-03-01,399006.SZ,2895.3882,2905.1283,2865.8842,2885.7862
2022-03-01,399330.SZ,6196.0558,6211.7629,6156.987,6207.4577
2022-03-02,000009.SH,6368.6959,6382.2309,6328.5713,6379.4992
2022-03-02,000010.SH,9666.9612,9682.6344,9628.6478,9663.3647
2022-03-02,000016.SH,3108.62,3113.3488,3097.8903,3107.2405
2022-03-02,000300.SH,4594.017,4594.017,4558.4416,4578.6007
2022-03-02,000688.SH,1233.1042,1233.9161,1216.4668,1230.2782
2022-03-02,000852.SH,7400.9465,7421.6395,7341.8328,7414.3087
2022-03-02,000903.SH,4482.0613,4482.1845,4446.6729,4460.732
2022-03-02,000905.SH,6853.0715,6878.35,6828.0631,6875.2404
2022-03-02,000906.SH,4968.3912,4968.5379,4935.425,4959.5945
2022-03-02,399001.SZ,13412.8993,13412.8993,13267.5532,13346.9565
2022-03-02,399005.SZ,9190.419,9190.4348,9076.0291,9133.3769
2022-03-02,399006.SZ,2866.6901,2866.6901,2811.1179,2834.6359
2022-03-02,399330.SZ,6165.725,6165.725,6078.9957,6114.5286
2022-03-03,000009.SH,6400.759,6409.5209,6348.0502,6360.0806
2022-03-03,000010.SH,9697.6527,9713.4855,9613.6519,9633.0176
2022-03-03,000016.SH,3117.6482,3124.8919,3090.1975,3097.0887
2022-03-03,000300.SH,4595.0249,4599.3973,4544.4313,4551.6283
2022-03-03,000688.SH,1235.9584,1237.1979,1208.8194,1209.8187
2022-03-03,000852.SH,7440.9403,7446.4699,7334.2761,7342.6135
2022-03-03,000903.SH,4477.6812,4482.2185,4430.4807,4437.3247
2022-03-03,000905.SH,6900.9773,6907.4088,6843.9865,6859.5522
2022-03-03,000906.SH,4977.5728,4982.1492,4926.295,4934.7047
2022-03-03,399001.SZ,13397.9697,13407.035,13187.7402,13201.8199
2022-03-03,399005.SZ,9166.509,9167.6435,8999.4729,9008.1207
2022-03-03,399006.SZ,2850.6689,2853.4737,2789.5147,2791.9489
2022-03-03,399330.SZ,6138.924,6143.5896,6035.479,6040.5752
2022-03-04,000009.SH,6325.4006,6382.0634,6292.0848,6310.9207
2022-03-04,000010.SH,9557.115,9599.2382,9504.7842,9532.3753
2022-03-04,000016.SH,3068.3984,3079.4668,3052.6858,3062.3824
2022-03-04,000300.SH,4513.3636,4539.3925,4481.4927,4496.4301
2022-03-04,000688.SH,1201.1241,1228.1876,1197.8335,1203.0891
2022-03-04,000852.SH,7299.9956,7360.258,7219.6406,7241.5625
2022-03-04,000903.SH,4395.3678,4410.9448,4359.5438,4373.4431
2022-03-04,000905.SH,6823.8348,6871.0857,6779.414,6803.8337
2022-03-04,000906.SH,4897.0471,4926.6576,4863.1234,4879.6507
2022-03-04,399001.SZ,13089.4228,13204.2417,12972.2414,13020.4639
2022-03-04,399005.SZ,8920.9869,9016.0249,8858.4836,8897.3484
2022-03-04,399006.SZ,2763.0615,2797.8198,2737.4741,2748.6382
2022-03-04,399330.SZ,5981.1987,6036.4293,5922.3473,5946.7781
2022-03-07,000009.SH,6305.399,6305.399,6141.4356,6169.3359
2022-03-07,000010.SH,9479.4696,9479.4696,9252.3954,9284.2884
2022-03-07,000016.SH,3042.0158,3042.0158,2965.2208,2974.6762
2022-03-07,000300.SH,4462.5174,4462.5174,4338.3042,4352.7775
2022-03-07,000688.SH,1198.0119,1198.0119,1164.9814,1169.9825
2022-03-07,000852.SH,7230.8106,7230.8106,7050.3511,7085.7316
2022-03-07,000903.SH,4331.7868,4331.7868,4212.3896,4225.539
2022-03-07,000905.SH,6800.7674,6800.8159,6628.4825,6659.3902
2022-03-07,000906.SH,4851.2614,4851.2614,4719.2808,4736.4718
2022-03-07,399001.SZ,12930.7327,12930.7327,12523.4479,12573.4349
2022-03-07,399005.SZ,8830.7636,8830.7636,8540.823,8575.9365
2022-03-07,399006.SZ,2718.4439,2720.7831,2620.8292,2630.371
2022-03-07,399330.SZ,5884.4784,5884.4784,5686.4866,5706.2152
2022-03-08,000009.SH,6159.5942,6175.9995,5936.5363,5950.6924
2022-03-08,000010.SH,9297.8749,9350.9587,9090.4069,9116.9676
2022-03-08,000016.SH,2983.0484,3005.556,2920.9692,2933.1637
2022-03-08,000300.SH,4361.6424,4383.6467,4252.5386,4265.391
2022-03-08,000688.SH,1167.5937,1179.1959,1135.5194,1137.0749
2022-03-08,000852.SH,7089.5123,7118.506,6824.033,6871.2202
2022-03-08,000903.SH,4239.6919,4262.5309,4146.1276,4161.9327
2022-03-08,000905.SH,6650.5797,6665.9467,6416.8002,6429.8888
2022-03-08,000906.SH,4742.2169,4762.7861,4613.3984,4624.6763
2022-03-08,399001.SZ,12594.595,12653.4583,12178.1777,12244.4971
2022-03-08,399005.SZ,8582.9385,8638.4572,8290.018,8354.2989
2022-03-08,399006.SZ,2645.1094,2654.6386,2567.9101,2582.9858
2022-03-08,399330.SZ,5725.5634,5757.3611,5551.0421,5581.9891
2022-03-09,000009.SH,5966.3033,5998.5094,5657.5781,5871.4413
2022-03-09,000010.SH,9154.5688,9203.4495,8711.8862,9026.0251
2022-03-09,000016.SH,2949.333,2965.5657,2809.9933,2907.1781
2022-03-09,000300.SH,4280.9789,4304.482,4068.193,4226.3463
2022-03-09,000688.SH,1148.1814,1156.4004,1097.0722,1129.6471
2022-03-09,000852.SH,6889.5084,6925.5507,6511.9079,6796.0393
2022-03-09,000903.SH,4177.9759,4204.5113,3981.1316,4132.3471
2022-03-09,000905.SH,6443.2024,6462.4778,6066.7635,6305.6093
2022-03-09,000906.SH,4639.8011,4662.044,4399.5241,4570.9339
2022-03-09,399001.SZ,12282.1464,12337.7699,11598.393,12107.1705
2022-03-09,399005.SZ,8382.7555,8434.7749,7944.1332,8305.0636
2022-03-09,399006.SZ,2594.9618,2608.208,2462.1704,2566.719
2022-03-09,399330.SZ,5599.5065,5631.3118,5299.7345,5539.1146
2022-03-10,000009.SH,5989.3968,6046.4786,5962.0318,6002.5332
2022-03-10,000010.SH,9216.1064,9230.2512,9118.2047,9125.7015
2022-03-10,000016.SH,2969.485,2973.6103,2931.0881,2933.4611
2022-03-10,000300.SH,4326.2035,4335.6731,4288.5078,4292.8374
2022-03-10,000688.SH,1161.9879,1168.1394,1149.4154,1153.3575
2022-03-10,000852.SH,6946.576,7017.2769,6914.8914,6952.5204
2022-03-10,000903.SH,4231.0249,4235.8952,4187.704,4191.86
2022-03-10,000905.SH,6424.9121,6475.1435,6390.7252,6414.9402
2022-03-10,000906.SH,4673.757,4690.1542,4639.412,4644.6123
2022-03-10,399001.SZ,12421.7639,12486.9052,12331.5051,12370.9544
2022-03-10,399005.SZ,8535.0912,8570.0305,8465.6385,8479.9519
2022-03-10,399006.SZ,2645.3628,2664.5798,2625.6006,2635.1938
2022-03-10,399330.SZ,5698.1394,5722.7195,5651.9716,5667.6991
2022-03-11,000009.SH,5934.5016,6040.618,5863.4197,6032.2223
2022-03-11,000010.SH,9014.2376,9172.3395,8888.4923,9149.5889
2022-03-11,000016.SH,2897.3427,2944.2497,2852.7886,2935.684
2022-03-11,000300.SH,4231.1961,4316.044,4176.4522,4306.5217
2022-03-11,000688.SH,1137.6069,1162.5962,1125.3437,1161.2101
2022-03-11,000852.SH,6856.874,7001.6024,6778.5927,6990.7781
2022-03-11,000903.SH,4133.719,4212.2897,4075.4666,4201.465
2022-03-11,000905.SH,6343.1858,6479.7207,6270.0233,6474.1269
2022-03-11,000906.SH,4581.4699,4674.7132,4523.7964,4666.1729
2022-03-11,399001.SZ,12181.4844,12464.4979,12043.3816,12447.373
2022-03-11,399005.SZ,8334.0768,8489.7558,8216.652,8484.5136
2022-03-11,399006.SZ,2589.6958,2668.2421,2566.0312,2665.4618
2022-03-11,399330.SZ,5570.4885,5699.2163,5501.0298,5689.4162
2022-03-14,000009.SH,5982.0681,6027.2451,5878.7341,5878.7341
2022-03-14,000010.SH,9016.0154,9107.1996,8898.1154,8898.1154
2022-03-14,000016.SH,2889.8347,2920.7093,2851.8575,2851.8769
2022-03-14,000300.SH,4248.1526,4280.3609,4174.7577,4174.7577
2022-03-14,000688.SH,1151.9658,1154.7026,1126.2614,1126.282
2022-03-14,000852.SH,6938.2241,6972.9054,6800.5947,6800.5947
2022-03-14,000903.SH,4136.9259,4165.9073,4059.3385,4059.3385
2022-03-14,000905.SH,6419.2391,6490.6124,6323.5779,6323.5779
2022-03-14,000906.SH,4608.6567,4647.4468,4531.6904,4531.6904
2022-03-14,399001.SZ,12315.7745,12389.4144,12063.6318,12063.6318
2022-03-14,399005.SZ,8397.1112,8431.4326,8225.3285,8225.3285
2022-03-14,399006.SZ,2638.4902,2647.2546,2570.2798,2570.4473
2022-03-14,399330.SZ,5618.4371,5642.2008,5489.0801,5489.0801
2022-03-15,000009.SH,5828.7655,5837.3008,5563.6505,5563.6505
2022-03-15,000010.SH,8784.2016,8835.6607,8455.8174,8455.8174
2022-03-15,000016.SH,2808.725,2825.55,2702.8532,2702.8532
2022-03-15,000300.SH,4125.4866,4163.4176,3983.812,3983.812
2022-03-15,000688.SH,1115.1873,1142.81,1093.4328,1093.4328
2022-03-15,000852.SH,6745.5976,6790.2437,6473.4807,6473.4807
2022-03-15,000903.SH,4008.7239,4042.5569,3870.9912,3870.9912
2022-03-15,000905.SH,6272.4432,6278.0688,5964.9813,5964.9813
2022-03-15,000906.SH,4482.2991,4513.7988,4312.3378,4312.3378
2022-03-15,399001.SZ,11948.6335,12086.0356,11537.2355,11537.2355
2022-03-15,399005.SZ,8145.5493,8249.2995,7883.3021,7883.3021
2022-03-15,399006.SZ,2547.7172,2615.7078,2504.7825,2504.7825
2022-03-15,399330.SZ,5433.6003,5520.6725,5277.7663,5277.7663
2022-03-16,000009.SH,5655.3873,5758.7939,5447.9557,5744.4344
2022-03-16,000010.SH,8588.3502,8840.2244,8382.8333,8816.299
2022-03-16,000016.SH,2746.1498,2836.8464,2688.695,2827.7497
2022-03-16,000300.SH,4053.099,4168.5853,3942.861,4156.081
2022-03-16,000688.SH,1115.8404,1128.1155,1070.7745,1125.4845
2022-03-16,000852.SH,6586.8229,6704.1802,6330.4053,6692.9664
2022-03-16,000903.SH,3938.2287,4060.315,3841.3924,4046.6027
