,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
2692,002911.SZ,20200821,20200821,20200630,1,1,2,273224895.12,32446990.64,3480995784.78,3853025.43,,,,,,,,,,,,87743914.49,3572592724.7,2637640282.87,190783634.01,118693019.35,,,,,,74001126.9,3021118063.13,551474661.57,540000338.75,,,657611.0,206358.63,540864308.38,322601656.8,,,437976935.88,,760578592.68,-219714284.3,1536845269.66,,,1542395269.66,59893681.1315,1258590000.0,396156792.31,81400000.0,1990346.54,1656737138.85,-114341869.19,-36111.6,217382396.48,991725349.32,1209107745.8,5550000.0,5550000.0,,3440016.93,96256333.66,8501801.03,3310711.3,,,,1922582.94,,-43102444.07,-2502527.03,,-32093861.57,-35938136.21,246008298.83,,551474661.57,,,,217382396.48,,,,,,1209107745.8,991725349.32,,,1
2693,000952.SZ,20200821,20200821,20200630,1,1,2,16571743.52,14373847.35,318122193.2,4149815.54,,,,,,,,,,,,29606638.53,351878647.27,170988328.3,55969198.52,18431983.36,,,,,,39221079.7,284610589.88,67268057.39,,,,168810.9,,168810.9,52071626.61,,,,,52071626.61,-51902815.71,395284040.0,,,753384891.51,14682195.0012,418292859.64,37716816.15,6959368.14,13500000.0,469509675.79,283875215.72,822264.68,300062722.08,183652556.55,483715278.63,358100851.51,,,4428855.55,43368716.84,2323118.66,124292.16,,,148103.99,,,3130763.82,-23021.65,,12226243.33,4186858.56,-33591464.74,,67268057.39,,,,300062722.08,,,,,,483715278.63,183652556.55,,,1
2694,601918.SH,20200821,20200821,20200630,1,1,2,178593072.78,435704483.74,4054531904.69,,,,,,,,,,,,,36859378.24,4091391282.93,1366588701.05,1142092614.92,1024499703.01,,,,,,230534177.78,3763715196.76,327676086.17,,,,62650000.0,30074758.09,92724758.09,439266967.71,1800000.0,,,,441066967.71,-348342209.62,3235893302.95,,312378755.52,3548272058.47,100582738.1401,2706638881.23,385736506.65,,,3092375387.88,455896670.59,,435230547.14,477112526.32,912343073.46,,,,-61601045.12,448924053.26,15243784.63,13692869.9,,,,,2526257.14,-27480744.61,1948714.63,,-126179228.66,-205437633.15,-238480114.1,,327676086.17,,,,435230547.14,,,-9241651.35,,,912343073.46,477112526.32,,,1
2695,002080.SZ,20200820,20200820,20200630,1,1,2,933364499.34,188851989.89,5246386043.37,60675836.58,,,,,,,,,,,,482919238.32,5789981118.27,3292344098.17,983285699.5,477856337.15,,,,,,465494019.52,5218980154.34,571000963.93,221500000.0,,760722.88,2222330.0,,224483052.88,1552495309.78,,,320000000.0,,1872495309.78,-1648012256.9,3949963694.36,,233836986.85,4203300681.21,-479408165.795,2542109182.12,696770369.87,,117212956.48,3356092508.47,847208172.74,6685167.28,-223117952.95,1402244396.95,1179126444.0,19500000.0,19500000.0,,8926277.62,464986221.33,59609247.61,18273303.58,,,-31281.6,888000.31,-2774773.88,-1830233.99,3825807.92,-879736.41,-157908386.46,-1092988899.14,148688927.81,,571000963.93,,,,-223117952.95,,,,,,1179126444.0,1402244396.95,,,1
2696,601699.SH,20200821,20200821,20200630,1,1,2,1111105907.72,606476233.17,10378233777.08,,,,,,,,,,,,,147482569.9,10525716346.98,4501291013.95,2869939351.25,3093737216.21,,,,,,683490991.61,11148458573.02,-622742226.04,,609810996.42,1936704.93,19557804.0,,631305505.35,692563362.79,609810996.42,,,,1302374359.21,-671068853.86,9562305495.0,,45001196.95,9607306691.95,-3283404704.868,7883344800.0,616821620.89,,784849762.65,9285016183.54,322290508.41,-6.21,-971520577.7,11642225014.78,10670704437.08,,,,16564358.11,857162681.59,120566031.82,8235108.32,,,-20580934.47,2016693.82,,-44165683.38,,,20083086.52,-1661516768.59,-1638688940.67,,-622742226.04,,,,-971520577.7,,,,,,10670704437.08,11642225014.78,,,1
2697,002340.SZ,20200827,20200827,20200630,1,1,2,224654112.21,252966821.53,6335585442.03,66962184.21,,,,,,,,,,,,81331835.95,6483879462.19,5928457994.29,261522284.13,130842118.23,,,,,,142329972.43,6463152369.08,20727093.11,,,7950408.0,332040.0,,8282448.0,599914748.18,51212500.0,,,,651127248.18,-642844800.18,4670921101.01,,452000000.0,7509434012.02,327237986.7866,4626673516.05,383685179.9,,747687053.52,5758045749.47,1751388262.55,20417059.39,1149687614.87,2882405825.13,4032093440.0,2386512911.01,,,-5539868.82,350672478.86,51052407.85,2534703.39,,,712580.29,,,-19209520.86,14902906.16,323718.57,-102914479.05,-54490135.97,-694938631.05,,20727093.11,,,,1149687614.87,,,,,,4032093440.0,2882405825.13,,,1
2698,002377.SZ,20200827,20200827,20200630,1,1,2,40389390.49,8826952.45,2122705882.65,,,,,,,,,,,,,102506448.71,2225212331.36,1777555011.27,423268579.12,104689241.24,,,,,,188292872.67,2493805704.3,-268593372.94,,702784301.36,180100.61,8889.35,,702973291.32,67999180.51,801314301.36,,,,869313481.87,-166340190.55,390000000.0,,71540707.5,461540707.5,-443485008.0548,164685870.56,8826952.45,,3608000.0,177120823.01,284419884.49,,-150513679.0,994463255.67,843949576.67,,,,-10759964.25,16693877.54,14040360.5,21212869.92,,,1433631.53,,,-505882.64,-626455.9,-500931.0,-76340213.5,134196247.67,-416653255.75,,-268593372.94,,,,-150513679.0,,,,,,843949576.67,994463255.67,,,1
2699,002248.SZ,20200827,20200827,20200630,1,1,2,-38267179.91,4926167.11,40423426.15,814737.92,,,,,,,,,,,,13842788.7,55080952.77,13442514.27,18377034.28,3540812.24,,,,,,6633496.49,41993857.28,13087095.49,,2000000.0,,,,2000000.0,29644578.34,,,,,29644578.34,-27644578.34,40000000.0,,10075000.0,50075000.0,-95911165.47,40000000.0,4879234.26,,53620836.32,98500070.58,-48425070.58,125966.76,-62856586.67,84751968.73,21895382.06,,,,34665263.9,5752621.07,132306.27,,,,-2942664.07,0.0,0.0,324168.12,0.0,0.0,15602045.85,7860009.84,-5161388.28,,13087095.49,0.0,,,-62856586.67,,,-9804254.41,,,21895382.06,84751968.73,0.0,0.0,1
2700,002203.SZ,20200827,20200827,20200630,1,1,2,373770641.52,113270639.96,28242997758.64,53030949.14,,,,,,,,55437045.12,,,,218650712.45,28570116465.35,25528371565.99,633150095.57,238349211.91,-99419942.51,,,,,778808977.54,27079259908.5,1490856556.85,58274388.64,208900000.0,36358246.37,,,303532635.01,242239899.99,158269835.17,,,,400509735.16,-96977100.15,7316901651.89,,,7316901651.89,1246620134.5716,7108391329.59,183359053.72,13200000.0,7070537.42,7298820920.73,18080731.16,553476.53,1412513664.39,2693644305.68,4106157970.07,,,,-15315383.46,145801574.71,6923922.43,,,,21502.66,175369.92,25329309.32,-62218645.32,-15980529.74,4389667.69,-274401803.49,-313463865.88,1502554156.53,,1490856556.85,,,,1412513664.39,,,,,,4106157970.07,2693644305.68,,,1
2701,002639.SZ,20200827,20200827,20200630,1,1,2,-31721737.04,25474668.83,559709414.64,5838615.71,,,,,,,,,,,,26485490.19,592033520.54,450654389.04,159123540.49,27348320.81,,,,,,122065880.65,759192130.99,-167158610.45,1490000.0,41856421.18,35624.65,4713106.61,,48095152.44,27186845.71,56264584.18,,18000000.0,,101451429.89,-53356277.45,611716780.02,,,611716780.02,-153017628.19,509489425.9,30196408.68,,28988027.45,568673862.03,43042917.99,3141.83,-177468828.08,269639278.76,92170450.68,,,,19559998.07,36096197.62,15837284.4,6833116.02,,,26038.47,70.62,,811982.18,-3227999.62,-178335.89,-75947612.99,-218630468.47,57908187.35,,-167158610.45,,,,-177468828.08,,,,,,92170450.68,269639278.76,,,1
2702,002040.SZ,20200827,20200827,20200630,1,1,2,75893251.08,23843581.19,348970815.21,,,,,,,,,,,,,23680972.23,372651787.44,55993737.94,97319184.7,45718576.46,,,,,,18564609.65,217596108.75,155055678.69,,172000000.0,9270200.32,157294.17,,181427494.49,19744588.3,318000000.0,,,,337744588.3,-156317093.81,320000000.0,,,320000000.0,-71007.6555,398000000.0,27675299.36,,,425675299.36,-105675299.36,184.11,-106936530.37,400598405.14,293661874.77,,,,128270.16,59427110.21,13557598.62,,,,220802.56,,,-11801369.54,-32067.55,-1438986.91,-894915.18,-4315463.64,10017528.31,,155055678.69,,,,-106936530.37,,,,,,294661874.77,401598405.14,,,1
2703,000799.SZ,20200827,20200827,20200630,1,1,2,184532067.66,-11.65,865647517.31,,,,,,,,,,,,,16277237.08,881924754.39,132627263.54,118140756.81,258597572.76,,,,,,139121216.05,648486809.16,233437945.23,,,,30150.0,,30150.0,20105138.63,,,,,20105138.63,-20074988.63,,,,,197368416.5148,,64985796.0,,,64985796.0,-64985796.0,11.65,148377172.25,1317911752.82,1466288925.07,,,,-238254.39,18714227.34,3046688.93,,,,-42400.0,238406.26,,-200378.78,1129054.55,136039.17,-25813115.74,61679910.29,-9465450.01,,233437945.23,,,,148377172.25,,,,,,1466288925.07,1317911752.82,,,1
2704,002055.SZ,20200827,20200827,20200630,1,1,2,172658874.54,61791632.8,3451455662.35,54510927.62,,,,,,,,,,,,308666189.34,3814632779.31,2300502530.58,581355554.24,105068697.71,,,,,,183166897.68,3170093680.21,644539099.1,,6847800.0,67086443.15,41255263.42,3869844.02,119059350.59,207191088.44,184580000.0,,452711.43,,392223799.87,-273164449.28,1987867982.68,,96450543.36,2084318526.04,454426989.982,2148339748.48,56053587.89,,361625999.58,2566019335.95,-481700809.91,-990982.02,-111317142.11,467763810.85,356446668.74,,,,-127979374.46,99854946.54,44301333.75,12507899.22,,,-3398865.21,311070.8,17385492.09,-41999801.53,6705066.36,,-157514426.35,990242546.29,-430327295.74,,644539099.1,,,,-111317142.11,,,,,,356446668.74,467763810.85,,,1
2705,002473.SZ,20200827,20200827,20200630,1,1,2,-7643192.53,-3278472.89,5133837.77,168420.38,,,,,,,,,,,,90414985.43,95717243.58,725301.18,4165281.06,974824.6,,,,,,116415171.41,122280578.25,-26563334.67,,,,,,,368700.0,23000000.0,,,,23368700.0,-23368700.0,,,,,-49246945.23,,,,,,,42540.47,-49889494.2,109881628.2,59992134.0,,,,,421718.73,28309.06,318122.36,,,,,,,,,1641505.47,5302225.94,-23353550.81,,-26563334.67,,,,-49889494.2,,,,,,59992134.0,109881628.2,,,1
2706,002636.SZ,20200827,20200827,20200630,1,1,2,76145422.36,-6790069.85,1758137353.06,1929209.66,,,,,,,,,,,,28677700.78,1788744263.5,1380033882.76,120858799.33,73911476.46,,,,,,45191893.89,1619996052.44,168748211.06,,1438796472.23,19561794.8,63737.86,,1458422004.89,33519514.89,1833011988.85,,,,1866531503.74,-408109498.85,67500000.0,,,67500000.0,372189617.29,53000000.0,3252796.93,,,56252796.93,11247203.07,8244677.31,-219869407.41,903319210.05,683449802.64,,,,-2296525.68,42833625.65,2285698.7,3066707.6,,,54560.35,,6533260.22,-20511464.74,241405.18,-374772.11,12760923.82,288663089.63,-233863650.07,,168748211.06,,,,-219869407.41,,,,,,683449802.64,903319210.05,,,1
2707,002374.SZ,20200827,20200827,20200630,1,1,2,-20862204.52,65242060.12,378752938.32,6592082.67,,,,,,,,,,,,32154788.22,417499809.21,264120844.76,71098992.44,18958026.13,,,,,,46556567.14,400734430.47,16765378.74,,,,60230.0,,60230.0,5737283.18,,,,,5737283.18,-5677053.18,355553600.0,,195826815.49,551380415.49,137361304.75,429626624.95,55145065.48,,147828051.26,632599741.69,-81219326.2,26760.13,-70104240.51,281565271.21,211461030.7,,,,-3093589.32,46814811.72,1485112.94,4646487.43,,,-13798.24,154495.08,,-133835.07,-1486738.7,-138000.0,50455138.26,-76603792.51,-49700768.45,,16765378.74,,,,-70104240.51,,,,,,211461030.7,281565271.21,,,1
2708,002618.SZ,20200827,20200827,20200630,1,1,2,1135962.1,9987296.56,58659110.71,26536569.35,,,,,,,,,,,,907317.07,86102997.13,43848592.05,21189503.62,4943170.67,,,,,,5546304.42,75527570.76,10575426.37,,,,,,,32519764.46,,,,,32519764.46,-32519764.46,240000000.0,,9550000.0,249550000.0,-158944389.16,185898522.0,18101690.32,,31500000.0,235500212.32,14049787.68,331095.79,-7563454.62,17263899.53,9700444.91,,,,7412761.07,68338300.71,5497474.14,1934743.96,,,,350.0,,,-852343.69,,-13706422.5,-74126400.97,4953704.99,,10575426.37,,,,-7563454.62,,,,,,9700444.91,17263899.53,,,1
2709,002642.SZ,20200827,20200827,20200630,1,1,2,7232460.93,3511207.08,893859096.98,979101.89,,,,,,,,,,,,23817386.54,918655585.41,984508541.58,127818696.87,24179618.45,,,,,,71409854.65,1207916711.55,-289261126.14,,20000000.0,14822.95,17423.9,,20032246.85,9108940.27,21000000.0,,,,30108940.27,-10076693.42,315960000.0,,44830000.0,360790000.0,-505944959.5964,215659560.0,6194589.83,,,221854149.83,138935850.17,397413.24,-160004556.15,419064400.9,259059844.75,,,,11370161.66,14940102.9,21726947.9,4850308.48,,,,-5231.23,-11075.67,1161512.92,1570460.3,-215530.91,-46139557.31,-300784348.13,-9375743.11,,-289261126.14,,,,-160004556.15,,,,,,259059844.75,419064400.9,,,1
2710,300075.SZ,20200827,20200827,20200630,1,1,2,71093362.38,-398151.52,396148384.87,16173310.11,,,,,,,,,,,,37826161.3,450147856.28,280983149.39,192550831.83,50163882.73,,,,,,66227852.25,589925716.2,-139777859.92,,21000000.0,3000.0,550.0,,21003550.0,17890485.22,,,,,17890485.22,3113064.78,20000000.0,,88800000.0,160242329.17,-113163079.5496,60000000.0,18252433.13,,899850.0,79152283.13,81090046.04,,-55574749.1,700298069.03,644723319.93,51442329.17,,,5839588.27,7252342.68,19372668.78,8994.0,,,1332.56,,,3487457.68,-31347.17,-893669.73,-114229557.34,-124590019.73,-27408660.78,,-139777859.92,,,,-55574749.1,,,,,,644723319.93,700298069.03,,,1
2711,300684.SZ,20200827,20200827,20200630,1,1,2,63009389.72,-2730438.37,525598583.23,16651985.22,,,,,,,,,,,,20381726.36,562632294.81,357933547.83,65590794.09,33418462.19,,,,,,38608337.91,495551142.02,67081152.79,,1004934900.0,1974757.63,250960.0,,1007160617.63,42367580.99,984934900.0,,,,1027302480.99,-20141863.36,,,817986225.56,821986225.56,839244929.5034,52471650.0,107689732.6,1000000.0,2772360.0,162933742.6,659052482.96,2509041.34,708500813.73,326890623.69,1035391437.42,4000000.0,4000000.0,,984256.17,14179538.41,989663.2,2103378.35,,,-75654.33,,,-1881393.63,177113.75,-22024.45,-62889259.19,32809804.48,18345663.44,,67081152.79,,,,708500813.73,,,,,,1035391437.42,326890623.69,,,1
2712,600288.SH,20200827,20200827,20200630,1,1,2,-42720755.18,4770866.83,950427125.28,22119619.29,,,,,,,,,,,,28010352.82,1000557097.39,667982289.61,288089725.51,48490762.94,,,,,,100528143.82,1105090921.88,-104533824.49,,31918.82,1600438.94,19641.7,,1651999.46,6759011.61,100000000.0,,,,106759011.61,-105107012.15,73500000.0,,,73500000.0,-215093204.27,80359100.0,4770866.83,,,85129966.83,-11629966.83,20.78,-221270782.69,576875688.53,355604905.84,,,,,21034788.66,1442030.66,1966240.21,,,-29228.11,85853.06,,-28278904.52,1572.65,,-135810985.59,-61505334.74,134510031.58,,-104533824.49,,,,-221270782.69,,,,,,355604905.84,576875688.53,,,1
2713,603689.SH,20200827,20200827,20200630,1,1,2,98531240.43,5172739.33,2304171048.46,2871515.53,,,,,,,,,,,,14182414.27,2321224978.26,1836290885.69,51566052.27,68634261.81,,,,,,27673921.36,1984165121.13,337059857.13,4523009.71,40000000.0,359013.7,2380.0,,44884403.41,110390397.25,42189149.6,,2000000.0,,154579546.85,-109695143.44,88760100.0,,,98760100.0,256157105.3733,23517256.49,4716377.1,,,28233633.59,70526466.41,,297891180.1,395645850.96,693537031.06,10000000.0,10000000.0,,,72835896.8,2363701.85,131030.46,,,-166.74,,,-844197.04,71012.17,-135424.47,-2458397.6,110046801.01,42140722.21,,337059857.13,,,,297891180.1,,,-1290379.16,,,693537031.06,395645850.96,,,1
2714,002748.SZ,20200827,20200827,20200630,1,1,2,-29115458.35,8043397.67,464897518.95,8671687.21,,,,,,,,,,,,2366271.04,475935477.2,401484891.89,63823472.04,12038973.05,,,,,,16014128.57,493361465.55,-17425988.35,,,,727420.0,,727420.0,155383814.06,,,,,155383814.06,-154656394.06,417062751.0,,18600000.0,435662751.0,-126172961.36,204519550.0,14657907.33,,10000000.0,229177457.33,206485293.67,358919.95,34761831.21,74611024.47,109372855.68,,,,3837091.78,40425967.86,1107912.54,308757.3,,,37036.53,,,,-5832967.26,,-20274159.12,56898816.02,-72862383.32,,-17425988.35,,,,34761831.21,,,,,,109372855.68,74611024.47,,,1
2715,300315.SZ,20200827,20200827,20200630,1,1,2,441487028.31,,841414534.77,8905529.19,,,,,,,,,,,,28398907.74,878718971.7,266077386.73,285982612.87,49690243.7,,,,,,44777803.72,646528047.02,232190924.68,400000.0,234783546.03,714022.72,1109.87,,235898678.62,10012027.49,50479660.88,,,,60491688.37,175406990.25,,,,300000.0,248807317.5717,,,,25856649.37,25856649.37,-25556649.37,17707057.74,399748323.3,1662891942.93,2062640266.23,300000.0,300000.0,,3073645.95,5105779.99,32008574.08,3026847.09,,,,,-217604314.81,-24888640.56,31962731.78,54301078.71,749281.17,-85227368.39,-11783718.64,,232190924.68,,,,399748323.3,,,,,,2062640266.23,1662891942.93,,,1
2716,300449.SZ,20200827,20200827,20200630,1,1,2,28799527.33,8328877.41,166562805.73,9476578.59,,,,,,,,,,,,14459523.7,190498908.02,50457263.18,28149935.39,24387088.78,,,,,,26447596.1,129441883.45,61057024.57,,,,18284.25,,18284.25,20874853.05,,,1514726.89,,22389579.94,-22371295.69,59000000.0,,5000000.0,64000000.0,239250548.9095,111950000.0,8799996.09,,38245646.98,158995643.07,-94995643.07,,-56309914.19,68385213.05,12075298.86,,,,34138259.65,5012909.23,693015.96,4276801.9,,,-6799.03,204129.74,-982.18,-19562853.17,3624.47,,-22336768.71,613610439.48,-592103157.51,,61057024.57,,,,-56309914.19,,,,,,12075298.86,68385213.05,,,1
2717,300294.SZ,20200827,20200827,20200630,1,1,2,168420946.67,15514275.95,1301941864.68,,,,,,,,,,,,,79850381.31,1381792245.99,377279815.42,142966727.64,100947306.4,,,,,,519311310.8,1140505160.26,241287085.73,231850000.0,,,529980.0,,232379980.0,41959685.05,118340000.0,,342850000.0,,503149685.05,-270769705.05,210000000.0,,100000000.0,310000000.0,-3571632.0604,221000000.0,78997189.77,,0.0,299997189.77,10002810.23,,-19479809.09,538089460.11,518609651.02,,,,-5183998.23,36033107.66,5479933.3,5841667.29,,,-1511083.7,131102.29,,1692178.37,7562895.45,-244158.24,-37419257.72,-155704151.7,200673628.34,,241287085.73,,,,-19479809.09,,,,,,518609651.02,538089460.11,,,1
2718,600962.SH,20200827,20200827,20200630,1,1,2,4602801.49,18482840.85,804349790.98,86657242.45,,,,,,,,,,,,10472778.08,901479811.51,162859192.0,37817740.37,22166866.55,,,,,,102906860.43,325750659.35,575729152.16,,,,132684.78,,132684.78,26267658.58,,,,,26267658.58,-26134973.8,375381361.59,,,375381361.59,537420825.3939,904908126.43,28811560.34,13672902.68,842553.51,934562240.28,-559180878.69,591937.35,-8994762.98,111395519.7,102400756.72,,,,1862081.29,39412448.74,1246023.43,126769.96,,,1674584.62,-9762.68,,180934.42,,,369726172.73,163568700.32,-28984347.95,,575729152.16,,,,-8994762.98,,,3839904.94,,,102400756.72,111395519.7,,,1
2719,003816.SZ,20200827,20200827,20200630,1,1,2,7861451563.26,4289426318.42,37739642912.0,1131236618.3,,,,,,,,,,,,1257435084.24,40128314614.54,16295851748.11,3882018475.18,3272383927.4,,,,,,1671203376.81,25121457527.5,15006857087.04,3334481628.12,,51982430.67,3399093.19,0.0,3389863151.98,5786587967.6,198536340.0,,675654845.31,,6660779152.91,-3270916000.93,28355709022.62,,100000000.0,28495285064.62,12498201973.5119,38038993638.35,5582297521.53,888295611.49,178538715.43,43799829875.31,-15304544810.69,41186249.66,-3527417474.92,14854117616.45,11326700141.53,39576042.0,39576042.0,,,5132028628.45,211398486.51,54816279.35,,,-209089.84,,-17967642.12,-422246049.02,182330058.93,-21196373.49,-840680655.37,-349048760.25,-3272490245.66,,15006857087.04,,,,-3527417474.92,,,7824874.96,132722028.33,,11326700141.53,14854117616.45,,,1
2720,600229.SH,20200827,20200827,20200630,1,1,2,200752123.83,8119482.23,848183970.43,9982058.46,,,,,,,,,,,,43364375.11,901530404.0,574743938.47,146214316.53,27042220.32,,,,,,92038627.9,840039103.22,61491300.78,,15008104.11,325323.63,49298703.55,,64632131.29,23218071.05,6750000.0,,,,29968071.05,34664060.24,24000000.0,,,24000000.0,12130044.4855,500000.0,5923074.82,89390.77,,6423074.82,17576925.18,,113732286.2,1012670146.5,1126402432.7,,,,14750121.88,31079230.1,8694361.28,2114639.19,,,-39775332.15,25947.3,,-296938.22,,,38505730.44,-218959893.48,4421126.41,,61491300.78,,,,113732286.2,,,12060701.97,,,1126402432.7,1012670146.5,,,1
2721,002731.SZ,20200827,20200827,20200630,1,1,2,30128493.65,51429624.84,1095951769.12,,,,,,,,,,,,,32676063.6,1128627832.72,1013989880.88,25277670.78,23353781.85,,,,,,61204974.71,1123826308.22,4801524.5,,,,,,,4196483.92,,,20000000.0,,24196483.92,-24196483.92,817629250.04,,102845557.96,920474808.0,-97740041.2111,444000000.0,32151062.69,,570158729.9,1046309792.59,-125834984.59,,-145229944.01,240908844.88,95678900.87,,,,4926287.67,9252550.76,261732.36,6264612.86,,,,,-11756345.14,11756345.14,-3794453.32,-369751.58,-99812384.92,-106877684.89,113392497.07,,4801524.5,,,,-145229944.01,,,,,,95678900.87,240908844.88,,,1
2722,300348.SZ,20200827,20210511,20200630,1,1,2,3010253.99,5917772.31,398972636.71,120579.18,,,,,,,,,,,,10338682.23,409431898.12,71304650.15,428632540.66,30158716.57,,,,,,75122099.66,605218007.04,-195786108.92,,,,,,,33475997.76,4773724.19,5612365.59,,,43862087.54,-43862087.54,150000000.0,,96327005.72,246327005.72,229889969.5089,183737500.0,32791521.12,,,216529021.12,29797984.6,-758005.18,-210608217.04,523502504.45,312894287.41,,,,5424359.15,9151489.35,16608034.38,910859.75,,,,,,1616165.35,-8850828.39,-34704.38,-162360369.52,40151369.9,-110647710.81,,-195786108.92,,,,-210608217.04,,,,,,312894287.41,523502504.45,,,1
2723,000626.SZ,20200821,20200821,20200630,1,1,2,-63295433.73,12103248.91,26241641326.44,207558283.04,,,,,,,,,,,,44574652.71,26493774262.19,26121350246.2,166092335.25,95398672.73,5000000.0,,,,,240100979.84,26627942234.02,-134167971.83,156010546.51,4241562341.09,123300977.66,136030.0,,4521009895.26,2738148.48,3859180876.67,,167227653.6,,4029146678.75,491863216.51,1323696745.77,,,1323696745.77,544624850.19,780767717.55,13734869.31,,303412812.91,1097915399.77,225781346.0,-1091295.72,582385294.96,1706911874.24,2289297169.2,,,,22841866.51,7169943.08,1456394.09,2773296.87,,,1286.71,,65902225.38,-64176254.78,-76094121.43,,-210877857.47,-132168697.23,439677175.35,,-134167971.83,,,,582385294.96,,,,,,2289297169.2,1591902698.9,,115009175.34,1
2724,000885.SZ,20200821,20200821,20200630,1,1,2,33984067.4,85897050.47,655156835.13,6851.25,,,,,,,,,,,,116696416.13,771860102.51,191022367.41,118091434.53,87622995.01,,,,,,154426870.85,551163667.8,220696434.71,,167600000.0,19494222.36,,,187094222.36,910859405.06,61012933.9,266399.97,,,972138738.93,-785044516.57,1622687927.03,,,1679647117.03,-993853684.4328,578147885.98,160955191.14,,78332700.0,817435777.12,862211339.91,,297863258.05,784347860.57,1082211118.62,56959190.0,56959190.0,,2914344.21,217099574.4,10364104.51,6408069.16,,,,,,-4835249.59,107162.92,,-10454208.78,-75975319.49,-40294303.34,,220696434.71,,,,297863258.05,,,,,,1082211118.62,784347860.57,,,1
2725,000967.SZ,20200821,20200821,20200630,1,1,2,552100784.13,16768299.88,5505638956.53,15312052.99,,,,,,,,,,,,931070221.78,6452021231.3,5015690524.15,440579110.59,254596611.03,,,,,,1026332851.09,6737199096.86,-285177865.56,7770897420.27,,13018136.15,894879.59,68733171.57,7853543607.58,489391949.9,18200000.0,,7766900000.0,,8274491949.9,-420948342.32,3399810072.73,,98409581.57,3510704354.3,-558533574.4353,1914387654.65,61451874.44,,103263180.73,2079102709.82,1431601644.48,1490170.88,726965607.48,2611680947.7,3338646555.18,12484700.0,,,-87884435.58,64631688.14,153495597.28,1784141.25,,,1323700.44,,31731358.28,-32631838.21,-7944838.44,-16997813.6,-221699120.6,-424034672.6,-352920703.27,,-285177865.56,,,,726965607.48,,,,,,3338646555.18,2611680947.7,,,1
2726,603883.SH,20200821,20200821,20200630,1,1,2,413196547.0,15204403.0,7642501365.0,,,,,,,,,,,,,83493457.0,7725994822.0,5429725989.0,817617100.0,302396841.0,,,,,,723454642.0,7273194572.0,452800250.0,,13120000.0,,2239949.0,,15359949.0,183142052.0,272970000.0,313047662.0,50007960.0,,819167674.0,-803807725.0,945486279.0,,,958837547.0,-197041096.8482,626673008.0,35554075.0,14092294.0,10213869.0,672440952.0,286396595.0,,-64610880.0,855345649.0,790734769.0,13351268.0,12324643.0,,4337432.0,43756822.0,9924675.0,56099504.0,,,463751.0,,,919436.0,-5303212.0,-481428.0,-230592499.0,-58217274.0,199885400.0,,452800250.0,,,,-64610880.0,,,3606693.0,,,790734769.0,855345649.0,,,1
