,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
3057,002629.SZ,20201030,20201030,20200930,1,1,3,,,59122940.23,,,,,,,,,,,,,19357024.47,78479964.7,45401658.64,13346474.7,3946123.44,,,,,,33020568.75,95714825.53,-17234860.83,,,,2863700.0,,2863700.0,197799.89,,,,,197799.89,2665900.11,,,,,-26170914.76,1000000.0,1150876.79,,,2150876.79,-2150876.79,,-16719837.51,89168569.44,72448731.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3058,600172.SH,20201030,20201030,20200930,1,1,3,,,1961804533.08,3051666.39,,,,,,,,,,,,104597386.81,2069453586.28,1438833347.36,140261040.73,84059014.29,,,,,,294066878.66,1957220281.04,112233305.24,,,,500887711.86,,500887711.86,155580271.01,,,,,155580271.01,345307440.85,2781648136.69,,244000000.0,3025648136.69,-655302853.32,2843424047.42,237767701.96,,313418259.87,3394610009.25,-368961872.56,-430786.96,88148086.57,290767408.18,378915494.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3059,002403.SZ,20201030,20201030,20200930,1,1,3,,,2083869503.93,74252177.82,,,,,,,,,,,,85002142.66,2243123824.41,1310828128.55,436512784.92,77402447.11,,,,,,424334861.8,2249078222.38,-5954397.97,41050.0,24309156.51,10188665.9,155567079.56,,190105951.97,159013169.31,37956000.0,,11399.5,,196980568.81,-6874616.84,768200000.0,,2782777.38,770982777.38,-434116008.7306,744200000.0,45246614.17,,,789446614.17,-18463836.79,-3835294.32,-35128145.92,394341679.18,359213533.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3060,300406.SZ,20201030,20201030,20200930,1,1,3,,,573153347.34,499263.35,,,,,,,,,,,,13831018.77,587483629.46,345548446.16,77109709.21,55010446.19,,,,,,89698342.2,567366943.76,20116685.7,,,485990.93,,,485990.93,13648002.55,6000000.0,1108435874.19,,,1128083876.74,-1127597885.81,459070913.7,,,1639990909.22,-313958865.0945,243070913.7,79516214.73,,9474402.59,332061531.02,1307929378.2,-304237.11,200143940.98,225669544.54,425813485.52,1180919995.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3061,600218.SH,20201030,20201030,20200930,1,1,3,,,2329699880.13,,,,,,,,,,,,,57259916.58,2386959796.71,1634790642.74,247814089.31,111839187.13,,,,,,139245899.49,2133689818.67,253269978.04,,1227890000.0,11176933.05,46086830.0,,1285153763.05,31506933.03,1600500000.0,,,,1632006933.03,-346853169.98,,,,,-203620186.3202,,30297900.0,,,30297900.0,-30297900.0,-68467.67,-123949559.61,438376866.84,314427307.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3062,600400.SH,20201030,20201030,20200930,1,1,3,,,1809375375.64,22661331.55,,,,,,,,,,,,15122405.38,1847159112.57,1288119182.98,234191729.2,128156928.58,,,,,,140731692.41,1791199533.17,55959579.4,,1270150000.0,47649819.5,5203591.33,,1323003410.83,46335481.58,841597981.33,,,,887933462.91,435069947.92,240000000.0,,,242800000.0,500247261.2714,654456838.6,134935080.9,2698667.92,220849134.31,1010241053.81,-767441053.81,-6184.15,-276417710.64,1096291296.25,819873585.61,2800000.0,2800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3063,300512.SZ,20201030,20201030,20200930,1,1,3,,,537864707.24,7331069.25,,,,,,,,,,,,79951255.08,625147031.57,323127444.01,115908883.18,36935664.78,,,,,,96069251.08,572041243.05,53105788.52,1310000000.0,,5842038.31,9770.0,,1315851808.31,34976854.95,,2506811.82,1518000000.0,,1555483666.77,-239631858.46,,,,600000.0,-244134975.0956,,21600000.0,,,21600000.0,-21000000.0,965446.18,-206560623.76,304142418.21,97581794.45,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3064,300505.SZ,20201030,20201030,20200930,1,1,3,,,752751019.59,171000.0,,,,,,,,,,,,13693963.23,766615982.82,579116581.92,76760961.62,10759526.01,,,,,,11049092.68,677686162.23,88929820.59,,,,,,,279589992.83,,,,,279589992.83,-279589992.83,40000000.0,,11491134.46,61491134.46,-190224221.7164,51866873.36,28136499.96,,2320000.0,82323373.32,-20832238.86,-521010.58,-212013421.68,265380111.59,53366689.91,10000000.0,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3065,300253.SZ,20201030,20201030,20200930,1,1,3,,,967287272.11,65940568.71,,,,,,,,,,,,103910033.32,1137137874.14,468796939.09,478851362.86,128564739.03,,,,,,253140375.12,1329353416.1,-192215541.96,,13907363.47,6376994.22,189124.13,,20473481.82,142191146.12,1000000.0,,,,143191146.12,-122717664.3,332000000.0,,2280343.01,340453254.04,-461260496.1259,224000000.0,48145102.36,,42132924.33,314278026.69,26175227.35,,-288757978.91,704503018.66,415745039.75,6172911.03,980000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3066,688122.SH,20201030,20201030,20200930,1,1,3,,,1132960034.24,9780781.21,,,,,,,,,,,,35895083.93,1178635899.38,1149525092.98,160747130.14,96290180.2,,,,,,72075789.53,1478638192.85,-300002293.47,,298000000.0,6229144.13,110000.0,,304339144.13,146776238.12,128000000.0,,,,274776238.12,29562906.01,1332134395.1,,,1367894395.1,-371414249.0274,997404400.0,169841741.98,1990000.0,4041571.55,1171287713.53,196606681.57,-2334991.64,-76167697.53,694117758.95,617950061.42,35760000.0,35760000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3067,002698.SZ,20201030,20201030,20200930,1,1,3,,,1021011092.04,33624891.22,,,,,,,,,,,,13864035.9,1068500019.16,595613404.33,210656785.77,141659422.82,,,,,,79168036.33,1027097649.25,41402369.91,,2066334379.92,18905109.04,333333.51,,2085572822.47,22952388.18,1930140000.0,,509733.17,,1953602121.35,131970701.12,15000000.0,,,15000000.0,131103615.8018,16307495.49,186491016.12,1200000.0,12441.02,202810952.63,-187810952.63,991249.86,-13446631.74,143233966.52,129787334.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3068,000033.SZ,20201030,20201030,20200930,1,1,3,,,23226530.17,,,,,,,,,,,,,2389484.96,25616015.13,1102490.55,12470810.18,879907.46,,,,,,11029036.91,25482245.1,133770.03,,,,,,,,20000000.0,,,,20000000.0,-20000000.0,,,,,-868428.6,,,,,,,,-19866229.97,33463172.13,13596942.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3069,600155.SH,20201030,20201030,20200930,1,1,3,,,19518418.69,8474.5,,,,,,,,2456516711.22,,,3041687548.45,957832683.27,8165336634.63,4066800.1,846352997.19,748239832.42,,,,531182532.77,,880392312.68,6811135980.55,1354200654.08,,1467642531.14,127748641.25,810883.74,,1596202056.13,56950761.12,1187613000.0,,502645.77,,1245066406.89,351135649.24,,3799270000.0,50658953.75,3849928953.75,-1527729310.8975,2591450000.0,441705457.31,,500109163.56,3533264620.87,316664332.88,229324.17,2022229960.37,7837763824.45,9859993784.82,,,,,,,,,,,,,,,,,,,,,,,,,,1689772798.5,,,,,,,,1
3070,603797.SH,20201030,20201030,20200930,1,1,3,,,409232886.81,17720134.65,,,,,,,,,,,,45060486.24,472013507.7,70268872.27,29950061.63,34390120.02,,,,,,10090273.95,144699327.87,327314179.83,37952830.43,,1022302.97,3700.0,,38978833.4,1555568361.4,9808200.0,,,,1565376561.4,-1526397728.0,1547000000.0,,,1608096500.0,-1574341388.2603,196178190.27,177438589.18,,1030000.0,374646779.45,1233449720.55,,34366172.38,287727095.41,322093267.79,61096500.0,61096500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3071,603037.SH,20201030,20201030,20200930,1,1,3,,,394195861.64,25490.05,,,,,,,,,,,,9356969.24,403578320.93,170368757.76,60664633.85,17049988.87,,,,,,34703124.23,282786504.71,120791816.22,,70000000.0,567191.78,8500.0,,70575691.78,37019361.92,220000000.0,,,,257019361.92,-186443670.14,,,,,-88771233.0424,,57695742.5,,12681265.43,70377007.93,-70377007.93,-446890.42,-136475752.27,283384676.76,146908924.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3072,603786.SH,20201030,20201030,20200930,1,1,3,,,1725732378.51,47355424.48,,,,,,,,,,,,23756322.05,1796844125.04,984734208.82,267315641.78,117577136.31,,,,,,87741305.56,1457368292.47,339475832.57,,2166000000.0,22326544.5,111336.67,,2188437881.17,69392060.46,2223500000.0,,,,2292892060.46,-104454179.29,41194500.0,,,45194500.0,181150621.6818,50000000.0,183420622.0,,1833744.44,235254366.44,-190059866.44,6560040.7,51521827.54,226686343.68,278208171.22,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3073,603089.SH,20201030,20201030,20200930,1,1,3,,,732425808.15,67552146.01,,,,,,,,,,,,77960845.32,877938799.48,509628948.89,163467050.85,29625846.08,,,,,,89735408.16,792457253.98,85481545.5,257805570.74,,-4558730.37,229792.39,,253476632.76,175509302.16,3000000.0,,230000000.0,,408509302.16,-155032669.4,431880000.0,,,431880000.0,-184980678.9158,180033830.31,65629227.43,,43610696.8,289273754.54,142606245.46,-1496595.45,71558526.11,82960527.17,154519053.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3074,600660.SH,20201030,20201030,20200930,1,1,3,,,13982167001.0,146922724.0,,,,,,,,,,,,565522690.0,14694612415.0,7286235225.0,2940232944.0,1052369504.0,,,,,,443067585.0,11721905258.0,2972707157.0,2851385256.0,,4900000.0,42653213.0,,2898938469.0,1231641076.0,,,2750000000.0,,3981641076.0,-1082702607.0,11281841872.0,,3000000000.0,14281841872.0,1339930335.9791,12876207060.0,2100722097.0,,93376898.0,15070306055.0,-788464183.0,-127954933.0,973585434.0,8352668535.0,9326253969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3075,600196.SH,20201030,20201030,20200930,1,1,3,,,22517884544.13,228477946.42,,,,,,,,,,,,645111165.67,23391473656.22,9605985955.0,3949473549.67,1802113214.53,,,,,,5580765417.02,20938338136.22,2453135520.0,109054243.33,962753233.12,570952515.21,6561242.6,,1649321234.26,3271491424.45,969647732.9,40563311.38,952004777.7,,5233707246.43,-3584386012.17,12581404305.72,,13487706.36,12674985071.48,-2760804899.6471,8918752402.99,1944125870.73,341049830.97,1878322235.94,12741200509.66,-66215438.18,-132918882.81,-1330384813.16,8284371152.04,6953986338.88,80093059.4,80093059.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3076,688030.SH,20201030,20201030,20200930,1,1,3,,,395095468.97,18086333.15,,,,,,,,,,,,16379113.15,429560915.27,99129566.78,277461292.26,38157513.87,,,,,,92365113.51,507113486.42,-77552571.15,,1341700000.0,9621505.4,42702.89,,1351364208.29,19374449.94,2016900000.0,10000000.0,,,2046274449.94,-694910241.65,,,74362.24,74362.24,-764902506.84,10000000.0,10244827.51,,6652771.94,26897599.45,-26823237.21,-166176.64,-799452226.65,1074418949.55,274966722.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3077,002759.SZ,20201030,20201030,20200930,1,1,3,,,378790572.23,1232410.61,,,,,,,,,,,,21259286.14,401282268.98,268821614.94,54879399.02,19990371.63,,,,,,71972656.98,415664042.57,-14381773.59,,1200000.0,8325.9,100.0,,1208425.9,21381977.31,2400000.0,,30000000.0,,53781977.31,-52573551.41,431800000.0,,416917.05,432216917.05,-101059434.07,382115000.0,30062133.97,,15088129.73,427265263.7,4951653.35,-6916.86,-62010588.51,97426069.39,35415480.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3078,600518.SH,20201030,20201030,20200930,1,1,3,,,4567965713.28,3935837.76,,,,,,,,,,,,340991836.64,4912893387.68,2461403497.96,512790866.7,228945753.83,,,,,,825064207.09,4028204325.58,884689062.1,,,,1134987907.97,,1134987907.97,186058723.44,,,1027034.1,,187085757.54,947902150.43,10466029260.71,,1787.48,10466993428.19,-5557393684.99,11228223460.59,997466769.95,,191200000.0,12416890230.54,-1949896802.35,31502.2,-117274087.62,411831939.35,294557851.73,962380.0,962380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3079,688068.SH,20201030,20201030,20200930,1,1,3,,,133755975.94,4286774.86,,,,,,,,,,,,12946531.94,150989282.74,56806332.76,68236683.71,7508524.25,,,,,,46746859.53,179298400.25,-28309117.51,,962000000.0,6397372.71,130157.94,717080.0,969244610.65,83210658.22,1199000000.0,,,,1282210658.22,-312966047.57,,,,1000000.0,-372977185.63,22500000.0,18751310.15,,,41251310.15,-40251310.15,-352330.03,-381878805.26,422848565.36,40969760.1,1000000.0,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3080,000520.SZ,20201030,20201030,20200930,1,1,3,,,447318628.42,7203486.9,,,,,,,,,,,,22995638.39,477517753.71,346768561.19,39082571.15,10003685.18,,,,,,59229223.46,455084040.98,22433712.73,,,,9730922.0,,9730922.0,80221905.32,,,,,80221905.32,-70490983.32,6800000.0,,1000000.0,7800000.0,-72804016.3839,6800000.0,,,,6800000.0,1000000.0,-63654.07,-47120924.66,125605385.9,78484461.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3081,601877.SH,20201030,20201030,20200930,1,1,3,,,21659351763.17,690919844.18,,,,,,,,,,,,1896463360.92,24246734968.27,13385756965.95,2547563625.73,1562071895.84,,,,,,3931911724.45,21427304211.97,2819430756.3,262153296.73,702371217.33,69899748.89,730742.67,20202550.59,1055357556.21,4854344261.01,1060392305.97,144815722.66,250687547.84,,6310239837.48,-5254882281.27,9592180781.38,,,9896444589.18,-2697607947.3116,4903321029.2,1655672019.21,138519335.45,402271261.4,6961264309.81,2935180279.37,7069444.69,506798199.09,5292833001.87,5799631200.96,304263807.8,5757807.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3082,603355.SH,20201030,20201030,20200930,1,1,3,,,4536417809.6,159946191.93,,,,,,,,,,,,110692854.44,4807056855.97,2755213111.53,576705285.1,86604342.9,,,,,,396243896.77,3814766636.3,992290219.67,5891000.0,1120000000.0,19751029.68,476721.09,,1146118750.77,59899083.29,1520000000.0,,4691000.0,,1584590083.29,-438471332.52,130212511.6,,,259219486.6,384551674.0275,30212511.6,125820056.45,,,156032568.05,103186918.55,-22572673.57,634433132.13,1951124399.23,2585557531.36,129006975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3083,603968.SH,20201030,20201030,20200930,1,1,3,,,1302903385.65,40525995.83,,,,,,,,,,,,7293745.44,1350723126.92,879898062.23,91569560.73,44945170.96,,,,,,63934339.11,1080347133.03,270375993.89,,1015000000.0,8982107.2,1650310.2,,1025632417.4,66788067.95,845000000.0,,,,911788067.95,113844349.45,503074741.29,,,503074741.29,299026957.2797,377723141.29,107605170.32,,,485328311.61,17746429.68,-14699355.38,387267417.64,518073742.83,905341160.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3084,600707.SH,20201030,20201030,20200930,1,1,3,,,6298511910.28,951723347.25,,,,,,,,,,,,1320720138.97,8570955396.5,5259363279.84,365177594.1,40101092.33,,,,,,75759094.76,5740401061.03,2830554335.47,154370515.41,2900000000.0,25994458.71,,,3080364974.12,2435579362.18,3200000000.0,,1788633.5,,5637367995.68,-2557003021.56,3200432000.0,,,3200432000.0,-3419554905.09,1967016105.08,556588198.92,,,2523604304.0,676827696.0,-31539821.02,918839188.89,5424106808.27,6342945997.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3085,000678.SZ,20201030,20201030,20200930,1,1,3,,,516002093.13,1142852.35,,,,,,,,,,,,79025739.34,596170684.82,275708098.59,190430782.14,60571818.34,,,,,,42381341.88,569092040.95,27078643.87,,,,32159438.34,,32159438.34,13717838.14,,,,,13717838.14,18441600.2,192840605.88,,3613.15,192844219.03,-30293382.17,192370595.05,15480976.77,,15028754.9,222880326.72,-30036107.69,151286.17,15635422.55,150328730.03,165964152.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3086,603681.SH,20201030,20201030,20200930,1,1,3,,,1605994439.04,98528618.82,,,,,,,,,,,,37870571.39,1742393629.25,1367819196.16,103112643.42,32760384.19,,,,,,78926620.09,1582618843.86,159774785.39,11515594.54,242837380.0,892713.73,84127.44,,255329815.71,495442347.6,132374380.0,,23700719.89,,651517447.49,-396187631.78,906480044.48,,3942345.01,910422389.49,-285096596.8326,238127484.65,37734384.7,,13303845.04,289165714.39,621256675.1,-1459349.43,383384479.28,449843862.88,833228342.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3087,600026.SH,20201030,20201030,20200930,1,1,3,,,13751341522.33,140684765.8,,,,,,,,,,,,380238248.67,14272264536.8,6732303815.18,1328830025.8,424406395.0,,,,,,435478656.22,8921018892.2,5351245644.6,,22569483.09,485096746.22,314657760.32,12435578.27,834759567.9,3618653254.18,349264000.0,,,,3967917254.18,-3133157686.28,4139284056.71,,12471048.54,9327742254.82,-2208273717.5286,7957482772.84,1070263785.0,122656600.02,518124379.5,9545870937.34,-218128682.52,-88599181.52,1911360094.28,3919499740.67,5830859834.95,5175987149.57,86787162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3088,603187.SH,20201030,20201030,20200930,1,1,3,,,1405127911.51,37010737.18,,,,,,,,,,,,32641142.84,1474779791.53,835283686.87,134971602.88,77242134.14,,,,,,145244156.14,1192741580.03,282038211.5,10060000.0,,,197000.0,,10257000.0,96790975.95,632800000.0,,56372975.0,,785963950.95,-775706950.95,,,149908000.0,647961820.75,-573722218.9656,,67669063.44,,183224103.45,250893166.89,397068653.86,-3357184.1,-99957269.69,784738063.56,684780793.87,498053820.75,2645000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3089,603658.SH,20201030,20201030,20200930,1,1,3,,,1971196231.24,8668029.26,,,,,,,,,,,,147742442.5,2127606703.0,998480380.65,431527926.43,108369089.02,,,,,,268435441.29,1806812837.39,320793865.61,3525590081.45,21175000.0,20575000.0,433200.0,,3567773281.45,816202190.62,,,3298142260.39,,4114344451.01,-546571169.56,438006666.67,,860882296.32,1324285160.99,41989238.313,293919186.1,391934456.03,,449398235.04,1135251877.17,189033283.82,-289785.27,-37033805.4,136882699.86,99848894.46,25396198.0,25396198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3090,603488.SH,20201030,20201030,20200930,1,1,3,,,232701188.67,5118167.87,,,,,,,,,,,,7182506.08,245001862.62,145773051.0,32705266.76,28869595.27,,,,,,23597318.71,230945231.74,14056630.88,,652000000.0,10759914.74,250.0,,662760164.74,25901952.0,896200000.0,,,,922101952.0,-259341787.26,,,,,-277581153.1093,,58499257.0,,,58499257.0,-58499257.0,-1856.67,-303786270.05,433056306.94,129270036.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3091,601700.SH,20201030,20201030,20200930,1,1,3,,,1538220028.08,2003017.99,,,,,,,,,,,,189118964.62,1729342010.69,1757257518.06,79230767.79,156223014.82,,,,,,28517363.16,2021228663.83,-291886653.14,,468885316.08,15596279.81,138000.0,,484619595.89,106338947.47,461120000.0,,46500000.0,,613958947.47,-129339351.58,1635000000.0,,,1640000000.0,-646974843.9834,1160000000.0,48875716.57,,6634297.6,1215510014.17,424489985.83,-195234.62,3068746.49,819753162.62,822821909.11,5000000.0,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3092,601179.SH,20201030,20201030,20200930,1,1,3,,,9708009807.52,140503351.51,343235285.69,,807060875.0,,,,,109861305.34,,,,331054719.09,11439725344.15,8545902631.88,1328817870.97,524227061.06,346819071.45,12683155.35,,10379937.7,,1015516103.02,11784345831.43,-344620487.28,3748348.99,1760983326.65,47611576.14,15643664.0,,1827986915.78,136704971.5,1340000000.0,,3173101.59,,1479878073.09,348108842.69,1310132673.19,,0.0,1310132673.19,140068602.6618,732245673.35,297595546.47,,,1029841219.82,280291453.37,1243358.56,285023167.34,3036566742.37,3321589909.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3093,603267.SH,20201030,20201030,20200930,1,1,3,,,758986756.29,4220613.42,,,,,,,,,,,,15210087.51,778417457.22,558671232.62,137940717.03,128655235.82,,,,,,50215199.17,875482384.64,-97064927.42,,1500000000.0,7854256.72,,,1507854256.72,126455407.67,1030000000.0,,,,1156455407.67,351398849.05,100000000.0,,2030.0,100002030.0,260050234.8878,94000000.0,4135489.09,,,98135489.09,1866540.91,,256200462.54,276011993.94,532212456.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3094,000881.SZ,20201030,20201030,20200930,1,1,3,,,5047959154.22,42671131.71,,,,,,,,,,,,1090130687.23,6180760973.16,3729880300.64,469223426.18,345577814.37,,,,,,1229949628.35,5774631169.54,406129803.62,,1498188479.46,13013147.24,228831.0,,1511430457.7,417655386.29,1398500000.0,-35991.54,,,1816119394.75,-304688937.05,3197819160.16,,68525312.96,3266344473.12,-288948158.0361,3549308775.4,102654466.07,2424776.52,146864.1,3652110105.57,-385765632.45,656486.6,-283668279.28,1639479425.56,1355811146.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3095,002511.SZ,20201030,20201030,20200930,1,1,3,,,5535241894.34,7205724.03,,,,,,,,,,,,95719026.24,5638166644.61,3819517900.19,490559056.65,363184736.53,,,,,,553585391.96,5226847085.33,411319559.28,127105000.0,,3821920.79,38795131.2,,169722051.99,331376920.99,,,20000000.0,,351376920.99,-181654869.0,383892976.77,,,408990730.32,-206427139.006,168952706.91,99104244.85,,45439244.79,313496196.55,95494533.77,206510.56,325365734.61,675996852.97,1001362587.58,25097753.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3096,688178.SH,20201030,20201030,20200930,1,1,3,,,330790639.71,,,,,,,,,,,,,41003469.63,371794109.34,286211236.09,68406561.15,25135081.11,,,,,,89437631.65,469190510.0,-97396400.66,,1718000000.0,8555080.06,,14322500.0,1740877580.06,18625514.44,2084400000.0,250000.0,,,2103275514.44,-362397934.38,,,,498002368.0,-510796427.4298,22840237.41,38778698.93,,16908040.8,78526977.14,419475390.86,,-40318944.18,202644101.1,162325156.92,498002368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3097,600897.SH,20201030,20201030,20200930,1,1,3,,,869185804.07,3272562.59,,,,,,,,,,,,42277202.12,914735568.78,181053987.04,307513899.45,119204424.01,,,,,,43883548.96,651655859.46,263079709.32,,1964000000.0,27244209.19,2112.0,,1991246321.19,29077218.57,2000000000.0,,,,2029077218.57,-37830897.38,,,,,75985448.9584,,155754630.0,,,155754630.0,-155754630.0,,69494181.94,230476515.06,299970697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3098,603027.SH,20201030,20201030,20200930,1,1,3,,,1391754069.47,789427.65,,,,,,,,,,,,36892322.45,1429435819.57,710877613.36,150233182.9,101306836.25,,,,,,169829371.39,1132247003.9,297188815.67,,733000000.0,5589961.9,32500.0,,738622461.9,147460410.98,810000000.0,29775800.0,,,987236210.98,-248613749.08,,,,,-38498316.5466,,60907247.63,,7084441.3,67991688.93,-67991688.93,,-19416622.34,86062661.58,66646039.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3099,002737.SZ,20201030,20201030,20200930,1,1,3,,,2611713573.26,4232779.98,,,,,,,,,,,,163118311.27,2779064664.51,816032668.24,273242175.27,312859659.6,,,,,,727506384.31,2129640887.42,649423777.09,,305000000.0,3640458.01,1409466.05,,310049924.06,166836908.96,611000000.0,,,,777836908.96,-467786984.9,347600000.0,,,347600000.0,-142062573.2509,351310000.0,611660222.25,30235240.0,,962970222.25,-615370222.25,-162241.88,-433895671.94,1465484874.68,1031589202.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3100,603458.SH,20201030,20201030,20200930,1,1,3,,,1313453559.82,,,,,,,,,,,,,247138843.43,1560592403.25,745754001.79,490448130.65,144922463.44,,,,,,209481442.9,1590606038.78,-30013635.53,,161713040.0,1695482.5,408076.22,,163816598.72,18094070.35,429342521.0,,,,447436591.35,-283619992.63,650300000.0,,,650300000.0,85794300.0232,445200000.0,168203912.88,,,613403912.88,36896087.12,-542786.22,-277280327.26,665023386.12,387743058.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3101,000639.SZ,20201030,20201030,20200930,1,1,3,,,4423316608.99,11308502.56,,,,,,,,,,,,42443930.04,4477069041.59,3478988589.65,243962871.0,146223943.58,,,,,,246889050.04,4116064454.27,361004587.32,,,,,,,12968828.26,329975168.8,,50000000.0,,392943997.06,-392943997.06,,,,,-94210221.6996,149030338.72,92270248.37,,,241300587.09,-241300587.09,-3317258.18,-276557255.01,892822092.15,616264837.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3102,600225.SH,20201030,20201030,20200930,1,1,3,,,986458693.25,29639119.66,,,,,,,,,,,,533111236.44,1549209049.35,918487735.46,116987617.87,78540623.77,,,,,,300423541.09,1414439518.19,134769531.16,908242055.75,17235689.43,3060000.0,,161867735.82,1090405481.0,674329644.93,500000.0,,,,674829644.93,415575836.07,844142913.25,,904286459.59,1869629372.84,-281887616.62,1771174680.17,121055796.7,,488760844.83,2380991321.7,-511361948.86,-28.45,38983389.92,116188795.54,155172185.46,121200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
