,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
314,002139.SZ,20210309,20210309,20201231,1,1,4,551195084.09,93764044.38,5029358595.65,236631627.27,,,,,,,,,,,,99560021.46,5365550244.38,3505711340.07,915077720.87,113556882.14,,,,,,183303592.92,4717649536.0,647900708.38,0.0,591409909.06,235969188.04,1738744.68,,829117841.78,573790008.02,617034000.0,0.0,20016000.0,,1210840008.02,-381722166.24,499724833.34,,51476244.39,595643453.03,279664024.0363,274767315.35,77989846.88,4061400.15,38047377.6,390804539.83,204838913.2,-36026940.91,434990514.43,761845320.49,1196835834.92,44442375.3,,,88616454.37,80597211.85,50357893.86,15207218.24,,,932817.83,1229856.2,105561454.64,-258578241.24,-5331660.91,-15619358.99,-673392280.59,-511359671.27,1115511120.73,,647900708.38,,,,434990514.43,,,,,,1196835834.92,761845320.49,,,1
315,300596.SZ,20210309,20210309,20201231,1,1,4,289524576.99,27266425.2,1614386636.66,48223365.26,,,,,,,,,,,,35482607.7,1698092609.62,1015500430.32,211307200.64,173885278.0,,,,,,110420453.41,1511113362.37,186979247.25,,,78.0,55640.0,,55718.0,333200525.4,8250000.0,,400000.0,,341850525.4,-341794807.4,778530346.83,,15000000.0,793530346.83,-5113262.4691,600219978.0,70664269.29,,29581081.72,700465329.01,93065017.82,-2396791.16,-64147333.49,240687431.13,176540097.64,,,,6899415.5,101010376.49,7079447.94,2044822.42,,,2779394.31,,-69078.24,-78.0,-3412217.13,-579001.41,47242908.75,-406434806.68,113627061.11,,186979247.25,,,,-64147333.49,,,,,,176540097.64,240687431.13,,,1
316,300238.SZ,20210309,20210309,20201231,1,1,4,41360005.47,14702971.0,514030164.91,4817494.5,,,,,,,,,,,,34676288.91,553523948.32,153268910.1,94587940.96,31079003.89,,,,,,170748560.28,449684415.23,103839533.09,,,,19990.85,262500.0,282490.85,2900033.12,9992780.0,,,,12892813.12,-12610322.27,158000000.0,,,158000000.0,120984962.4276,218250000.0,14167310.8,,,232417310.8,-74417310.8,-182873.91,16629026.11,139573032.12,156202058.23,,,,10398773.16,17593871.52,10584498.58,6831324.66,,,8225.89,43135.27,,3141490.42,-1440913.41,510389.24,-31406273.69,9871581.13,21640453.85,,103839533.09,,,,16629026.11,,,,,,156202058.23,139573032.12,,,1
317,300629.SZ,20210309,20220408,20201231,1,1,4,50238027.59,13058155.96,343238073.13,3296429.3,,,,,,,,,,,,6635816.33,353170318.76,128561043.29,66122381.49,15456118.71,,,,,,30528669.99,240668213.48,112502105.28,,502700000.0,1495487.43,52705144.0,48530524.48,605431155.91,6254906.49,527700000.0,,2873600.0,,536828506.49,68602649.42,96782674.69,,,276313297.18,93918961.0199,285458144.41,12839390.35,,2292599.78,300590134.54,-24276837.36,-666091.38,156161825.96,48992022.67,205153848.63,179530622.49,,,13091638.73,9259789.76,2214077.81,331234.58,,,-19427132.24,46162.1,-792515.5,-7116181.61,-3624873.48,18392.06,-36312374.92,27704550.15,63813154.29,,112502105.28,,,,156161825.96,,,,,,205153848.63,48992022.67,,,1
318,002887.SZ,20210309,20210309,20201231,1,1,4,285149951.34,19276981.12,948746098.02,,,,,,,,,,,,,53956902.86,1002703000.88,476236554.39,72724553.94,105546080.46,,,,,,65504209.6,720011398.39,282691602.49,259000000.0,,4136860.98,330.0,,263137190.98,808633356.58,2400000.0,,89486298.05,,900519654.63,-637382463.65,339006506.4,,2000000.0,349068506.4,-377871654.795,,75769179.94,,69531055.19,145300235.13,203768271.27,,-150922589.89,1071210802.11,920288212.22,8062000.0,8062000.0,,25946115.24,4206943.5,4793333.35,273274.15,,,,812.29,,-37817158.86,-6806979.68,10903449.41,-83254593.91,-8319987.97,68339462.51,,282691602.49,,,,-150922589.89,,,,,,920288212.22,1071210802.11,,,1
319,002478.SZ,20210309,20210309,20201231,1,1,4,138205063.09,9169023.86,3637130007.51,135401331.96,,,,,,,,,,,,118389545.43,3890920884.9,2492085031.51,387889258.1,164764727.2,,,,,,174713210.76,3219452227.57,671468657.33,266833055.0,15878678.25,441668.4,119700.0,,283273101.65,386504640.47,199802308.42,,,,586306948.89,-303033847.24,467419863.5,,17500000.0,484919863.5,634083977.0048,418890000.0,136798871.93,3750000.0,82501534.07,638190406.0,-153270542.5,-26197610.11,188966657.48,1027311275.96,1216277933.44,,,,204194800.65,193826568.57,9240582.85,1717060.08,,,117357.38,6129989.38,,-10701617.67,-6862719.05,15975952.46,72678269.4,171740807.57,-133962481.24,,671468657.33,,,,188966657.48,,,,,,1216277933.44,1027311275.96,,,1
320,002054.SZ,20210309,20210309,20201231,1,1,4,100351151.5,31292311.21,1181003743.0,37858484.38,,,,,,,,,,,,29140442.95,1248002670.33,473417333.97,244226612.42,123015470.15,,,,,,203425135.91,1044084552.45,203918117.88,,375954382.24,32082437.8,3554613.49,78857978.55,490449412.08,826674026.13,334100000.0,,,,1160774026.13,-670324614.05,969281827.41,,5855400.0,1300137227.41,-480331462.3538,676043172.14,40126013.46,2030000.0,14993944.51,731163130.11,568974097.3,-2232021.92,100335579.21,397880706.59,498216285.8,325000000.0,325000000.0,,86628239.54,68913889.98,2231643.94,3030372.95,,,-36041975.38,25557994.28,,-50138951.92,-15932234.83,-816343.48,-6478900.82,-241519236.56,236840157.47,,203918117.88,,,,100335579.21,,,,,,498216285.8,397880706.59,,,1
321,600202.SH,20210309,20210309,20201231,1,1,4,50669536.83,27188332.21,667992580.86,8399503.87,,,,,,,,,,,,90163846.69,766555931.42,561561305.49,68388832.35,25478846.34,,,,,,197389443.98,852818428.16,-86262496.74,,,2600000.0,205950000.0,,208550000.0,20280325.86,,5879298.85,,,26159624.71,182390375.29,290000000.0,,815789447.26,1105789447.26,102996631.4755,250000000.0,29074768.46,,878500000.0,1157574768.46,-51785321.2,-1541729.5,42800827.85,127792916.35,170593744.2,,,,3995885.74,17843328.07,1384022.61,,,,-17008122.33,,,202469.1,5589900.13,,-69888321.23,-219908392.52,113525000.41,,-86262496.74,,,,42800827.85,,,143864.24,,,170593744.2,127792916.35,,,1
322,688661.SH,20210309,20210309,20201231,1,1,4,61396370.18,760831.9,186119114.12,787425.47,,,,,,,,,,,,1483154.46,188389694.05,79627946.41,36388280.95,12321690.18,,,,,,9402798.43,137740715.97,50648978.08,,,,,,,21953956.48,,,,,21953956.48,-21953956.48,5000000.0,,,5000000.0,23677767.2208,5000000.0,19333.34,,3525000.0,8544333.34,-3544333.34,-741498.56,24409189.7,2987879.81,27397069.51,,,,583108.16,5795508.4,273206.83,1474704.03,,,236942.2,,,,-183125.01,1227938.17,-11940382.82,-21705496.3,12091647.11,,50648978.08,,,,24409189.7,,,637725.23,,,27397069.51,2987879.81,,,1
323,605086.SH,20210309,20210309,20201231,1,1,4,76211942.48,348000.0,246904053.41,,,,,,,,,,,,,1614519.95,248518573.36,33581604.05,43166343.06,51775403.61,,,,,,11772425.18,140295775.9,108222797.46,,152000000.0,1828040.29,2120.21,,153830160.5,83017220.87,162000000.0,,,,245017220.87,-91187060.37,,,,,8156757.9977,19500000.0,373918.75,,959760.82,20833679.57,-20833679.57,,-3797942.48,32908477.36,29110534.88,,,,,9138589.63,14933213.19,735927.28,,,7263.03,730230.85,-262459.25,-1828040.28,363316.82,,121106.01,-132029.97,7864642.74,,108222797.46,,,,-3797942.48,,,-8905.07,,,29110534.88,32908477.36,,,1
324,600888.SH,20210310,20210310,20201231,1,1,4,351254086.85,220634047.95,5593962813.66,65223576.7,,,,,,,,,,,,383359573.91,6042545964.27,4906017367.93,418851081.29,229843520.5,,,,,,180860960.12,5735572929.84,306973034.43,280277192.15,,31470926.58,6145500.0,,317893618.73,250287340.3,1557635.39,,323780000.0,,575624975.69,-257731356.96,3652233722.07,,7055716.4,3660489438.47,238109604.5428,4002137466.03,281251300.79,,60058538.91,4343447305.73,-682957867.26,-2801163.88,-636517353.67,1940765483.82,1304248130.15,1200000.0,,,7915094.56,379831788.17,11596376.49,5840977.16,,,-2532202.18,2679599.58,-910208.49,-180748658.14,-1581904.15,605640.25,-263437645.41,-395034375.25,170860417.04,,306973034.43,,,,-636517353.67,,,,,,1304248130.15,1940765483.82,,,1
325,300697.SZ,20210310,20210310,20201231,1,1,4,115068451.49,8247153.42,1680317874.24,2938417.92,,,,,,,,,,,,23911529.97,1707167822.13,1584727715.04,64031201.65,40049354.81,,,,,,39761547.38,1728569818.88,-21401996.75,1223073.0,1988750000.0,3727160.56,1300303.0,,1995000536.56,20832495.14,1958250000.0,,,,1979082495.14,15918041.42,405079128.45,,,405079128.45,4447921.9299,361213763.06,71352796.66,,,432566559.72,-27487431.27,-2173550.43,-35144937.03,215094635.72,179949698.69,,,,-1543108.08,19712995.17,567544.92,2838032.99,,,-226703.53,69339.97,,-4950233.56,-238400.74,,-48553294.84,-92504671.49,-39734880.28,,-21401996.75,,,,-35144937.03,,,3842352.97,,,179949698.69,215094635.72,,,1
326,605006.SH,20210310,20210310,20201231,1,1,4,172371155.63,140994429.15,1108811946.19,6439349.23,,,,,,,,,,,,24521081.42,1139772376.84,284866103.73,264768797.75,72378797.3,,,,,,67270842.77,689284541.55,450487835.29,,,,1019967.82,,1019967.82,291152268.8,,,,,291152268.8,-290132300.98,1778976366.67,,556069672.69,2669568560.36,350172777.5599,1924133087.18,160928629.34,,573352078.17,2658413794.69,11154765.67,-1742881.02,169767418.96,103443922.53,273211341.49,334522521.0,,,11746251.86,287003418.09,7380592.14,4799737.16,,,-667889.81,,,,14007910.56,1484634.49,-7710179.72,-319836615.78,138914391.52,,450487835.29,,,,169767418.96,,,,,,273211341.49,103443922.53,,,1
327,603008.SH,20210310,20210310,20201231,1,1,4,351023586.87,74054834.0,5601979296.31,39535357.46,,,,,,,,,,,,471580085.06,6113094738.83,3116390100.56,803374606.71,234079413.12,,,,,,1219252839.58,5373096959.97,739997778.86,87552000.0,,3484810.42,54352327.84,72000000.0,217389138.26,212387829.04,3500000.0,,100000000.0,,315887829.04,-98498690.78,1890070142.84,,384530749.49,2274600892.33,423133190.9783,1929105839.25,112823115.18,24500000.0,301657561.16,2343586515.59,-68985623.26,,572513464.82,527865340.42,1100378805.24,,,,58049963.08,111921612.3,14463257.52,59116268.39,,,-2773248.32,1861712.47,19060000.0,5549315.81,-2023493.36,-3730678.06,-64399983.57,-395392262.58,513216894.31,,739997778.86,,,,572513464.82,,,,,,1100378805.24,527865340.42,,,1
328,002306.SZ,20210310,20210310,20201231,1,1,4,-11068848.73,15226.08,322559705.15,98994.68,,,,,,,,,,,,35574437.09,358233136.92,223598827.45,39629695.77,3170302.34,,,,,,77159531.28,343558356.84,14674780.08,,,,2707100.0,,2707100.0,1616434.26,,234407.94,,,1850842.2,856257.8,3400000.0,,3000000.0,88000000.0,67662497.17,3900000.0,15226.08,,4700000.0,8615226.08,79384773.92,,94915811.8,23040998.4,117956810.2,81600000.0,,,,995363.46,1999.2,3100841.15,,,-2415979.86,267728.91,,,-583064.86,,-133906.15,-2573842.42,23938323.54,,14674780.08,,,,94915811.8,,,3130939.76,,,117956810.2,23040998.4,,,1
329,000026.SZ,20210310,20210310,20201231,1,1,4,294122102.24,21315119.78,4602638695.31,1849055.57,,,,,,,,,,,,78001812.45,4682489563.33,3046261111.48,578179070.15,222180568.75,,,,,,457658307.08,4304279057.46,378210505.87,,,,150556.62,,150556.62,133531954.47,,,,,133531954.47,-133381397.85,743213671.65,,,743213671.65,218540275.2218,768247433.1,106703352.7,,72317669.93,947268455.73,-204054784.08,-2810603.32,37963720.62,315093565.09,353057285.71,0.0,,,24523449.15,42147350.05,8011446.67,107402300.57,,,369857.3,,,-5072577.64,2825583.02,1811592.06,-137479263.64,-137884765.44,156118311.75,,378210505.87,,,,37963720.62,,,,,,353057285.71,315093565.09,,,1
330,000062.SZ,20210310,20210310,20201231,1,1,4,719735327.79,101648285.73,15202711028.91,,,,,,,,,,,,,44109167.04,15246820195.95,14766725899.84,415017850.98,352021199.38,,,,,,193673477.27,15727438427.47,-480618231.52,1762395.67,200653491.1,,334702544.0,,537118430.77,173066645.52,244310125.0,204472000.0,2715549.36,,624564319.88,-87445889.11,9315129083.71,,22234159.94,9340363243.65,-482502390.6104,8256653424.62,290063862.53,42155516.69,19709335.57,8566426622.72,773936620.93,-39396247.09,166476253.21,1643668703.64,1810144956.85,3000000.0,3000000.0,,71416190.59,95252125.27,9456386.62,30121867.31,,,-51002508.6,388877.51,2075983.09,-31420893.33,-13985806.66,19412854.19,50258225.08,-1283142347.42,-204861226.19,,-480618231.52,,,,166476253.21,,,,,,1810144956.85,1643668703.64,,,1
331,603976.SH,20210310,20210310,20201231,1,1,4,53050474.32,708792.06,495620219.96,,,,,,,,,,,,,68624703.78,564244923.74,267193932.05,107728197.08,40087229.04,,,,,,27440724.89,442450083.06,121794840.68,34905232.54,,,47000.0,,34952232.54,175894101.62,,,1000000.0,,176894101.62,-141941869.08,49700000.0,,,49700000.0,-52981507.5609,,49304480.03,,1827358.48,51131838.51,-1431838.51,,-21578866.91,263198052.36,241619185.45,,,,984441.61,52053029.3,1438681.12,1066305.01,,,-3688.66,698541.87,,,-71245.6,,-6455981.17,-35639465.54,53964956.36,,121794840.68,,,,-21578866.91,,,,,,241619185.45,263198052.36,,,1
332,603536.SH,20210310,20210310,20201231,1,1,4,20950675.58,21383011.74,1570633327.13,607352.6,,,,,,,,,,,,12079349.71,1583320029.44,1167521138.16,194965380.06,57173755.33,,,,,,96910555.21,1516570828.76,66749200.68,121031.61,,,22550.0,,143581.61,106065235.79,1099000.0,,,,107164235.79,-107020654.18,446487912.74,,115497983.94,598151516.68,-4059970.0659,350806575.07,48614080.6,,102150259.27,501570914.94,96580601.74,-92563.98,56216584.26,130844198.48,187060782.74,36165620.0,36165620.0,,5207364.23,49296077.78,5565119.84,1774417.5,,,-14425.76,474180.74,,-405150.33,304643.21,,-45875741.95,-14180640.65,27359535.41,,66749200.68,,,,56216584.26,,,,,,187060782.74,130844198.48,,,1
333,300821.SZ,20210310,20210310,20201231,1,1,4,280731911.98,,913770718.48,17735027.08,,,,,,,,,,,,49248592.81,980754338.37,533203949.76,112852651.3,46969180.62,,,,,,77818402.03,770844183.71,209910154.66,30000000.0,1100000000.0,17778623.89,454000.0,,1148232623.89,170121757.62,1900000000.0,,30000000.0,,2100121757.62,-951889133.73,,,,2011415094.34,-472374822.8329,,300000000.0,,30615719.34,330615719.34,1680799375.0,,938820395.93,1056342267.75,1995162663.68,2011415094.34,,,495979.53,115462675.89,5094306.12,,,,,4839182.63,,-17778623.89,1437254.96,2309259.0,-40088127.73,-182205991.63,39612327.8,,209910154.66,,,,938820395.93,,,,,,1995162663.68,1056342267.75,,,1
334,688003.SH,20210310,20210310,20201231,1,1,4,107381259.83,-20892029.63,901591703.75,33416249.51,,,,,,,,,,,,37810928.3,972818881.56,571292127.77,224142450.89,25017603.49,,,,,,100748710.6,921200892.75,51617988.81,1932277883.05,,6374288.71,7141.38,,1938659313.14,68446002.9,55564600.0,,1627513742.39,,1751524345.29,187134967.85,68498000.0,,39748674.09,108246674.09,-453466432.3799,,38720000.0,,233633229.58,272353229.58,-164106555.49,-7809894.89,66836506.28,301236301.59,368072807.87,,,,5602756.87,12086814.05,2051333.49,653037.33,,,,191368.81,-6569697.22,-7593353.51,-9507419.02,6746881.59,-157861868.95,-169710497.45,265836807.52,,51617988.81,,,,66836506.28,,,5992795.1,,,368072807.87,301236301.59,,,1
335,601016.SH,20210310,20210310,20201231,1,1,4,665168924.0,537682818.34,1964160140.81,68235688.51,,,,,,,,,,,,23695878.27,2056091707.59,210154439.84,135234240.38,252592079.63,,,,,,60935110.36,658915870.21,1397175837.38,46637709.74,,,5260300.05,,51898009.79,7577609113.48,52076200.0,,82769726.41,,7712455039.89,-7660557030.1,9240401500.25,,500000000.0,11797453566.97,-4056030334.1816,3704732942.54,999134365.28,27640023.36,148362094.15,4852229401.97,6945224165.0,9434514.56,691277486.84,1400471603.78,2091749090.62,2057052066.72,,,7061276.96,998298575.54,7006076.76,2816126.37,,,-5213174.56,673256.32,,-33079.69,-19950254.74,18329944.74,-2019081.91,-951725061.87,126162554.48,,1397175837.38,,,,691277486.84,,,34414496.25,,,2091749090.62,1400471603.78,,,1
336,000737.SZ,20210310,20210310,20201231,1,1,4,91837555.9,32189623.49,882975469.32,3332724.08,,,,,,,,,,,,14242756.46,900550949.86,598291600.92,118849268.56,81468848.95,,,,,,102931538.53,901541256.96,-990307.1,,,,231670.68,375962859.32,376194530.0,13665247.75,,,,,13665247.75,362529282.25,465550000.0,,369500000.0,835050000.0,22795341.5125,725649000.0,33465874.87,,474147863.0,1233262737.87,-398212737.87,-1941721.48,-38615484.2,125305627.79,86690143.59,,,,4714604.12,45936113.6,3859875.0,2939815.32,,,-111008516.58,1963473.08,,-851371.52,-521275.05,7523022.78,128279127.99,18161649.73,-226761622.7,,-990307.1,,,,-38615484.2,,,,,,86690143.59,125305627.79,,,1
337,300211.SZ,20210310,20210310,20201231,1,1,4,9230675.01,349084.66,109985557.05,,,,,,,,,,,,,6908727.82,116894284.87,48515378.83,17671184.17,6751848.29,,,,,,7632906.7,80571317.99,36322966.88,,180231078.12,6786090.72,108740.69,,187125909.53,1881627.58,140000000.0,,,,141881627.58,45244281.95,7050000.0,,,7050000.0,-16742981.9788,,30550661.66,,,30550661.66,-23500661.66,-66020.3,58000566.87,206815485.45,264816052.32,,,,1187003.89,17852074.22,1262896.44,519901.66,,,-21010.08,0.0,-424021.72,-5181444.82,283432.17,-186901.05,-3336483.19,19427796.09,-1574857.39,,36322966.88,0.0,0.0,0.0,58000566.87,,,-3065179.01,0.0,,134816052.32,181815485.45,130000000.0,25000000.0,1
338,838924.BJ,20210311,20210911,20201231,1,1,4,30276284.12,1103758.3,319904510.39,,,,,,,,,,,,,4671894.39,324576404.78,206035611.25,25111684.28,20979011.58,,,,,,47243297.84,299369604.95,25206799.83,45590000.0,,88800.05,,,45678800.05,18823097.9,,,45590000.0,,64413097.9,-18734297.85,29000000.0,,,29363200.0,-1506728.9604,37650000.0,1127585.41,,1322188.68,40099774.09,-10736574.09,,-4264072.11,65564748.89,61300676.78,363200.0,363200.0,,2802304.79,12522204.0,75693.94,258746.11,,,,36259.43,,-88800.05,-332428.42,,3164493.81,-38275715.5,13663999.3,,25206799.83,,,,-4264072.11,,,,,,61300676.78,65564748.89,,,0
339,871642.BJ,20210311,20210729,20201231,1,1,4,35011407.49,2075877.84,72218706.68,,,,,,,,,,,,,4611475.21,76830181.89,14498440.2,12439381.82,15774689.56,,,,,,15262070.24,57974581.82,18855600.07,,,,672310.0,,672310.0,42439431.22,,,,,42439431.22,-41767121.22,135000000.0,,600000.0,160599700.0,-30248987.8975,114000000.0,2033597.28,,624000.0,116657597.28,43942102.72,,21030581.57,30797929.27,51828510.84,24999700.0,,,193976.12,6843571.17,232146.61,2578480.6,,,20945.86,5154.53,,,-622721.85,,-3059449.56,-34682418.3,6662064.16,,18855600.07,,,,21030581.57,,,1598599.04,,,51828510.84,30797929.27,,,0
340,832566.BJ,20210311,20210728,20201231,1,1,4,62613085.02,261715.67,399266027.43,,,,,,,,,,,,,6082036.56,405348063.99,45828630.86,20434281.53,67083826.61,,,,,,218039419.51,351386158.51,53961905.48,221230000.0,,2758532.34,34000.0,,224022532.34,27077305.87,1947500.0,,206925059.95,,235949865.82,-11927333.48,,,,,105391535.9305,11000000.0,28682448.61,,,39682448.61,-39682448.61,,2352123.39,36755956.46,39108079.85,,,,-272159.11,10528053.2,8346362.95,26548.67,,,,63964.25,,-3150352.55,3930120.3,-1146045.9,1228660.91,-40856378.24,12388330.31,,53961905.48,,,,2352123.39,,,,,,39108079.85,36755956.46,,,0
341,002134.SZ,20210311,20210311,20201231,1,1,4,6501311.44,739127.57,441041666.22,7988491.23,,,,,,,,,,,,4979815.16,454009972.61,319520202.33,106708856.93,4153939.86,,,,,,8956205.98,439339205.1,14670767.51,,,1468797.58,,,1468797.58,10728439.82,,,,,10728439.82,-9259642.24,25000000.0,,,25000000.0,-6747223.6464,,712312.5,,,712312.5,24287687.5,-619321.43,29079491.34,52320617.09,81400108.43,,,,3267118.93,17405575.28,584539.59,,,,,9286.52,,-820072.95,175165.61,-9188.07,6604234.5,5541428.84,-23631300.83,,14670767.51,,,,29079491.34,,,580646.06,,,81400108.43,52320617.09,,,1
342,688585.SH,20210311,20210311,20201231,1,1,4,118950935.96,573111.84,946837266.15,11334412.7,,,,,,,,,,,,2149186.09,960320864.94,796423189.15,66445292.81,73480694.82,,,,,,83338071.28,1019687248.06,-59366383.12,,224900000.0,1896352.54,74381.87,,226870734.41,30315907.73,224900000.0,,,,255215907.73,-28345173.32,139315197.05,,2000000.0,229071876.22,-34177623.7244,45690088.6,457141.02,,15186452.39,61333682.01,167738194.21,16004.64,80042642.41,135835007.43,215877649.84,87756679.17,,,2673070.44,24905144.21,1862775.5,233614.71,,,21392.19,,,-1026028.27,5103720.24,,-68412566.17,-504446727.75,364147878.98,,-59366383.12,,,,80042642.41,,,-4522.72,,,215877649.84,135835007.43,,,1
343,000100.SZ,20210311,20210311,20201231,1,1,4,5065204000.0,2774738000.0,77471361000.0,3981892000.0,1495010000.0,-103388000.0,,,,,,153163000.0,,,,3454773000.0,86452811000.0,59086181000.0,4234200000.0,3934588000.0,-892263000.0,-361021000.0,,,,3752843000.0,69754528000.0,16698283000.0,149793000.0,30873459000.0,1130055000.0,8119000.0,298795000.0,32460221000.0,33085563000.0,31121562000.0,6929567000.0,97040000.0,,71233732000.0,-38773511000.0,61815269000.0,9039321000.0,889562000.0,75566392000.0,-17092103021.5431,42412001000.0,4959433000.0,279922000.0,5330369000.0,52701803000.0,22864589000.0,-218687000.0,570674000.0,17637743000.0,18208417000.0,3822240000.0,3822240000.0,,576272000.0,8860953000.0,709902000.0,974158000.0,,,-2708000.0,12542000.0,-672793000.0,-3254404000.0,-466876000.0,983284000.0,-1421831000.0,-1678659000.0,3790917000.0,,16698283000.0,,,,570674000.0,,,,,,18208417000.0,17637743000.0,,,1
344,600989.SH,20210311,20210311,20201231,1,1,4,4622768043.87,347348269.99,14276610416.07,,,,,,,,,,,,,101474087.99,14378084504.06,5619420088.39,1261769828.29,1728705677.65,,,,,,584474243.57,9194369837.9,5183714666.16,,,,,121032690.45,121032690.45,2573944289.49,,,228.77,,2573944518.26,-2452911827.81,3347300000.0,,45000000.0,3392300000.0,3969573253.9309,2011149211.7,2333851482.99,,315844507.08,4660845201.77,-1268545201.77,483.81,1462258120.39,1563650156.21,3025908276.6,,,,1348838.26,1048674766.56,49802295.78,8650025.56,,,16726423.25,,,-4258601.51,-12164703.9,46313135.09,-48583240.75,-1452895998.2,143956989.41,,5183714666.16,,,693624462.88,1462258120.39,,,,,,3025908276.6,1563650156.21,,,1
345,002129.SZ,20210311,20210311,20201231,1,1,4,1475511030.88,1121269234.7,11532655264.88,888244685.82,,,,,,,,,,,,649185401.95,13070085352.65,7220534989.93,1236485441.6,342493054.62,,,,,,1411726077.35,10211239563.5,2858845789.15,22803692.62,848716415.0,206384971.44,50180523.57,,1128085602.63,3657343941.49,3219191101.32,625222078.12,1052639646.24,,8554396767.17,-7426311164.54,11089906788.49,,483000000.0,18124716057.01,1931797908.0509,10538233513.18,1156229612.22,72539396.44,2295359537.32,13989822662.72,4134893394.29,-93212375.75,-525784356.85,5137401337.77,4611616980.92,6551809268.52,1636684276.0,,105860310.21,1950460089.74,176542642.95,24947759.67,,,20605963.63,1826699.27,-69814010.32,-303131743.7,-117608805.07,169410736.13,-804926014.07,-950031981.74,57923876.87,,2858845789.15,,,,-525784356.85,,,,,,4611616980.92,5137401337.77,,,1
346,688188.SH,20210311,20210311,20201231,1,1,4,369611314.6,35.71,641049674.03,34766112.85,,,,,,,,,,,,23324058.66,699139845.54,124888029.88,85524820.04,107805891.75,,,,,,18452907.21,336671648.88,362468196.66,,3394530000.0,61466694.0,20000.0,,3456016694.0,44904078.99,3450819000.0,,,,3495723078.99,-39706384.99,,,,,247580185.7639,,74000000.0,,,74000000.0,-74000000.0,-35.71,248761775.96,234600981.06,483362757.02,,,,1175014.03,3483495.53,468906.7,1792971.64,,,3668.4,37562.94,,-60751868.69,-13488100.21,,-18336429.64,-12866370.22,40078189.36,,362468196.66,,,,248761775.96,,,2611553.54,,,483362757.02,234600981.06,,,1
347,833523.BJ,20210312,20210312,20201231,1,1,4,34418349.65,164790.33,166807308.95,3745586.77,,,,,,,,,,,,4273432.11,174826327.83,61286691.95,40575742.33,7277773.12,,,,,,10244062.09,119384269.49,55442058.34,,,1332876.81,,,1332876.81,51017046.89,,,,,51017046.89,-49684170.08,,,,10080000.0,-20431180.8058,,2828216.5,,969900.0,3798116.5,6281883.5,-164790.33,11874981.43,50989960.99,62864942.42,10080000.0,,,,2917930.2,128032.08,414713.88,,,,2114.78,-181063.27,-2927976.81,29872.88,27159.5,-4901339.26,744699.66,13678450.13,,55442058.34,,,,11874981.43,,,-161675.41,,,62864942.42,50989960.99,,,0
348,603324.SH,20210312,20210406,20201231,1,1,4,121609489.82,6524279.31,695580728.82,,,,,,,,,,,,,65807108.28,761387837.1,394832692.15,93942135.08,73414968.97,,,,,,109461707.21,671651503.41,89736333.69,500000.0,581000000.0,1811654.06,,,583311654.06,62538406.55,621000000.0,,,,683538406.55,-100226752.49,75000000.0,,1450000.0,76450000.0,-22778690.0967,162500000.0,5411746.1,,3733000.0,171644746.1,-95194746.1,-1515315.07,-107200479.97,383944873.9,276744393.93,,,,6399520.63,9141876.72,1064000.81,,,,,,,-1811654.06,-2195295.96,,45101194.05,-63192354.1,-38682235.82,,89736333.69,,,,-107200479.97,,,5777512.29,,,276744393.93,383944873.9,,,1
