,ts_code,ann_date,f_ann_date,end_date,comp_type,report_type,end_type,net_profit,finan_exp,c_fr_sale_sg,recp_tax_rends,n_depos_incr_fi,n_incr_loans_cb,n_inc_borr_oth_fi,prem_fr_orig_contr,n_incr_insured_dep,n_reinsur_prem,n_incr_disp_tfa,ifc_cash_incr,n_incr_disp_faas,n_incr_loans_oth_bank,n_cap_incr_repur,c_fr_oth_operate_a,c_inf_fr_operate_a,c_paid_goods_s,c_paid_to_for_empl,c_paid_for_taxes,n_incr_clt_loan_adv,n_incr_dep_cbob,c_pay_claims_orig_inco,pay_handling_chrg,pay_comm_insur_plcy,oth_cash_pay_oper_act,st_cash_out_act,n_cashflow_act,oth_recp_ral_inv_act,c_disp_withdrwl_invest,c_recp_return_invest,n_recp_disp_fiolta,n_recp_disp_sobu,stot_inflows_inv_act,c_pay_acq_const_fiolta,c_paid_invest,n_disp_subs_oth_biz,oth_pay_ral_inv_act,n_incr_pledge_loan,stot_out_inv_act,n_cashflow_inv_act,c_recp_borrow,proc_issue_bonds,oth_cash_recp_ral_fnc_act,stot_cash_in_fnc_act,free_cashflow,c_prepay_amt_borr,c_pay_dist_dpcp_int_exp,incl_dvd_profit_paid_sc_ms,oth_cashpay_ral_fnc_act,stot_cashout_fnc_act,n_cash_flows_fnc_act,eff_fx_flu_cash,n_incr_cash_cash_equ,c_cash_equ_beg_period,c_cash_equ_end_period,c_recp_cap_contrib,incl_cash_rec_saims,uncon_invest_loss,prov_depr_assets,depr_fa_coga_dpba,amort_intang_assets,lt_amort_deferred_exp,decr_deferred_exp,incr_acc_exp,loss_disp_fiolta,loss_scr_fa,loss_fv_chg,invest_loss,decr_def_inc_tax_assets,incr_def_inc_tax_liab,decr_inventories,decr_oper_payable,incr_oper_payable,others,im_net_cashflow_oper_act,conv_debt_into_cap,conv_copbonds_due_within_1y,fa_fnc_leases,im_n_incr_cash_equ,net_dism_capital_add,net_cash_rece_sec,credit_impa_loss,use_right_asset_dep,oth_loss_asset,end_bal_cash,beg_bal_cash,end_bal_cash_equ,beg_bal_cash_equ,update_flag
2351,300138.SZ,20200428,20200428,20200331,1,1,1,,,706168262.01,19866674.64,,,,,,,,,,,,34746653.44,760781590.09,480729826.17,38332023.96,23308720.66,,,,,,40196110.38,582566681.17,178214908.92,,,,486068.02,,486068.02,34116087.99,2900000.0,,,,37016087.99,-36530019.97,352465325.0,,60000000.0,412465325.0,46602194.3269,247800803.0,28614889.9,,91901571.33,368317264.23,44148060.77,1008771.52,186841721.24,96956020.26,283797741.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2352,603208.SH,20200428,20200428,20200331,1,1,1,,,286325977.79,800746.24,,,,,,,,,,,,85535553.83,372662277.86,411569756.56,89567418.94,20729588.17,,,,,,89187563.48,611054327.15,-238392049.29,150470575.35,,,,,150470575.35,58891978.82,10000000.0,,199932437.5,,268824416.32,-118353840.97,11770712.3,,,11770712.3,-385467595.7561,,1458650.69,,,1458650.69,10312061.61,455246.65,-345978582.0,483671600.21,137693018.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2353,600818.SH,20200428,20200428,20200331,1,1,1,,,100368537.97,531948.38,,,,,,,,,,,,8993093.89,109893580.24,85054704.6,14670156.6,2732870.59,,,,,,18843097.52,121300829.31,-11407249.07,,85860239.47,67296.4,2798160.0,,88725695.87,6975696.43,3000000.0,,,,9975696.43,78749999.44,35000000.0,,20400000.0,55400000.0,-28338040.4149,38000000.0,1533406.53,,18976688.29,58510094.82,-3110094.82,34849.35,64267504.9,55229639.06,119497143.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2354,600610.SH,20200428,20200428,20200331,1,1,1,,,226949694.31,49519.14,,,,,,,,,,,,3274180.35,230273393.8,132748430.28,23840468.12,17875153.66,,,,,,8510965.91,182975017.97,47298375.83,,,,,,,1350632.86,220517860.0,,,,221868492.86,-221868492.86,102896600.0,,220517860.0,323414460.0,-247660218.9016,84000000.0,2421064.24,,,86421064.24,236993395.76,14747.69,62438026.42,61480782.87,123918809.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2355,600395.SH,20200428,20200428,20200331,1,1,1,,,1185471075.18,5459.27,,,,,,,,,,,,50190785.27,1235667319.72,412172709.19,567467389.8,131007730.06,,,,,,28535168.58,1139182997.63,96484322.09,,,,,,,173990375.24,,,,,173990375.24,-173990375.24,554000000.0,,8022236.24,562022236.24,-325976565.2152,393700431.06,18428798.78,,,412129229.84,149893006.4,,72386953.25,1842155422.13,1914542375.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2356,000514.SZ,20200428,20200428,20200331,1,1,1,,,81785738.67,,,,,,,,,,,,,9519598.03,91305336.7,1533927536.38,35815830.3,21556163.96,,,,,,14286484.57,1605586015.21,-1514280678.51,,,,61800.0,,61800.0,408884.09,,,,,408884.09,-347084.09,1061650000.0,,,1061650000.0,-563925995.39,6000000.0,2311076.81,,3000.0,8314076.81,1053335923.19,,-461291839.41,1533619932.88,1072328093.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2357,000703.SZ,20200428,20200428,20200331,1,1,1,,,24708627867.95,84453953.25,,,,,,,,,,,,259675769.89,25052757591.09,22590966782.58,602051247.05,371836896.2,,,,,,944208256.71,24509063182.54,543694408.55,,171585870.73,42514050.6,,,214099921.33,3037234044.75,480303000.37,,28778444.08,,3546315489.2,-3332215567.87,11801143203.69,,332000000.0,13128643203.69,-6881735222.8302,6527207746.0,488413735.98,,397578503.26,7413199985.24,5715443218.45,41441620.59,2968363679.72,4473024730.27,7441388409.99,995500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2358,002867.SZ,20200428,20200428,20200331,1,1,1,,,667594595.66,1799157.62,,,,,,,,4795057.7,,,,15545273.69,689734084.67,479366920.76,111664449.59,105058692.28,1420000.0,,,,,59375332.07,756885394.7,-67151310.03,,300000000.0,1592739.73,,,301592739.73,27184540.35,626261926.0,,,,653446466.35,-351853726.62,,,,,-413088064.8309,,1227926.67,,,1227926.67,-1227926.67,356413.7,-419876549.62,1293500947.27,873624397.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2359,600815.SH,20200428,20200428,20200331,1,1,1,,,204479908.48,5291442.38,,,,,,,,,,,,43794407.56,253565758.42,274282101.35,38953157.95,8272597.13,,,,,,68610870.54,390118726.97,-136552968.55,,,,116623610.48,,116623610.48,80498.99,,,5045017.87,,5125516.86,111498093.62,41000000.0,,,41000000.0,-128143370.3992,,238398.14,,,238398.14,40761601.86,-878280.59,14828446.34,383091723.94,397920170.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2360,300776.SZ,20200428,20200428,20200331,1,1,1,,,84736268.71,159080.46,,,,,,,,,,,,8771023.18,93666372.35,36701101.17,23429339.16,25149519.28,,,,,,11945513.38,97225472.99,-3559100.64,,220000000.0,2545709.13,,,222545709.13,455829.11,50000000.0,,,,50455829.11,172089880.02,,,,,176087483.2053,,,,,,,158174.07,168688953.45,845707804.56,1014396758.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2361,300129.SZ,20200428,20200428,20200331,1,1,1,,,641003976.71,11800975.53,,,,,,,,,,,,86342956.67,739147908.91,527705603.12,35934066.74,50817400.1,,,,,,125046204.74,739503274.7,-355365.79,656210000.0,,2768994.34,,,658978994.34,4323147.2,,,647820000.0,,652143147.2,6835847.14,,,,3000000.0,16223944.9637,,136478.03,,,136478.03,2863521.97,1365230.35,10709233.67,361768605.17,372477838.84,3000000.0,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2362,002826.SZ,20200428,20200428,20200331,1,1,1,,,126735147.15,,,,,,,,,,,,,48866697.79,175601844.94,79595399.09,10747595.36,14366952.14,,,,,,84811373.53,189521320.12,-13919475.18,,70000000.0,320508.77,,,70320508.77,21281297.78,40000000.0,,,,61281297.78,9039210.99,,,,,-25723259.7206,70000000.0,609000.0,,,70609000.0,-70609000.0,21188.29,-75468075.9,159912502.72,84444426.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2363,603612.SH,20200428,20200428,20200331,1,1,1,,,1187651331.35,3037284.42,,,,,,,,,,,,7271901.81,1197960517.58,823090099.94,67411938.11,49166432.04,,,,,,67148142.8,1006816612.89,191143904.69,15420000.0,821000000.0,2360208.21,37000.0,,838817208.21,143384334.57,361000000.0,,1180000.0,,505564334.57,333252873.64,644196420.05,,21000000.0,665196420.05,308993920.3166,312957251.79,24609801.66,,338111385.93,675678439.38,-10482019.33,2841403.12,516756162.12,625134367.77,1141890529.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2364,002036.SZ,20200428,20200428,20200331,1,1,1,,,1346616325.65,9038231.42,,,,,,,,,,,,63770048.85,1419424605.92,1188905662.77,133943405.27,62955907.04,,,,,,32569540.62,1418374515.7,1050090.22,,,,,,,145103043.27,,,,,145103043.27,-145103043.27,648640340.64,,359679301.9,1108319642.54,-66149647.1463,495636832.17,19110027.21,,119594818.23,634341677.61,473977964.93,-1183946.24,328741065.64,141824200.15,470565265.79,100000000.0,100000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2365,603536.SH,20200428,20200428,20200331,1,1,1,,,255571308.29,1909167.51,,,,,,,,,,,,1283676.09,258764151.89,194851552.35,35239578.81,18762531.12,,,,,,11429337.95,260283000.23,-1518848.34,,,,,,,15792885.77,,,,,15792885.77,-15792885.77,156435923.19,,85497983.94,244083907.13,-35668844.13,100500000.0,10691884.32,,90000000.0,201191884.32,42892022.81,3963.45,25584252.15,127298244.31,152882496.46,2150000.0,2150000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2366,000930.SZ,20200428,20200428,20200331,1,1,1,,,4265226922.08,27024296.84,,,,,,,,,,,,33875384.22,4326126603.14,4689299873.52,261326146.58,119417417.21,,,,,,213436256.77,5283479694.08,-957353090.94,,,,2077379.24,,2077379.24,201241374.14,0.0,,4000000.0,,205241374.14,-203163994.9,3330306434.54,,6205472.0,3425659408.66,-1342920147.8988,2008878578.01,38369190.64,0.0,21811890.84,2069059659.49,1356599749.17,-23369844.99,172712818.34,697226725.05,869939543.39,89147502.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2367,600058.SH,20200428,20200428,20200331,1,1,1,,,12741299549.38,4824630.93,,,,,,,,,,,,3297589053.74,16043713234.05,12359878722.74,235924750.79,116057694.19,35809822.82,,,,,3895006786.74,16642677777.28,-598964543.23,,1522.91,,147220.0,,148742.91,6911539.2,,,,,6911539.2,-6762796.29,2246645470.18,,,2258645470.18,-737347772.27,686473898.37,30558119.36,,,717032017.73,1541613452.45,1439222.14,937325335.07,1970849899.79,2908175234.86,12000000.0,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2368,603089.SH,20200428,20200428,20200331,1,1,1,,,264915959.67,25347609.68,,,,,,,,,,,,59919046.38,350182615.73,183625957.89,48643861.63,16948720.29,,,,,,65862524.44,315081064.25,35101551.48,,,-1259466.06,112024.96,,-1147441.1,35174229.03,,,150000000.0,,185174229.03,-186321670.13,321820000.0,,,321820000.0,-205428677.7855,67563395.08,1513497.41,,41577476.56,110654369.05,211165630.95,-328499.49,59617012.81,82960527.17,142577539.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2369,688078.SH,20200428,20200428,20200331,1,1,1,,,6864769.93,3041697.5,,,,,,,,,,,,3424660.71,13331128.14,4390214.6,21676174.53,3015497.33,,,,,,4962248.53,34044134.99,-20713006.85,,,,,,,,,,,,,,,,,,19735635.9682,,65975.0,,2480000.0,2545975.0,-2545975.0,,-23258981.85,365599066.63,342340084.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2370,300661.SZ,20200428,20200428,20200331,1,1,1,,,248155181.5,9731231.88,,,,,,,,,,,,1167098.57,259053511.95,202045285.35,58451917.28,5764216.74,,,,,,13865634.89,280127054.26,-21073542.31,497654089.04,,,,,497654089.04,14783628.3,,,300000000.0,,314783628.3,182870460.74,,,,,135053737.8956,,,,,,,1647460.71,163444379.14,255432018.6,418876397.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2371,300640.SZ,20200428,20200428,20200331,1,1,1,,,127460278.15,25625329.43,,,,,,,,,,,,6392723.24,159478330.82,107360766.18,7427362.43,1006262.58,,,,,,11122761.96,126917153.15,32561177.67,,10000000.0,,,,10000000.0,15553633.4,110000000.0,,,,125553633.4,-115553633.4,,,,,-85555746.6424,,,,,,,-22042.79,-83014498.52,151991527.87,68977029.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2372,603217.SH,20200428,20200428,20200331,1,1,1,,,183727092.86,1801027.66,,,,,,,,,,,,3890308.99,189418429.51,120861055.83,12500232.21,6174752.39,,,,,,10235950.51,149771990.94,39646438.57,,495000000.0,9397366.76,30000.0,,504427366.76,11297532.57,556000000.0,,,,567297532.57,-62870165.81,,,,,-81878220.9907,,,,,,,169505.03,-23054222.21,140774674.79,117720452.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2373,600893.SH,20200428,20200428,20200331,1,1,1,,,2974791587.81,12223565.96,,,,,,,,,,,,991666233.02,3978681386.79,3697690422.33,1269195346.72,82765933.63,,,,,,475080342.52,5524732045.2,-1546050658.41,,,,358.0,,358.0,451079174.3,7611700.0,,,,458690874.3,-458690516.3,447943621.4,,117671578.62,565615200.02,-2569271602.9376,1624630193.32,54395849.13,,10200.0,1679036242.45,-1113421042.43,9473865.49,-3108688351.65,8200992700.21,5092304348.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2374,300444.SZ,20200428,20200428,20200331,1,1,1,,,212285045.19,77912.77,,,,,,,,,,,,15094619.44,227457577.4,325330350.67,34323285.7,5943446.0,,,,,,44593357.73,410190440.1,-182732862.7,29078900.76,,,,,29078900.76,71520289.95,,,60853303.95,,132373593.9,-103294693.14,50000000.0,,115000000.0,165000000.0,-242150223.4,55000000.0,6098390.72,,29686082.78,90784473.5,74215526.5,129882.7,-211682146.64,434468562.01,222786415.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2375,603239.SH,20200428,20200428,20200331,1,1,1,,,95864949.55,1392418.03,,,,,,,,,,,,4097825.26,101355192.84,65056205.03,31431492.42,15109806.66,,,,,,10537770.49,122135274.6,-20780081.76,,,,,,,6059267.78,,,,,6059267.78,-6059267.78,,,,,-30923154.5895,,,,,,,,-26839349.54,240144020.71,213304671.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2376,002979.SZ,20200428,20200428,20200331,1,1,1,,,134811898.11,3740958.93,,,,,,,,,,,,7926360.61,146479217.65,87039113.07,34701375.92,8864144.62,,,,,,14495877.24,145100510.85,1378706.8,,184050000.0,914296.4,,,184964296.4,1642622.64,224560000.0,,,,226202622.64,-41238326.24,,,,,-52768678.5505,4000000.0,,,3581514.59,7581514.59,-7581514.59,40969.52,-47400164.51,188410320.35,141010155.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2377,300191.SZ,20200428,20200428,20200331,1,1,1,,,182709760.95,,,,,,,,,,,,,1700703.16,184410464.11,59504532.01,8281698.31,15317615.33,,,,,,16441812.34,99545657.99,84864806.12,,20000437.5,2081526.66,87749.0,,22169713.16,2109590.73,,,,,2109590.73,20060122.43,,,,,82457732.6059,2663393.4,801250.0,,,3464643.4,-3464643.4,2390647.57,103850932.72,377830503.23,481681435.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2378,000691.SZ,20200428,20200428,20200331,1,1,1,,,131184.18,,,,,,,,,,,,,3811878.29,3943062.47,19855911.51,1059271.12,161093.62,,,,,,3599456.95,24675733.2,-20732670.73,,,,,,,,,,,,,,20000000.0,,,20000000.0,5320197.58,1100000.0,,,,1100000.0,18900000.0,,-1832670.73,11943379.57,10110708.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2379,603613.SH,20200428,20200428,20200331,1,1,1,,,2624104014.17,,,,,,,,,,,,,39555072.78,2663659086.95,2488641561.59,20557347.08,52089263.34,,,,,,62777558.51,2624065730.52,39593356.43,50000000.0,,948997.18,,,50948997.18,1995538.17,,,389075000.0,,391070538.17,-340121540.99,365000000.0,,,369350000.0,-113423932.4979,90000000.0,3935472.28,,,93935472.28,275414527.72,-1988.82,-25115645.66,694449550.01,669333904.35,4350000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2380,300683.SZ,20200428,20200428,20200331,1,1,1,,,87554758.03,,,,,,,,,,,,,5370999.87,92925757.9,16972256.68,32138684.95,7589045.59,,,,,,31185642.99,87885630.21,5040127.69,,165150000.0,6915458.06,,,172065458.06,12439825.3,275600000.0,,,,288039825.3,-115974367.24,10000000.0,,,10000000.0,-119275671.73,,,,1276514.08,1276514.08,8723485.92,,-102210753.63,684570384.29,582359630.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2381,300296.SZ,20200428,20200428,20200331,1,1,1,,,1510584582.79,12783129.11,,,,,,,,,,,,98260888.08,1621628599.98,1180382622.21,308003583.68,123470278.28,,,,,,175988587.39,1787845071.56,-166216471.58,24493683.39,273000000.0,336536.11,3500.0,,297833719.5,58139094.44,545000000.0,,22145582.36,,625284676.8,-327450957.3,179706384.1,,545027.91,180251412.01,-366272279.8948,603063838.03,23618808.4,,547638.92,627230285.35,-446978873.34,7172816.76,-933473485.46,2667121444.36,1733647958.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2382,002975.SZ,20200428,20200428,20200331,1,1,1,,,199291391.41,8001157.93,,,,,,,,,,,,8232023.22,215524572.56,77633713.78,91262998.49,14496180.59,,,,,,28147410.14,211540303.0,3984269.56,97075000.0,,293695.99,380.96,,97369076.95,7296705.6,,,230006283.13,,237302988.73,-139933911.78,,,,547799628.95,-151985058.4458,14082484.4,211183.21,,27684819.74,41978487.35,505821141.6,-1719750.72,368151748.66,71579458.33,439731206.99,547799628.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2383,600004.SH,20200428,20200428,20200331,1,1,1,,,1551978624.89,30678.06,,,,,,,,,,,,148101347.23,1700110650.18,456116942.45,456324612.15,85687795.91,,,,,,74214588.45,1072343938.96,627766711.22,,223752796.04,520000.0,465210.0,,224738006.04,202318751.52,,199664639.48,1540000.0,,403523391.0,-178785384.96,,,,,623974156.264,25000000.0,6706291.67,,,31706291.67,-31706291.67,19234.47,417294269.06,1228464103.1,1645758372.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2384,300288.SZ,20200428,20200428,20200331,1,1,1,,,107410060.92,,,,,,,,,,,,,3464113.48,110874174.4,29958138.93,45040434.75,8560728.86,,,,,,17984555.72,101543858.26,9330316.14,,,,863.0,,863.0,223152.77,,,,,223152.77,-222289.77,,,,,2462033.125,,2830046.11,,,2830046.11,-2830046.11,,6277980.26,352633988.71,358911968.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2385,600480.SH,20200428,20200428,20200331,1,1,1,,,1894125747.34,1526713.92,,,,,,,,,,,,51645550.39,1947298011.65,1533090894.45,346069419.83,119625865.54,,,,,,106230403.94,2105016583.76,-157718572.11,,,,98145.2,,98145.2,128083214.89,,,187602.57,,128270817.46,-128172672.26,874000000.0,,30240641.58,904240641.58,-545439720.22,829638212.09,20327631.07,,52659367.64,902625210.8,1615430.78,-13429491.73,-297705305.32,1890983791.47,1593278486.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2386,002526.SZ,20200428,20200428,20200331,1,1,1,,,485060063.99,1125545.81,,,,,,,,,,,,38546643.43,524732253.23,279806603.71,56435158.07,48879299.2,,,,,,62436775.18,447557836.16,77174417.07,236000000.0,,4935913.69,74000.0,,241009913.69,9224145.24,,,406000000.0,,415224145.24,-174214231.55,6000000.0,,,6000000.0,-116408943.9691,20000000.0,859765.42,,5000000.0,25859765.42,-19859765.42,,-116899579.9,304887991.48,187988411.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2387,603609.SH,20200428,20200428,20200331,1,1,1,,,4168715416.41,6398386.8,,,,,,,,,,,,20586402.55,4195700205.76,3831827731.3,188088694.36,42673374.84,,,,,,173440157.3,4236029957.8,-40329752.04,,40000000.0,47594241.1,1062590.0,,88656831.1,249581655.29,224205700.0,,7161633.37,,480948988.66,-392292157.56,689810263.85,,,755510263.85,-430932325.4247,443304275.99,40234831.31,23713213.0,,483539107.3,271971156.55,-102760.06,-160753513.11,1508390481.68,1347636968.57,65700000.0,65700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2388,000673.SZ,20200428,20200428,20200331,1,1,1,,,33916530.23,1263988.14,,,,,,,,,,,,1414142.27,36594660.64,16171436.09,8092993.71,5037235.09,,,,,,2187794.32,31489459.21,5105201.43,,,,,,,160461.92,,2020000.0,,,2180461.92,-2180461.92,98000000.0,,,98000000.0,-9091949.44,98000000.0,1670411.67,,1360467.77,101030879.44,-3030879.44,-36.38,-106176.31,71555775.33,71449599.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2389,002459.SZ,20200428,20200428,20200331,1,1,1,,,3979037087.96,303183474.9,,,,,,,,,,,,431387923.92,4713608486.78,3241313867.89,582198399.27,423365146.69,,,,,,831939698.54,5078817112.39,-365208625.61,5809451.45,0.0,0.0,518861.0,,6328312.45,527131643.53,,,,,527131643.53,-520803331.08,2972341761.49,,598897250.0,3571239011.49,-1394603374.0404,2014456484.34,133711033.85,,180044035.47,2328211553.66,1243027457.83,19760549.04,376776050.18,3860879303.13,4237655353.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2390,600448.SH,20200428,20200428,20200331,1,1,1,,,657184369.6,56060846.91,,,,,,,,,,,,18140226.17,731385442.68,634532984.17,73276681.42,6287609.93,,,,,,15610066.74,729707342.26,1678100.42,,2000000.0,,203579.2,,2203579.2,19370397.33,2000000.0,,,,21370397.33,-19166818.13,232190380.0,,415834.94,232606214.94,-57740021.4669,242651156.95,10403588.41,,3026932.38,256081677.74,-23475462.8,617.01,-40963563.5,404313061.06,363349497.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2391,600343.SH,20200428,20200428,20200331,1,1,1,,,613401137.52,,,,,,,,,,,,,3588770.06,616989907.58,621564125.11,57241603.74,13981345.88,,,,,,20835953.82,713623028.55,-96633120.97,,,,,,,2533129.31,45354060.0,,,,47887189.31,-47887189.31,30000000.0,,,30000000.0,-109446327.62,51000000.0,2159290.31,,,53159290.31,-23159290.31,,-167679600.59,550135721.19,382456120.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2392,603958.SH,20200428,20200428,20200331,1,1,1,,,246539249.86,645012.24,,,,,,,,,,,,4568324.63,251752586.73,152402583.14,83541632.61,24936895.02,,,,,,36997571.84,297878682.61,-46126095.88,,,513727.91,105000.0,,618727.91,592997.03,220550000.0,,,,221142997.03,-220524269.12,,,,0.0,-262058510.08,,,,,0.0,0.0,-75518.33,-266725883.33,420219519.83,153493636.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2393,601101.SH,20200428,20200428,20200331,1,1,1,,,1031634466.05,,,,,,,,,,,,,149273743.02,1180908209.07,304146924.43,187291036.29,148201767.39,,,,,,104322571.31,743962299.42,436945909.65,,,,19000.0,,19000.0,95031536.57,,,,,95031536.57,-95012536.57,946000000.0,,,946000000.0,-91405152.5037,884000000.0,266167975.0,,240855088.5,1391023063.5,-445023063.5,-1218037.7,-104307728.12,2566439171.8,2462131443.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2394,300749.SZ,20200428,20200428,20200331,1,1,1,,,64726286.72,,,,,,,,,,,,,5301195.2,70027481.92,113607940.25,55904084.01,13145364.27,,,,,,23439451.14,206096839.67,-136069357.75,110568438.36,,,32500.0,,110600938.36,14940556.3,69999900.0,,160000000.0,,244940456.3,-134339517.94,53503382.55,,,53503382.55,-198475511.99,,646871.25,,,646871.25,52856511.3,,-217552364.39,284808637.56,67256273.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2395,300458.SZ,20200428,20200428,20200331,1,1,1,,,286285127.71,20920189.31,,,,,,,,,,,,12547011.21,319752328.23,307204481.03,96711123.75,4016654.98,,,,,,18070076.33,426002336.09,-106250007.86,,35254555.0,7839.71,,,35262394.71,5665256.93,254854555.0,,,,260519811.93,-225257417.22,,,,,-300113895.8959,,,,,,,3146543.74,-328360881.34,1628902561.31,1300541679.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2396,300788.SZ,20200428,20200428,20200331,1,1,1,,,286960056.64,3408.52,,,,,,,,,,,,14285512.02,301248977.18,199028253.44,113391521.68,16394794.47,,,,,,39087817.27,367902386.86,-66653409.68,,81300000.0,1953458.89,,,83253458.89,10024277.0,246200000.0,,,,256224277.0,-172970818.11,,,,,-262970220.1359,,,,,,,7855.02,-239616372.77,726230553.94,486614181.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2397,600311.SH,20200428,20200428,20200331,1,1,1,,,33504275.82,,,,,,,,,,,,,957192.61,34461468.43,68252688.65,8823775.49,702.77,,,,,,1258846.01,78336012.92,-43874544.49,,,,,,,26165734.7,,,,,26165734.7,-26165734.7,,,,,-66245387.85,,,,,,,,-70040279.19,309327827.95,239287548.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2398,002027.SZ,20200428,20200428,20200331,1,1,1,,,2493288965.48,,,,,,,,,,,,,66259111.44,2559548076.92,536071448.34,421814916.95,342146114.68,,,,,,601201894.89,1901234374.86,658313702.06,980870000.0,,30334639.52,347524.72,,1011552164.24,16913407.31,1272750000.0,,2012968000.0,,3302631407.31,-2291079243.07,,,,,-567355647.5045,,13152767.84,,,13152767.84,-13152767.84,-924925.71,-1646843234.56,3167927614.07,1521084379.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2399,002131.SZ,20200428,20200428,20200331,1,1,1,,,3622176498.82,14196249.89,,,,,,,,,,,,672376983.72,4308749732.43,3468266026.67,154502642.24,27978807.72,,,,,,766611038.69,4417358515.32,-108608782.89,43903777.25,,4201200.0,3452798.0,,51557775.25,152208350.74,25000000.0,,100000000.0,,277208350.74,-225650575.49,839950000.0,,500000.0,840450000.0,-399513162.6583,944350000.0,12323462.17,,8103.25,956681565.42,-116231565.42,1131151.86,-449359771.94,1693372826.96,1244013055.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2400,600965.SH,20200428,20200428,20200331,1,1,1,,,260513220.49,,,,,,,,,,,,,57115883.24,317629103.73,149057519.06,38489285.06,39665479.5,,,,,,65411421.04,292623704.66,25005399.07,,,118125.99,4000800.0,,4118925.99,3172092.93,,,,,3172092.93,946833.06,100000000.0,,,100000000.0,3533598.3775,100000000.0,2073500.0,,,102073500.0,-2073500.0,,23878732.13,468059912.4,491938644.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
