code,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31
002917.SZ,4.0967,3.5795,3.6691,3.6188,3.8049,3.7856,4.3346,4.2833,4.0179,3.8397,4.1666,3.3728
300732.SZ,1.4628,1.3357,1.4469,1.4175,1.4053,1.4065,1.5197,1.6897,1.6352,1.8573,1.5554,1.3815
603890.SH,1.972,2.0314,2.3518,2.9448,3.2049,4.542,4.1346,4.0272,3.5928,2.989,2.8658,2.6436
002916.SZ,13.6533,15.968,13.96,15.5743,14.6496,16.2523,14.3859,11.3323,8.5453,7.4492,7.3759,7.4671
600025.SH,1.5356,1.4309,1.4115,1.3627,1.378,1.2505,1.2604,1.6094,1.6489,1.5304,1.7166,1.6607
002919.SZ,3.1969,2.896,3.4507,2.9881,3.4775,3.5709,4.1672,7.8747,9.3552,11.4073,7.6544,7.7337
603477.SH,2.916,3.0723,3.4919,3.4645,3.5828,3.8626,2.8283,2.5889,2.4528,2.5161,2.3865,1.9924
002918.SZ,2.8462,2.8799,2.913,3.2706,4.3595,4.2627,5.8262,5.7238,4.8738,3.8066,3.5713,4.1087
001965.SZ,1.0765,0.9644,0.9032,0.9285,0.873,0.8679,0.9233,0.9211,0.8676,0.8707,0.9088,0.8758
603283.SH,7.6951,8.9023,6.4827,6.2831,6.2506,10.0141,10.0283,9.2342,9.0023,7.0662,6.9284,6.5032
002920.SZ,4.7206,5.7002,4.0352,5.2846,6.9037,8.1081,9.372,8.8436,9.0201,8.4519,9.184,10.458
002921.SZ,2.09,1.8883,1.9626,2.0849,2.2498,2.517,2.5446,2.6845,2.3678,2.5494,2.3956,2.1294
300684.SZ,10.2862,10.7665,8.4218,9.5349,10.2749,12.5586,6.6142,5.8618,5.1738,4.7476,4.6304,3.936
002922.SZ,2.1473,1.9933,1.9082,1.8499,1.9009,2.0613,2.1513,2.2197,2.0192,2.1758,1.8466,1.6526
300735.SZ,6.0015,6.8935,5.8686,3.4079,3.2546,3.451,3.7035,3.4114,3.0237,2.5877,2.681,2.4963
603655.SH,4.8199,5.2055,5.3523,6.2281,4.4443,7.013,6.1707,9.2617,8.8541,12.1815,13.238,4.5557
603329.SH,2.4805,2.1624,2.1062,2.2865,2.8131,3.4373,3.0103,3.2058,2.7126,2.7366,2.7927,2.5004
603080.SH,2.0402,1.7669,1.6069,1.5165,1.623,1.57,1.7799,2.1603,1.6707,1.6351,1.729,1.5851
002923.SZ,3.5555,3.3383,3.1824,3.1561,3.2222,4.2415,4.4434,4.0389,3.5707,3.4286,3.2332,2.9733
300664.SZ,1.9125,1.9901,1.9323,2.1351,1.9308,2.1343,2.6117,2.2851,2.1653,2.0327,1.952,1.5888
603161.SH,1.3663,1.3204,1.3055,1.3203,1.3581,1.4408,1.3407,1.6471,1.642,1.5788,2.0537,1.8901
300736.SZ,3.8874,4.1879,4.2109,4.4604,4.486,5.3515,5.5154,5.802,5.8952,7.5965,6.0292,4.931
002925.SZ,6.5916,7.6868,5.0113,6.5464,5.0749,6.1489,6.3261,6.6081,6.5396,6.0594,6.8718,6.6378
300733.SZ,1.5359,1.3684,1.3656,1.2886,1.3815,1.4321,1.6395,2.5261,3.3279,2.8254,3.4145,2.7491
603056.SH,2.6592,2.7751,2.5605,2.3743,3.2707,3.278,3.1358,4.0829,3.43,3.1532,2.9872,2.808
601828.SH,0.9305,0.8206,0.723,0.7374,0.794,0.8203,0.8543,0.823,0.8079,0.7826,0.7631,0.6997
300624.SZ,8.0082,10.1562,8.7545,8.5995,9.9347,14.1875,11.8928,12.5821,11.0466,10.2105,8.7044,8.5485
300738.SZ,5.9906,7.9661,9.8141,11.5482,12.6093,15.574,14.4454,12.2419,11.3189,10.4344,6.9033,5.8605
603895.SH,3.5887,3.1306,3.1587,3.6138,3.6705,3.687,3.7858,3.8631,3.5779,3.2327,3.3255,3.0277
603356.SH,2.3911,2.4957,2.6682,3.0342,2.6791,2.7969,2.4688,2.4545,2.1859,2.1531,2.1962,1.9567
300737.SZ,2.289,2.4666,3.5154,3.7831,3.871,3.7559,5.0261,5.0451,4.0763,3.7163,3.256,3.4444
