code,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31
000783.SZ,3804270.4119,3726857.9326,3533326.7343,3522270.6134,3455917.0069,3726860.9002,4777548.2139,4716722.9473,4434714.893,4163779.8596,4888155.9043,4644854.0267
600116.SH,764614.2365,781495.3301,836110.6327,814264.5116,786460.3576,882781.8913,920516.1004,983075.447,896683.9683,812278.5006,857956.7537,836110.6327
000756.SZ,339970.3105,328384.9533,488582.4792,395100.6312,383115.7788,412278.9195,487783.489,419070.3358,371929.9167,437519.0411,420445.1273,400383.2786
600109.SH,2670509.2707,3024359.31,2767288.7687,2936652.89,2975969.561,3450793.9727,4364150.4843,4705903.0864,,4518392.8091,5440822.3987,4920632.5974
000795.SZ,641323.6601,602866.8622,576851.9694,559885.735,754431.8894,645847.9893,727285.9144,691957.5895,628641.2087,616204.0625,664821.9977,618465.3618
600108.SH,550976.9792,550976.9792,728146.2553,658057.3109,661951.1411,615225.1782,698942.5284,739827.746,648322.7353,615225.1782,642481.9899,720358.5948
000816.SZ,179061.1812,171043.5164,159017.0192,168370.8418,165698.2887,167034.5653,188415.1236,205786.7307,189751.401,293981.0438,474378.5026,527829.6014
600128.SH,192478.65,170763.11,162373.015,161879.48,162373.015,164593.9225,176438.7625,179893.5075,162866.55,175204.925,178906.4375,159165.0375
000792.SZ,2331915.1958,2628904.3952,4808447.2848,,,,,,,,,
600118.SH,3485977.97,4021645.5481,3455233.2525,3888024.2759,3808797.5038,3645614.0032,4177734.114,4666102.1267,3931776.3739,3709468.4165,4020463.059,3805250.0364
000069.SZ,4981636.6156,4594645.0706,4495459.1944,4586916.1107,4108526.0869,4263299.3299,5045438.0421,5031364.2958,4770999.9896,4616188.7805,5137312.6466,5003234.432
000789.SZ,869914.0552,889847.9244,936891.8559,1169719.4491,1049318.8786,1026195.5903,1548462.9653,1437630.6521,1213573.9615,1124270.2271,1182477.1254,1060481.8454
600111.SH,3683928.924,3306090.06,3266126.334,3280658.598,3687561.99,3386017.512,4508634.906,4486836.51,3901912.884,3658497.462,4919171.364,4755683.394
000863.SZ,520266.6066,464228.7024,529362.8316,477255.5283,434622.2801,502124.9231,558653.4669,513324.1286,466769.673,546402.2944,607658.157,557428.3497
600105.SH,515137.9376,544857.434,565908.744,507733.3019,492872.815,522593.7888,718261.6424,761605.0173,726930.3174,818700.2968,686448.7362,510401.2472
000836.SZ,430193.2654,436235.3057,447110.9781,404785.5414,390285.7608,398743.9662,454326.4584,424118.5822,386660.8157,374577.6652,373369.3501,345578.104
600110.SH,541796.9977,664880.3921,491183.2654,538346.0614,504987.0106,561352.3033,557901.367,629220.7171,615416.9719,731598.4937,785663.1623,1064038.6897
000823.SZ,724842.6912,729138.0553,606183.258,645915.3759,639472.3298,746856.4322,711419.6784,735044.1809,694238.222,647526.1375,659875.3092,615847.8273
000791.SZ,477194.8299,441847.0648,441853.8898,430977.4863,417381.982,420101.0829,532943.7686,488077.9761,489437.5248,482639.7814,522066.6931,606358.7113
600117.SH,352204.8509,329212.2494,322941.5399,313535.4756,307264.7661,311445.2391,355340.2057,350114.6144,335482.9589,313535.4756,367881.6247,396099.8175
000818.SZ,1921181.7637,1738534.2016,1442915.7401,1584974.955,1522739.4895,1510562.9853,1595122.0418,1643633.5695,1435047.1915,1313823.29,1382900.597,1421502.6215
000888.SZ,330901.4281,310878.7302,323524.6446,323524.6446,309297.9909,298232.8157,312459.4695,331955.2543,314040.2088,302448.1205,315094.035,316147.8612
600113.SH,283887.5004,253030.1634,253030.1634,256321.6127,256733.0438,263315.9424,288413.2432,287178.9497,256733.0438,254675.888,275658.8772,269898.841
600132.SH,2318706.0096,2204972.7781,2202552.9221,2634739.2019,2986102.2917,3532989.7454,3524278.2638,4406557.7578,4994098.7922,5174620.049,5081697.579,5758773.285
000839.SZ,1348138.4775,1355976.4919,1222730.247,1273943.5644,948597.9772,932918.6718,1085791.8995,1105391.0313,999555.7198,1007395.3725,1034834.1569,925079.0191
600115.SH,5002327.6978,4453052.4996,4050904.5867,4296116.7287,4080330.0437,4139180.9578,4325542.1858,4953285.2694,4845391.9269,4502094.928,4884625.8696,4590371.2992
600107.SH,243000.0,201960.0,302760.0,345960.0,241920.0,254880.0,375840.0,363960.0,347040.0,350280.0,319320.0,329400.0
000848.SZ,721047.9173,657454.8174,691697.2558,654324.08,786716.3734,753353.5723,887880.9959,913757.9496,770613.3002,738325.0335,780299.7803,764155.6469
000063.SZ,13587968.0988,17360169.85,14872620.2228,14278410.3961,12528304.0734,13948514.7791,13616823.0279,13557389.82,11506400.078,11217871.0126,12073029.4474,11697594.037
600129.SH,617860.2555,652125.3929,613509.127,671161.5804,657020.4126,769061.973,949089.9172,954528.8279,846838.396,776676.448,781027.5765,725006.7963
600104.SH,26416306.1463,25948967.6917,23951095.7983,22081741.9799,20936762.7661,19850200.8591,21240532.7616,21801338.9071,22350461.5912,27047213.06,30972856.0786,28554379.5761
000899.SZ,453688.4128,427345.2146,421491.1706,410758.2299,415636.5936,407831.2116,449785.1401,454664.0868,420515.4966,482958.633,456615.4348,692728.5443
600112.SH,97258.1256,85037.2093,82491.1851,69761.0639,76380.7269,98785.7401,86564.8238,92675.282,83000.3899,75871.5221,70270.2687,60595.3767
600120.SH,1114894.8568,1128210.6477,1035000.1113,1156052.7559,1065989.5881,1530595.3722,1628624.7701,1579610.0712,1575154.1894,1546190.9582,1501632.141,1330080.6946
000829.SZ,566125.1479,524293.2404,485250.1268,507560.4774,540096.4055,608886.6533,806891.0154,682126.9678,600346.0779,636589.8814,657964.4322,608357.2988
600138.SH,825177.6,739040.64,701400.96,760032.0,726011.52,714430.08,776680.32,894666.24,796224.0,712982.4,809976.96,742659.84
000889.SZ,574398.7899,582480.1581,556992.766,636563.1611,550154.6851,557614.4097,634120.4145,596716.8784,542786.1984,459280.6295,534087.7017,459280.6295
000898.SZ,2422088.9769,2286196.196,2150306.0379,2102343.8214,1966450.8748,1958457.172,2150306.0379,2150306.0376,2070369.0102,2110337.5239,2510022.661,2430085.6336
600121.SH,271705.8845,246119.2317,246119.2317,226624.6391,215658.9307,222969.403,241245.5835,243682.4076,243682.4076,244900.8196,454467.6902,1135560.0194
000802.SZ,711287.755,700618.4387,625933.2244,492211.1265,408279.1714,436019.3938,522085.2122,644851.155,593661.2067,451466.9057,491992.2815,417340.2734
000761.SZ,1296313.5814,1278936.7238,1192052.4355,1202478.5501,1139921.8625,1112118.8902,1216380.0362,1192052.4355,1202478.5501,1119069.6333,1174675.5778,1112118.8902
600119.SH,182903.0,187206.6,171529.2,166303.4,177984.6,263441.8,308322.2,301559.4,265286.2,250838.4,256679.0,234853.6
600135.SH,293171.5037,289068.5946,275267.9004,246920.5286,241325.6525,243936.5947,312567.0739,282354.7434,243936.5947,267062.0823,254753.355,269673.0244
001896.SZ,312318.5093,297446.1994,304882.3543,302093.7962,291869.0831,299305.2381,378314.3848,381102.9429,,340204.0905,468289.2537,1108016.0967
000886.SZ,435438.1687,387812.119,456821.2931,449045.6115,522914.5865,447101.6911,544297.7109,578316.3178,538465.9497,469456.7756,493755.7806,474316.5766
600133.SH,349358.0958,332028.8252,399959.566,443629.328,395107.3703,391641.5161,399959.566,442242.9864,407616.6524,405511.9193,448176.3599,431374.3091
000798.SZ,181412.952,166401.669,202492.626,177899.673,184926.231,185245.62,260940.813,239861.139,201215.07,183968.064,235389.693,368255.517
