,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
5920,601599.SH,20201029,20201029,20200930,1,1,3,-1.12,-1.12,1225757970.29,1225757970.29,,,,,,,,,,,,,,,,27195790.43,,,2263735258.71,1081828144.08,,,8225278.34,82867807.95,93743842.75,101552266.31,-314802149.64,,,,,,,,,,,-990747324.07,2099377.53,2181733.92,,-990829680.46,31420316.81,-1022249997.27,-996980269.34,-25269727.93,-21099849.41,-1043349846.68,-1018080118.75,-25269727.93,-687986284.23,,,,,19525254.18,93695528.29,7741951.63,,,,,,,,,,,,,,,0
5921,300276.SZ,20201030,20201030,20200930,1,1,3,0.05,0.05,1000058678.26,1000058678.26,,,,,,,,,,,,,,,,16590.81,,,942649756.37,775627791.6,,,5268446.9,25757504.71,57314405.92,4928800.03,,,,,,,,,,,,81214087.01,73199.71,337501.41,,80949785.31,7965747.26,72984038.05,75992727.76,-3008689.71,,72984038.05,75992727.76,-3008689.71,83839426.71,,,,,74713771.58,4304124.88,2034001.44,,,,,,,,,,,,,,,0
5922,002625.SZ,20201030,20201030,20200930,1,1,3,0.05,0.05,324154911.68,324154911.68,,,,,,,,,,,,,,,2635799.27,13408719.5,1692110.61,,246292515.27,183164833.27,,,3770487.81,13351535.77,56161717.21,-70857549.38,,,,,,,,,,,,121877923.06,102901.03,1565472.33,,120415351.76,18919227.82,101496123.94,101936634.52,-440510.58,,101496123.94,101936634.52,-440510.58,98902976.39,,,,,52350807.55,6928102.13,77896384.86,,,,,,,,,,,,,,,0
5923,300275.SZ,20201030,20201030,20200930,1,1,3,0.113,0.113,171471471.38,171471471.38,,,,,,,,,,,,,,,,1098886.02,1098886.02,,158899895.23,91766494.05,,,1683807.53,25013424.28,16036579.45,3880588.16,-1580579.0,,,,,,,,,,,21327493.38,325017.51,255146.01,,21397364.88,3255056.25,18142308.63,18742029.43,-599720.8,,18142308.63,18742029.43,-599720.8,21894678.6,,,,,19207129.3,3914307.61,119211.69,,,,,,,,,,,,,,,0
5924,002608.SZ,20201029,20201029,20200930,1,1,3,0.47,0.47,15551104969.68,14769058215.86,15178232.82,,766868521.0,,,,,,,,,,,,132785163.55,1033936309.29,851559147.65,-51587.04,13712924237.77,12359196680.88,85144456.25,,157702165.86,7147392.05,506946426.69,598006295.36,,,,,,,,,,,,3012878428.75,4073527.99,3667317.43,,3013284639.31,613808439.59,2399476199.72,1765208828.25,634267371.47,34934742.36,2434410942.08,1793677149.8,640733792.28,1871106130.55,,,,,,623609659.17,45526431.99,,,,,,,,,,,,,,,0
5925,300274.SZ,20201030,20201030,20200930,1,1,3,0.82,0.82,11908876319.86,11908876319.86,,,,,,,,,,,,,,,4659336.47,88888963.42,15236728.74,,10819925047.82,8956834866.64,,,39394717.01,733473012.28,311556801.8,100910262.37,,,,,,,,,,,,1279772090.83,20027782.87,12829454.64,,1286970419.06,75956435.64,1211013983.42,1195338973.66,15675009.76,-15127367.32,1195886616.1,1180211606.34,15675009.76,1264089857.07,,,,,522380151.22,69767746.72,46113567.03,,,,,,,,,,,,,,,0
5926,300261.SZ,20201028,20201028,20200930,1,1,3,0.1314,0.1314,1498116908.72,1498116908.72,,,,,,,,,,,,,,,-7385639.28,1719972.34,,,1325599584.65,1088884443.7,,,9522580.88,13513878.7,102368597.66,33514913.17,164274.69,,,,,,,,,,,172823232.8,888707.06,29042740.54,,144669199.32,16628715.86,128040483.46,122529265.02,5511218.44,2670009.05,130710492.51,125199274.07,5511218.44,187015854.86,,,,,78892537.34,27509352.43,2743512.12,,,,,,,,,,,,,,,0
5927,002887.SZ,20201022,20201022,20200930,1,1,3,0.65,0.65,684327910.67,684327910.67,,,,,,,,,,,,,,,,-6326621.72,,,442417698.21,401121626.6,,,5027931.92,,29224463.37,-40360759.45,,,,,,,,,,,,244238417.6,311969.93,1793866.2,,242756521.33,34142446.18,208614075.15,202933926.78,5680148.37,,208614075.15,202933926.78,5680148.37,250947226.36,,,,,20876502.38,,40742946.49,,,,,,,,,,,,,,,0
5928,300667.SZ,20201030,20201030,20200930,1,1,3,0.12,0.12,515202556.72,515202556.72,,,,,,,,,,,,,,,,841884.15,,,498739428.07,350035774.35,,,2340385.1,58068790.45,37082724.13,4252534.33,-1606972.25,,,,,,,,,,,23078925.34,64489.24,80371.21,,23063043.37,6318759.44,16744283.93,16911947.61,-167663.68,-1550252.06,15194031.87,15361695.55,-167663.68,26654676.95,,,,,40928328.41,4872732.44,3412666.44,,,,,,,,,,,,,,,0
5929,603757.SH,20201024,20201024,20200930,1,1,3,1.04,1.04,1027236782.71,1027236782.71,,,,,,,,,,,,,,,,5822775.46,,,839507961.74,707154003.11,,,4670339.89,44343317.09,43286228.76,-2464751.11,142228.79,,,,,,,,,,,197311757.7,1260652.25,1279860.5,,197292549.45,25822651.31,171469898.14,171469898.14,,,171469898.14,171469898.14,,195913082.75,,,,,36131906.77,,6490476.11,,,,,,,,,,,,,,,0
5930,002633.SZ,20201030,20201030,20200930,1,1,3,-0.0474,-0.0474,131550028.77,131550028.77,,,,,,,,,,,,,,,,57021.92,,,142000497.25,102116612.1,,,1447228.52,6814031.96,22094075.3,1423999.0,-1079399.5,,,,,,,,,,,-5632432.85,366576.0,1849853.53,,-7115710.38,,-7115710.38,-7115710.38,,,-7115710.38,-7115710.38,,-4494889.06,,,,,7226794.42,1831940.33,523107.54,,,,,,,,,,,,,,,0
5931,300706.SZ,20201030,20201030,20200930,1,1,3,0.02,0.02,233665339.81,233665339.81,,,,,,,,,,,,,,,,-113058.13,,,236265053.06,186113515.11,,,735401.78,9058975.57,16257287.1,10502245.16,-924506.85,,,,,,,,,,,1384056.89,112895.05,732714.47,,764237.47,-1484686.88,2248924.35,3482556.0,-1233631.65,-622613.44,1626310.91,3318183.14,-1691872.23,3605258.34,,,,,12249474.89,9765499.13,473142.16,,,,,,,,,,,,,,,0
5932,002611.SZ,20201029,20201029,20200930,1,1,3,0.15,0.15,1951958904.48,1951958904.48,,,,,,,,,,,,,,,10224490.31,53526100.78,198549.36,,1769252442.23,1399258221.8,,,7793560.64,120806685.92,184551546.73,-278745.49,-2073080.91,,,,,,,,,,,254878587.16,2106749.39,1517800.08,,255467536.47,25869561.72,229597974.75,225718052.39,3879922.36,-1816973.9,227781000.85,223901078.49,3879922.36,199536007.43,,,,,53663442.74,10237015.64,16848399.62,,,,,,,,,,,,,,,0
5933,002826.SZ,20201029,20201029,20200930,1,1,3,0.09,0.09,403325127.76,403325127.76,,,,,,,,,,,,,,,,304876.82,,,388543929.44,250419380.74,,,5153782.55,99774244.07,27779762.79,684977.98,74.8,,,,,,,,,,,17417426.72,5271261.31,666626.4,,22022061.63,4929716.33,17092345.3,17092345.3,,2371.96,17094717.26,17094717.26,,17151913.1,,,,,2472500.96,1182486.1,536946.12,,,,,,,,,,,,,,,0
5934,300260.SZ,20201027,20201027,20200930,1,1,3,0.2766,0.2766,980081567.67,980081567.67,,,,,,,,,,,,,,,,-1440680.5,,,911108584.2,704152635.26,,,5759361.46,84213087.95,52539421.53,27336739.36,0.0,,,,,,,,,,,74520999.71,252880.59,1792523.18,,72981357.12,10441037.6,62540319.52,62665143.96,-124824.44,2574694.34,65115013.86,65239838.3,-124824.44,104205748.45,,,,,34209306.76,,,,,,,,,,,,,,,,,0
5935,002909.SZ,20201030,20201030,20200930,1,1,3,0.406,0.406,830186468.11,830186468.11,,,,,,,,,,,,,,,,-635703.89,,,716705320.49,519786380.25,,,4299062.97,100331888.23,41531979.31,7085262.85,-852698.24,,,,,,,,,,,115338932.14,1440005.2,2530488.29,,114248449.05,18773837.13,95474611.92,94289891.31,1184720.61,,95474611.92,94289891.31,1184720.61,117439797.2,,,,,32770627.65,8594483.1,2125638.66,,,,,,,,,,,,,,,0
5936,300251.SZ,20201027,20201027,20200930,1,1,3,0.02,0.02,480813191.61,480813191.61,,,,,,,,,,,,,,,-159748.24,-34317610.78,-54190993.64,,401463319.08,319007460.05,,,1467109.72,1272337.22,50455807.93,4727793.99,,,,,,,,,,,,71250611.23,11197673.24,2299053.75,,80149230.72,17799559.25,62349671.47,63720217.36,-1370545.89,4708535.72,67058207.19,68428753.08,-1370545.89,106007962.07,,,,,12675160.37,26851297.19,22403495.02,,,,,,,,,,,,,,,0
5937,300837.SZ,20201021,20201021,20200930,1,1,3,0.91,0.91,330105465.01,330105465.01,,,,,,,,,,,,,,,,,,,229589015.46,186899230.38,,,1852717.04,11329308.69,17601099.21,-1956738.42,,,,,,,,,,,,107881548.84,61946.9,1100000.0,,106843495.74,15455682.27,91387813.47,91387813.47,,7911.13,91395724.6,91395724.6,,109281744.66,,,,,10129573.11,,3356934.24,,,,,,,,,,,,,,,0
5938,603001.SH,20201030,20201030,20200930,1,1,3,0.0243,0.0243,1564661084.32,1564661084.32,,,,,,,,,,,,,,,7366923.54,24095963.52,6144104.22,,1583014797.94,1081399851.99,,,10924889.8,246679479.37,156674826.63,4347913.99,-14578356.78,,,,,,,,,,,30454770.3,8106810.56,4734523.74,,33827057.12,25215570.13,8611486.99,9309647.24,-698160.25,-5445987.77,3165499.22,3863659.47,-698160.25,19800211.9,,,,,28159147.37,,1919120.58,,,,,,,,,,,,,,,0
5939,002628.SZ,20201028,20201028,20200930,1,1,3,0.08,0.08,1362394743.25,1362394743.25,,,,,,,,,,,,,,,,144895734.64,-10818441.1,,1429359067.78,1318705345.83,,,4271288.47,,58997399.64,70609569.57,,,,,,,,,,,,81191433.64,23319.46,156361.76,,81058391.34,19857876.63,61200514.71,58907484.55,2293030.16,8076752.89,69277267.6,66984237.44,2293030.16,-55703810.34,,,,,3095133.0,65067904.25,2702468.27,,,,,,,,,,,,,,,0
5940,601555.SH,20201031,20201031,20200930,1,4,3,0.41,0.41,5332318250.35,5332318250.35,1864278359.37,,,2006440439.51,1829348227.65,-1771442.3,,,,,1093261421.81,708215770.84,113705974.01,1026397417.1,228394807.22,1587226670.1,83926025.72,-1135124.17,3366314688.32,,1395917635.58,,34498649.32,,1772882342.11,,,,,,,,3366314688.32,,,,1028168859.4,1966003562.03,2399766.17,16061438.03,,1952341890.17,451184247.41,1501157642.76,1491742764.76,9414878.0,-193588613.33,1307569029.43,1300763338.81,6805690.62,,,,,,,,,,,,,,,,,,,,,,,0
5941,002717.SZ,20201031,20201031,20200930,1,1,3,0.05,0.05,4524075678.26,4524075678.26,,,,,,,,,,,,,,,-54521.91,24214652.36,6537377.38,,4494918890.22,3658347542.15,,,9457253.75,51160889.51,276748496.55,167148281.46,,,,,,,,,,,,55676061.78,12400821.38,2144565.47,,65932317.69,-12263507.52,78195825.21,76389753.86,1806071.35,29517.49,78225342.7,76403459.89,1821882.81,86542984.73,,,,,231527104.64,181018974.97,68328628.95,,,,,,,,,,,,,,,0
5942,300269.SZ,20201030,20201030,20200930,1,1,3,-0.2698,-0.2698,895477319.64,895477319.64,,,,,,,,,,,,,,,39879739.61,-49177957.91,100720.95,,1088740654.16,647658470.19,,,8070922.93,143428019.85,119375027.77,51206669.27,-132100.65,,,,,,,,,,,-190866569.38,44595623.91,9208956.08,,-155479901.55,2231626.73,-157711528.28,-158207579.53,496051.25,8989194.06,-148722334.22,-149201117.32,478783.1,-168339567.99,,,,,49100721.14,49567194.27,5852552.47,,,,,,,,,,,,,,,0
5943,603933.SH,20201029,20201029,20200930,1,1,3,0.0827,0.0827,1073060146.46,1073060146.46,,,,,,,,,,,,,,,-2348718.02,11898871.36,395112.11,,1079456070.92,943329470.43,,,2145426.87,44995058.63,35877392.64,4651150.87,-3967382.1,,,,,,,,,,,13782763.05,397494.88,1146091.36,,13034166.57,-2941092.95,15975259.52,16644269.11,-669009.59,-5077176.59,10898082.93,11567092.52,-669009.59,8590175.91,,,,,35300623.25,5876459.54,1710365.59,,,,,,,,,,,,,,,0
5944,603458.SH,20201030,20201030,20200930,1,1,3,1.21,1.22,1628991421.94,1628991421.94,,,,,,,,,,,,,,,941088.91,13597864.95,938625.85,,1328005046.61,932746344.61,,,9105221.15,31049803.28,152201007.42,66121190.85,,,,,,,,,,,,347874587.8,11715.12,1211376.01,,346674926.91,57695615.59,288979311.32,286603535.05,2375776.27,537014.16,289516325.48,287140549.21,2375776.27,355252332.63,,,,,53246316.62,42336615.94,-1700936.11,,,,,,,,,,,,,,,0
5945,300666.SZ,20201029,20201029,20200930,1,1,3,0.5,0.49,845122931.73,845122931.73,,,,,,,,,,,,,,,51907475.99,324984.47,324984.47,,783794031.05,580200077.76,,,5625928.42,48253681.09,58636352.8,21021383.7,-16427442.95,,,,,,,,,,,118371652.84,4284812.1,1251344.42,,121405120.52,13330361.6,108074758.92,109952234.86,-1877475.94,-123052.05,107951706.87,109831502.37,-1879795.5,89905994.52,,,,,50015739.35,15012754.63,1365154.53,,,,,,,,,,,,,,,0
5946,002607.SZ,20201031,20201031,20200930,1,1,3,0.21,0.21,7438969829.81,7438969829.81,,,,,,,,,,,,,,,,187595273.9,,,6265698953.52,3071901770.96,,,9832926.1,1278110818.48,902149682.94,346754421.65,,,,,,,,,,,,1582444807.62,20148.0,457348.58,,1582007607.04,261121317.06,1320886289.98,1320893510.33,-7220.35,,1320886289.98,1320893510.33,-7220.35,1625207525.5,,,,,655566356.63,128133368.78,11898982.5,,,,,,,,,,,,,,,0
5947,300285.SZ,20201027,20201027,20200930,1,1,3,0.43,0.43,1827840739.95,1827840739.95,,,,,,,,,,,,,,,,1211558.91,-485346.35,,1336665487.47,966621668.84,,,18520726.78,96241538.04,95979115.39,18090726.82,-2084572.05,,,,,,,,,,,503487881.05,15870007.34,5827153.24,,513530735.15,64299818.16,449230916.99,415696404.02,33534512.97,,449230916.99,415696404.02,33534512.97,513332534.43,,,,,110469362.42,10514865.34,1395778.76,,,,,,,,,,,,,,,0
5948,002881.SZ,20201030,20201030,20200930,1,1,3,0.07,0.07,688981901.71,688981901.71,,,,,,,,,,,,,,,99207.65,467048.41,-398228.4,,684182758.98,538449853.64,,,3500253.58,20585770.35,23543016.22,-2453851.95,-1044627.04,,,,,,,,,,,13743378.36,150065.27,1595776.69,,12297666.94,-21222.95,12318889.89,12318889.89,,-233557.74,12085332.15,12085332.15,,16922903.47,,,,,83989548.67,1178111.48,6333117.56,,,,,,,,,,,,,,,0
5949,603518.SH,20201031,20201031,20200930,1,1,3,-3.68,-3.68,1791237340.39,1791237340.39,,,,,,,,,,,,,,,,,,,2733348775.72,649734647.0,,,15345508.86,785774663.88,83134410.89,178580861.07,-963215354.86,,,,,,,,,,,-940436136.91,29922612.74,5968109.64,,-916481633.81,16702882.97,-933184516.78,-917682079.85,-15502436.93,-137665.81,-933322182.59,-917819755.94,-15502426.65,23577158.08,,,,,57277073.53,186759949.89,8931165.25,,,,,,,,,,,,,,,0
5950,603456.SH,20201022,20201022,20200930,1,1,3,0.3,0.3,1745837089.12,1745837089.12,,,,,,,,,,,,,,,21264642.06,-2916339.99,1718265.92,,1500867438.31,1094289455.22,,,24364062.87,29742916.93,228882709.96,54827019.66,-3629900.6,,,,,,,,,,,292668143.15,84859.74,8501291.15,,284251711.74,45200459.04,239051252.7,239369327.15,-318074.45,-660376.04,238390876.66,238787875.21,-396998.55,299892345.12,,,,,76294605.88,33484161.08,2246929.83,,,,,,,,,,,,,,,0
5951,300252.SZ,20201029,20201029,20200930,1,1,3,0.052,0.0519,1461921126.51,1461921126.51,,,,,,,,,,,,,,,-111348.47,59621308.84,49359124.43,,1518918555.85,1207723800.02,,,7466132.33,68649040.3,76422332.18,70893748.85,-6190534.83,,,,,,,,,,,30298750.72,2384795.54,3850820.72,,28832725.54,-3985330.5,32818056.04,29943416.32,2874639.72,-13991473.76,18826582.28,16928262.4,1898319.88,-13768111.55,,,,,75858765.36,72506990.42,10790474.77,,,,,,,,,,,,,,,0
5952,603916.SH,20201027,20201027,20200930,1,1,3,0.97,0.9,2450644687.55,2450644687.55,,,,,,,,,,,,,,,,3717659.85,3717659.85,,2049598405.17,1355390506.24,,,21220880.97,351874612.14,162182805.18,34960762.62,,,,,,,,,,,,410688735.65,819136.21,2102425.76,,409405446.1,74862630.02,334542816.08,302217505.7,32325310.38,-32303.26,334510512.82,302569745.01,31940767.81,409670291.76,,,,,109161966.29,37208871.08,5131017.51,,,,,,,,,,,,,,,0
5953,002602.SZ,20201031,20201031,20200930,1,1,3,0.34,0.34,11769278408.57,11769278408.57,,,,,,,,,,,,,,,-2264789.69,261653677.87,8068345.12,,9328955660.77,5589156115.7,,,38600690.93,1808347820.37,562925422.62,307163381.43,533574.2,,,,,,,,,,,2831996249.89,42859222.3,19570783.41,,2855284688.78,388317201.89,2466967486.89,2445846879.63,21120607.26,143152590.67,2610120077.56,2521586155.92,88533921.64,2564422455.73,,,,,1027486187.4,339809819.08,24038813.0,,,,,,,,,,,,,,,0
5954,002631.SZ,20201028,20201028,20200930,1,1,3,0.05,0.05,1063596096.81,1063596096.81,,,,,,,,,,,,,,,8746052.07,20522754.74,-15314.72,,1070244374.16,762032674.53,,,14835034.21,167153075.38,71960749.1,33790188.9,-780237.45,,,,,,,,,,,33766187.6,5738615.33,501683.93,,39003119.0,14979429.01,24023689.99,33980967.8,-9957277.81,,24023689.99,33980967.8,-9957277.81,7749302.23,,,,,18929575.75,34430586.44,1238640.2,,,,,,,,,,,,,,,0
5955,002636.SZ,20201030,20201030,20200930,1,1,3,0.13,0.13,2363592965.68,2363592965.68,,,,,,,,,,,,,,,-40617345.0,19731239.01,,,2233287281.8,1985250037.29,,,9473852.12,68149583.75,79175783.97,-12945157.95,,,,,,,,,,,,114113452.83,5978160.96,832349.82,,119259263.97,23968657.21,95290606.76,92396413.54,2894193.22,3134895.59,98425502.35,94740819.05,3684683.3,135288348.73,,,,,104986203.2,5774734.98,18958459.03,,,,,,,,,,,,,,,0
5956,002623.SZ,20201023,20201023,20200930,1,1,3,0.45,0.45,1154199000.46,1154199000.46,,,,,,,,,,,,,,,,9087994.49,,,1090544398.21,951844976.19,,,9748479.7,7348330.42,40754468.47,45174720.69,-10067638.66,,,,,,,,,,,85833654.5,35844.42,524395.63,,85345103.29,11106607.61,74238495.68,71884559.93,2353935.75,7687468.49,81925964.17,79572028.42,2353935.75,94625949.07,,,,,30671006.35,38059403.19,694065.42,,,,,,,,,,,,,,,0
5957,002620.SZ,20201028,20201028,20200930,1,1,3,0.32,0.32,2554377217.95,2554377217.95,,,,,,,,,,,,,,,,-4643805.24,,,2381926414.66,2141802085.82,,,8414709.09,14519330.28,62446037.07,33040216.44,,,,,,,,,,,,172647673.55,234269.17,38500.71,,172843442.01,27144768.83,145698673.18,122786367.39,22912305.79,,145698673.18,122786367.39,22912305.79,210354334.73,,,,,71514122.23,,,,,,,,,,,,,,,,,0
5958,603197.SH,20201028,20201028,20200930,1,1,3,0.8562,0.8538,2310942636.0,2310942636.0,,,,,,,,,,,,,,,-628944.8,234076.11,-94392.54,,2171495155.86,1588104829.05,,,11270879.92,186495274.66,140941190.68,47849675.1,-3424555.69,,,,,,,,,,,157628628.29,750463.78,1085313.73,,157293778.34,41181747.22,116112031.12,140368566.16,-24256535.04,3283728.11,119395759.23,143688347.87,-24292588.64,169802552.44,,,,,180040693.95,37525345.92,-2541657.33,,,,,,,,,,,,,,,0
5959,002612.SZ,20201030,20201030,20200930,1,1,3,0.1136,0.1136,1996695846.24,1996695846.24,,,,,,,,,,,,,,,,56610295.09,44823883.2,1231607.76,2024184355.88,921537323.28,,,10721252.85,809622201.35,178409959.62,34674766.17,-15202681.5,,,,,,,,,,,50772569.54,3257460.29,9176151.58,,44853878.25,-2947938.06,47801816.31,49993654.67,-2191838.36,-8261122.79,39540693.52,41732531.88,-2191838.36,6607438.72,,,,,55954962.55,30613593.0,-64703.11,,,,,,,,,,,,,,,0
5960,300690.SZ,20201024,20201024,20200930,1,1,3,2.62,2.62,1081647776.76,1081647776.76,,,,,,,,,,,,,,,,5994340.49,,,751444058.69,624779024.27,,,8832957.53,19647645.18,62515840.13,-223132.09,,,,,,,,,,,,337675668.33,4085088.83,343235.49,,341417521.67,55753476.85,285664044.82,286377848.0,-713803.18,,285664044.82,286377848.0,-713803.18,331458195.75,,,,,32377613.74,,,,,,,,,,,,,,,,,0
5961,603980.SH,20201031,20201031,20200930,1,1,3,0.21,0.21,1306997498.74,1306997498.74,,,,,,,,,,,,,,,1897850.0,80977641.8,,,1226288022.98,965813503.58,,,11442261.14,17698315.4,159773521.41,-14323777.79,-9562611.01,,,,,,,,,,,197171638.73,451570.04,957282.08,,196665926.69,51796119.17,144869807.52,144087739.91,782067.61,,144869807.52,144087739.91,782067.61,64390105.48,,,,,60506267.78,,-25992729.63,,,,,,,,,,,,,,,0
5962,601949.SH,20201030,20201030,20200930,1,1,3,0.2119,0.2119,3473081169.49,3473081169.49,,,,,,,,,,,,,,,28192501.37,20535613.77,-27428.48,,3182042660.41,2294072726.77,,,21136350.51,247865439.13,489218995.27,-62229719.7,-167986768.25,,,,,,,,,,,430090891.1,11876864.55,5320876.14,,436646879.51,31977611.72,404669267.79,386248032.32,18421235.47,4526613.44,409195881.23,390774645.76,18421235.47,559482342.03,,,,,23324979.01,6536369.6,79407358.99,,,,,,,,,,,,,,,0
5963,300241.SZ,20201030,20201030,20200930,1,1,3,0.0787,0.0785,878590231.66,878590231.66,,,,,,,,,,,,,,,,2914353.74,2690363.05,,872493739.56,710983356.7,,,3627512.49,37712038.98,49096934.15,3248940.55,-13128953.86,,,,,,,,,,,39769176.49,1407012.03,636750.37,,40539438.15,-1382405.05,41921843.2,42062472.4,-140629.2,,41921843.2,42062472.4,-140629.2,48435800.72,,,,,67905229.73,2930636.42,-2042755.6,,,,,,,,,,,,,,,0
5964,300350.SZ,20201029,20201029,20200930,1,1,3,0.01,0.01,369513922.21,369513922.21,,,,,,,,,,,,,,,,26452190.83,-24063.21,,388687840.81,274849891.76,,,1318254.54,8693560.62,50779552.85,8604749.42,272284.33,,,,,,,,,,,9235509.96,2886621.0,1280073.17,,10842057.79,3031764.53,7810293.26,4209198.26,3601095.0,,7810293.26,4209198.26,3601095.0,-18032492.91,,,,,27402559.73,8649777.61,-439229.08,,,,,,,,,,,,,,,0
5965,603380.SH,20201029,20201029,20200930,1,1,3,0.74,0.74,934883572.92,934883572.92,,,,,,,,,,,,,,,,8730777.41,,,815268400.01,680841142.27,,,4507401.97,19579992.33,40608349.86,54410.39,-29048102.87,,,,,,,,,,,139560897.59,136037.83,2225629.4,,137471306.02,18304038.02,119167268.0,118712827.73,454440.27,-861361.53,118305906.47,117851466.2,454440.27,157523682.19,,,,,41040708.29,1633775.76,-698663.8,,,,,,,,,,,,,,,0
5966,603136.SH,20201027,20201027,20200930,1,1,3,0.24,0.24,223880982.87,223880982.87,,,,,,,,,,,,,,,,891626.76,,,197177457.69,113869604.51,,,520057.95,33478578.52,47955038.41,1044398.31,,,,,,,,,,,,42937882.14,240940.58,317274.11,,42861548.61,10605540.15,32256008.46,27755672.97,4500335.49,-88236.72,32167771.74,27667436.25,4500335.49,42109932.61,,,,,,12007893.04,11027171.96,,,,,,,,,,,,,,,0
5967,300268.SZ,20201030,20201030,20200930,1,1,3,-3.3951,-3.3951,3330682339.82,3330682339.82,,,,,,,,,,,,,,,-47923069.34,2313612.36,,,4002166837.2,3475293285.74,,,1584748.2,138938514.17,102189913.71,258743388.75,-22005817.02,,,,,,,,,,,-716356916.83,17705206.22,13787175.47,,-712438886.08,-167350965.73,-545087920.35,-454937512.92,-90150407.43,-48661843.22,-593749763.57,-494342085.78,-99407677.79,-660029477.38,,,,,,271695958.77,1124768.15,,,,,,,,,,,,,,,0
5968,300658.SZ,20201030,20201030,20200930,1,1,3,2.08,2.0637,1268336188.71,1268336188.71,,,,,,,,,,,,,,,4700840.0,9862397.64,,,917925601.33,689242079.84,,,4299257.11,82283769.37,62152197.66,30271233.09,-13642881.54,,,,,,,,,,,372253496.64,12906529.46,4227242.72,,380932783.38,61442101.46,319490681.92,315708865.45,3781816.47,401140.91,319891822.83,316353486.06,3538336.77,382681647.82,,,,,35898913.66,20419652.17,1496926.36,,,,,,,,,,,,,,,0
5969,603648.SH,20201027,20201027,20200930,1,1,3,0.2391,0.2391,1161272213.81,1161272213.81,,,,,,,,,,,,,,,,8301634.11,564008.7,,1070396711.42,969665306.6,,,6977421.29,15621848.35,61813194.69,-1258587.0,-522184.0,,,,,,,,,,,110107694.84,1870355.88,196782.02,,111781268.7,22924887.56,88856381.14,88144201.77,712179.37,-149023.41,88707357.73,87995178.36,712179.37,103049684.44,,,,,17360329.06,,2015544.82,,,,,,,,,,,,,,,0
5970,300243.SZ,20201020,20201020,20200930,1,1,3,0.26,0.26,874098649.03,874098649.03,,,,,,,,,,,,,,,,,,,807708693.59,646780004.25,,,4540810.97,99419155.52,41758427.39,10736278.71,,,,,,,,,,,,74776652.99,766174.47,3278339.42,,72264488.04,12214983.93,60049504.11,60452394.74,-402890.63,1700.0,60051204.11,60454094.74,-402890.63,76056907.89,,,,,3560664.52,9148711.55,166106.19,,,,,,,,,,,,,,,0
5971,002635.SZ,20201030,20201030,20200930,1,1,3,0.67,0.67,2067053124.54,2067053124.54,,,,,,,,,,,,,,,-901116583.85,14904528.94,7559811.26,,1970106978.81,1624347963.89,,,14706848.55,57512897.03,177482259.87,1663874.23,41376173.68,,,,,,,,,,,-776213469.53,1227930804.44,2952587.56,,448764747.35,13922352.93,434842394.42,435170021.04,-327626.62,-19101370.04,415741024.38,416068651.0,-327626.62,87404897.69,,,,,152686885.48,2835517.23,20823554.37,,,,,,,,,,,,,,,0
5972,002888.SZ,20201029,20201029,20200930,1,1,3,0.17,0.17,173237177.77,173237177.77,,,,,,,,,,,,,,,,1150510.71,,,158738227.07,106031318.25,,,1824587.25,18746568.75,18418980.98,-3063527.82,-1331060.83,,,,,,,,,,,23620210.9,78893.73,44980.85,,23654123.78,2149804.58,21504319.2,21504319.2,,150864.18,21655183.38,21655183.38,,24057935.59,,,,,15233753.22,,3302505.18,,,,,,,,,,,,,,,0
5973,002616.SZ,20201029,20201029,20200930,1,1,3,0.3544,0.3544,2105863383.35,2105863383.35,,,,,,,,,,,,,,,322900.0,,,,1807393144.71,1436457575.27,,,26341100.74,39472454.72,164914558.35,90689079.19,-11220561.03,,,,,,,,,,,346762176.06,867451.76,3221715.19,,344407912.63,78022885.86,266385026.77,262923228.01,3461798.76,-1232040.04,265152986.73,261691187.97,3461798.76,363662055.95,,,,,14457325.64,88316504.94,1673702.81,,,,,,,,,,,,,,,0
