,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
928,002489.SZ,20200818,20200818,20200630,1,1,2,0.28,0.28,2944472405.49,2944472405.49,,,,,,,,,,,,,,,162850453.68,6309926.3,-8743800.34,,2396648492.22,2017272733.16,,,21690426.4,201998579.33,109164331.02,1551384.32,-770430.77,,,,,,,,,,,730773363.13,21782448.95,3364802.56,,749191009.52,142866187.89,606324821.63,607729712.31,-1404890.68,-76539711.11,529785110.52,531363238.91,-1578128.39,563164092.74,626750990.04,,,,80462373.16,15649101.24,13613427.99,,,,,,,,,,,,,,,1
929,600063.SH,20200818,20200818,20200630,1,1,2,0.11,0.11,2692919174.6,2692919174.6,,,,,,,,,,,,,,,1044903.29,12841089.23,,,2472239061.81,2106144970.15,,,23608372.98,79939610.71,99667668.27,38093976.25,727003.64,,,,,,,,,,,257462068.53,1099710.95,12937816.34,,245623963.14,34110158.89,211513804.25,211608674.9,-94870.65,-67452052.7,144061751.55,144156622.2,-94870.65,291670052.26,506905880.95,,,,122480146.13,55648407.93,25756886.33,,,,,,,,,,,,,,,1
930,600794.SH,20200818,20200818,20200630,1,1,2,0.0905,0.0905,725894147.08,725894147.08,,,,,,,,,,,,,,,-23390516.23,55876752.23,,,611412847.26,539818742.36,,,4016727.87,3870755.73,40313833.89,13847519.44,2557954.79,,,,,,,,,,,154578052.2,134884.9,1707130.24,,153005806.86,30134000.28,122871806.58,109658050.06,13213756.52,,122871806.58,109658050.06,13213756.52,136018622.68,180151336.38,,,,10844089.04,15054390.59,1610209.28,,,,,,,,,,,,,,,1
931,002124.SZ,20200819,20200819,20200630,1,1,2,1.3236,1.3236,4610429952.57,4610429952.57,,,,,,,,,,,,,,,,11967552.57,12197876.57,,3080477486.73,2541860940.15,,,6267899.57,68081340.48,299340634.34,76148107.89,-19212404.73,,,,,,,,,,,1555218504.63,10554417.37,31185805.36,,1534587116.64,400268.47,1534186848.17,1534881799.82,-694951.65,2288572.79,1536475420.96,1536413984.07,61436.89,1620639123.94,1954906380.24,,,,49220943.87,75764254.76,4331823.64,,,,,,,,,,,,,,,1
932,300082.SZ,20200820,20200820,20200630,1,1,2,0.2,0.2,2303780670.8,2303780670.8,,,,,,,,,,,,,,,1701990.36,7709600.86,3217488.98,,2150699768.31,1975555597.74,,,10933662.69,53785588.41,60107579.4,12351092.93,-13793971.68,,,,,,,,,,,169676547.64,142676.72,1277459.06,,168541765.3,25960396.34,142581368.96,136557940.57,6023428.39,-181516.35,142399852.61,136376424.22,6023428.39,172549221.08,300672676.58,,,,20654781.48,13670457.14,1370755.06,,,,,,,,,,,,,,,1
933,688085.SH,20200820,20200820,20200630,1,1,2,0.22,0.22,150397885.41,150397885.41,,,,,,,,,,,,,,,,813268.85,,,106657234.79,13401651.5,,,1055003.87,71443094.13,8224540.69,-1823376.8,-2832452.86,,,,,,,,,,,44762467.78,366116.6,1500.0,,45127084.38,7113912.32,38013172.06,38013172.06,,,38013172.06,38013172.06,,43870786.21,53008878.69,,,,12662474.39,,1744964.08,,,,,,,,,,,,,,,1
934,603317.SH,20200820,20200820,20200630,1,1,2,0.42,0.42,918880828.78,918880828.78,,,,,,,,,,,,,,,,20416053.59,,,708972798.9,529332506.36,,,8779839.0,124715461.88,35793582.5,-4016274.25,,,,,,,,,,,,233268331.37,7785790.45,6327323.65,,234726798.17,35064099.77,199662698.4,199662698.4,,,199662698.4,199662698.4,,208824957.92,221684451.66,,,,14356562.71,,4043182.54,,,,,,,,,,,,,,,1
935,603227.SH,20200820,20200820,20200630,1,1,2,0.018,0.018,660014561.05,660014561.05,,,,,,,,,,,,,,,,-994803.96,-994803.96,,636180007.96,531200680.6,,,6252350.75,11473812.72,65686475.96,14748786.13,372518.4,,,,,,,,,,,37356038.73,1279645.73,14229527.49,,24406156.97,14052736.46,10353420.51,11535205.78,-1181785.27,,10353420.51,11535205.78,-1181785.27,52825846.43,108865933.71,,,,2472165.6,15469744.51,1090476.63,,,,,,,,,,,,,,,1
936,300548.SZ,20200820,20200820,20200630,1,1,2,0.18,0.18,337916379.74,337916379.74,,,,,,,,,,,,,,,,1437695.42,29769.64,,313034471.53,266587454.81,,,926367.15,4464952.42,17146922.85,-1612337.48,-507717.69,,,,,,,,,,,30395660.81,7128.0,12809.54,,30389979.27,3616623.9,26773355.37,26773355.37,,-429062.91,26344292.46,26344292.46,,27345627.91,37232112.27,,,,21267260.91,113621.78,1022359.49,,,,,,,,,,,,,,,1
937,300607.SZ,20200820,20200820,20200630,1,1,2,2.39,2.37,1502348644.4,1502348644.4,,,,,,,,,,,,,,,3544001.71,2209369.05,-195085.54,,1049465909.59,679353412.61,,,13556817.48,184323875.58,58584617.7,-2965034.84,-5491329.44,,,,,,,,,,,463242498.92,6613792.37,545658.07,,469310633.22,69038389.4,400272243.82,400457354.53,-185110.71,1560878.08,401833121.9,402018232.61,-185110.71,454507447.3,464657718.52,,,,79083810.54,6401908.43,10667953.81,,,,,,,,,,,,,,,1
938,603053.SH,20200820,20200820,20200630,1,1,2,0.28,0.28,2037639131.72,2037639131.72,,,,,,,,,,,,,,,,40456073.43,40456073.43,,1798185004.467,1593937695.13,,,10859344.15,127285015.69,81815769.27,-26406286.133,,,,,,,,,,,,290784873.9,9761999.84,71022.9,,300475850.84,38913854.42,261561996.42,251811283.0,9750713.42,,261561996.42,251811283.0,9750713.42,223930037.62,333821028.42,,,,8575509.71,784394.28,27483694.67,,,,,,,,,,,,,,,1
939,603177.SH,20200820,20200820,20200630,1,1,2,-0.17,-0.17,171937260.18,171937260.18,,,,,,,,,,,,,,,,-690061.23,-625323.72,,217283375.01,136089495.17,,,467421.03,12592520.58,36439149.55,6877653.19,,,,,,,,,,,,-41520666.26,235956.52,151188.57,,-41435898.31,-6563395.85,-34872502.46,-33336985.99,-1535516.47,-129028.78,-35001531.24,-33436447.51,-1565083.73,-40292270.09,-30741197.06,,,,14933259.14,6547638.55,208320.3,,,,,,,,,,,,,,,1
940,603716.SH,20200820,20200820,20200630,1,1,2,0.04,0.04,771646486.15,771646486.15,,,,,,,,,,,,,,,,-305788.82,,,748353491.43,577439479.59,,,4340406.95,47474269.91,76592973.25,22794350.27,,,,,,,,,,,,23838945.07,45790.36,10581485.36,,13303250.07,885290.12,12417959.95,7706778.85,4711181.1,149924.85,12567884.8,7856703.7,4711181.1,24677354.43,77374063.36,,,,3483754.12,28006010.82,5744281.09,,,,,,,,,,,,,,,1
941,300592.SZ,20200820,20200820,20200630,1,1,2,-0.1046,-0.1046,52122092.17,52122092.17,,,,,,,,,,,,,,,,-721392.14,,,66482361.8,42791914.34,,,694594.4,5295721.18,17249565.54,3104025.25,,,,,,,,,,,,-13932346.47,,1026745.75,,-14959092.22,-2152352.47,-12806739.75,-12806739.75,,,-12806739.75,-12806739.75,,-10111265.29,-4071009.09,,,,2306480.45,3276369.34,320600.59,,,,,,,,,,,,,,,1
942,603099.SH,20200820,20200820,20200630,1,1,2,-0.22,-0.22,24630476.2,24630476.2,,,,,,,,,,,,,,,-781663.26,110016.43,,,84184809.94,67703611.67,,,-82908.68,1194199.08,14249421.67,2101419.86,,,,,,,,,,,,-59084019.25,1841163.7,47495.04,,-57290350.59,468188.0,-57758538.59,-57758538.59,,,-57758538.59,-57758538.59,,-56310952.56,-26554287.28,,,,,3210620.8,1149355.62,,,,,,,,,,,,,,,1
943,002627.SZ,20200820,20200820,20200630,1,1,2,-0.0537,-0.0537,758357586.13,758357586.13,,,,,,,,,,,,,,,,2756813.61,1835620.13,,808385323.52,733638147.32,,,2678172.49,16201895.66,45447224.57,8547633.95,,,,,,,,,,,,-21820599.48,397545.75,1080593.38,,-22503647.11,7800522.43,-30304169.54,-30483409.34,179239.8,,-30304169.54,-30483409.34,179239.8,-16797526.82,45570705.3,,,,,12212910.55,4130441.08,,,,,,,,,,,,,,,1
944,002694.SZ,20200820,20200820,20200630,1,1,2,-0.04,-0.04,585791331.9,585791331.9,,,,,,,,,,,,,,,,,,,611079520.91,470811995.9,,,5012994.84,35410133.82,54132315.57,17183455.69,0.0,,,,,,,,,,,-24231361.05,2080514.07,1289703.68,,-23440550.66,427116.93,-23867667.59,-21573266.96,-2294400.63,,-23867667.59,-21573266.96,-2294400.63,-7056063.14,45212992.64,,,,20730859.59,15527763.52,533959.77,,,,,,,,,,,,,,,1
945,300826.SZ,20200820,20200820,20200630,1,1,2,0.4,0.4,203382550.08,203382550.08,,,,,,,,,,,,,,,,81726.54,,,172125066.68,121666373.14,,,2154170.81,11286574.47,21750070.8,-948873.88,-1247297.02,,,,,,,,,,,34264078.11,280.0,10000.0,,34254358.11,4947371.03,29306987.08,28204247.76,1102739.32,,29306987.08,28204247.76,1102739.32,33233942.04,43313956.51,,,,11002928.95,145979.16,1219744.89,,,,,,,,,,,,,,,1
946,603866.SH,20200820,20200820,20200630,1,1,2,0.6339,0.6339,2738880462.33,2738880462.33,,,,,,,,,,,,,,,7178011.6,13725268.41,,,2251171112.95,1578120808.6,,,30773853.19,567474896.04,47040396.93,21333319.0,,,,,,,,,,,,529145168.87,9904498.03,2456205.01,,536593461.89,118915725.22,417677736.67,417677736.67,,,417677736.67,417677736.67,,529595745.43,600956315.91,,,,4631644.42,24435944.22,5149219.04,,,,,,,,,,,,,,,1
947,603239.SH,20200820,20200820,20200630,1,1,2,0.19,0.19,264467056.24,264467056.24,,,,,,,,,,,,,,,,,,,210403116.84,160161956.35,,,2864383.26,18907921.88,17469010.44,-3128233.72,-2646192.57,,,,,,,,,,,58585585.29,27892.34,347235.46,,58266242.17,6704034.28,51562207.89,51562207.89,,,51562207.89,51562207.89,,53935214.52,54416364.49,,,,13004023.11,,3579988.86,,,,,,,,,,,,,,,1
948,002522.SZ,20200820,20200820,20200630,1,1,2,0.07,0.07,647245612.76,647245612.76,,,,,,,,,,,,,,,,4114149.53,-1782292.46,,594943162.04,477877507.43,,,7542476.33,19593716.62,47157386.34,19155256.89,-1208658.08,,,,,,,,,,,59732723.2,877432.84,250924.02,,60359232.02,15969571.02,44389661.0,66360684.9,-21971023.9,980545.27,45370206.27,67341230.17,-21971023.9,74782068.9,141397525.41,,,,20872402.62,24763409.57,5688857.13,,,,,,,,,,,,,,,1
949,002424.SZ,20200821,20200821,20200630,1,1,2,0.08,0.08,1280462336.3,1280462336.3,,,,,,,,,,,,,,,,-9373593.78,-18374963.41,,1129656429.96,509759201.67,,,17259126.21,444404015.95,99118053.96,34286952.38,201751.5,,,,,,,,,,,154594363.46,143531.35,5907996.65,,148829898.16,36056942.89,112772955.27,108578463.68,4194491.59,23120.94,112796076.21,108601584.62,4194491.59,198273464.92,254381844.11,,,,8654865.2,30397741.45,2915859.47,,,,,,,,,,,,,,,1
950,300800.SZ,20200821,20200821,20200630,1,1,2,0.74,0.74,311258233.39,311258233.39,,,,,,,,,,,,,,,,13067914.71,,,208906469.81,152899610.68,,,2393834.0,18298786.86,13363018.8,-2409310.59,,,,,,,,,,,,138821989.82,1307455.5,3016629.03,,137112816.29,19373629.39,117739186.9,117739186.9,,,117739186.9,117739186.9,,123314953.43,139408394.28,,,,17729868.42,3107.16,2513061.35,,,,,,,,,,,,,,,1
951,688139.SH,20200821,20200821,20200630,1,1,2,0.49,0.49,594633258.54,594633258.54,,,,,,,,,,,,,,,2131643.84,23521207.14,-16478716.14,,448529232.84,294220806.62,,,5611279.17,66969635.83,31629961.32,-13194454.53,-1227468.39,,,,,,,,,,,175553392.43,2756969.71,4535591.59,,173774770.55,17718108.5,156056662.05,154861046.09,1195615.96,2024581.87,158081243.92,156885627.96,1195615.96,136962156.97,148496060.34,,,,58640642.62,,12522345.34,,,,,,,,,,,,,,,1
952,000921.SZ,20200821,20200821,20200630,1,1,2,0.37,0.37,21086699809.27,21086699809.27,,,,,,,,,,,,,,,-807677.0,52520463.97,9967112.37,,20129199422.79,16242231290.38,,,134121265.76,2929008342.0,314893289.04,-70444472.45,-910060.85,,,,,,,,,,,1105442175.01,103853562.74,6358114.25,,1202937623.5,261703838.42,941233785.08,503307515.41,437926269.67,454327.61,941688112.69,503705007.06,437983105.63,983270555.59,1522929986.41,,,,570088355.3,8420709.44,98650603.42,,,,,,,,,,,,,,,1
953,600495.SH,20200821,20200821,20200630,1,1,2,-0.01,-0.01,429042128.54,429042128.54,,,,,,,,,,,,,,,,6640067.25,,,447297080.41,358972670.65,,,3827848.08,7678809.0,41179564.48,-4186795.3,-3700797.15,,,,,,,,,,,-8444136.79,1313117.92,176876.69,,-7307895.56,5147017.07,-12454912.63,-12454912.63,,5331.03,-12449581.6,-12449581.6,,-19303070.45,26796537.38,,,,37149475.65,,4191753.39,,,,,,,,,,,,,,,1
954,300105.SZ,20200821,20200821,20200630,1,1,2,-0.0385,-0.0385,78989324.44,78989324.44,,,,,,,,,,,,,,,,13181643.58,,,115128248.41,60045394.92,,,1731762.22,15961203.5,20072244.67,-7761189.16,,,,,,,,,,,,-20123481.0,410293.08,14859.0,,-19728046.92,30256.22,-19758303.14,-19758303.14,,,-19758303.14,-19758303.14,,-41394251.05,-30372117.01,,,,18534103.79,,7846501.92,,,,,,,,,,,,,,,1
955,603192.SH,20200821,20200821,20200630,1,1,2,0.39,0.39,478966969.23,478966969.23,,,,,,,,,,,,,,,-822263.72,1883616.08,,,432928198.12,371191849.63,,,1436753.32,15465536.84,27571856.12,-2449765.28,-239155.14,,,,,,,,,,,48289024.72,10241.6,838496.83,,47460769.49,5757125.22,41703644.27,41703644.27,,,41703644.27,41703644.27,,47329309.05,59530944.7,,,,23484286.42,964134.26,3513333.18,,,,,,,,,,,,,,,1
956,603158.SH,20200818,20200818,20200630,1,1,2,0.28,0.28,680723100.39,680723100.39,,,,,,,,,,,,,,,,1721403.54,,,602388310.02,467943776.09,,,6438619.17,31943792.92,51496543.88,10772133.82,-1439035.32,,,,,,,,,,,85044435.24,539930.3,109026.23,,85475339.31,11927976.36,73547362.95,59576709.46,13970653.49,1101089.89,74648452.84,60677799.35,13970653.49,82923146.79,125737191.65,,,,33455333.6,12276699.61,1254870.7,,,,,,,,,,,,,,,1
957,603897.SH,20200818,20200818,20200630,1,1,2,0.42,0.42,2233710275.21,2233710275.21,,,,,,,,,,,,,,,1002528.32,16027966.08,,,2173963837.42,2053705363.39,,,3864744.3,13604535.35,12740135.46,32249608.07,,,,,,,,,,,,86387312.81,4500.0,24121.47,,86367691.34,11200312.98,75167378.36,75167378.36,,,75167378.36,75167378.36,,101606426.48,118899684.39,,,,60162364.71,31705868.48,678393.69,,,,,,,,,,,,,,,1
958,603035.SH,20200818,20200818,20200630,1,1,2,0.43,0.39,908699888.43,908699888.43,,,,,,,,,,,,,,,-1479344.13,87837596.32,87505882.69,,906001341.79,696286619.71,,,12061568.52,19713727.75,98825097.31,48484317.12,-1303469.32,,,,,,,,,,,118424350.83,4154110.21,459317.31,,122119143.73,6541140.6,115578003.13,120900387.79,-5322384.66,,115578003.13,120900387.79,-5322384.66,34931199.13,162047045.41,,,,30660224.67,55988090.68,10350294.22,,,,,,,,,,,,,,,1
959,600888.SH,20200818,20200818,20200630,1,1,2,0.1326,0.1326,2347497036.59,2347497036.59,,,,,,,,,,,,,,,-7558444.31,95464348.43,84160251.26,,2320374685.95,2035324382.98,,,20322245.02,50534286.97,80262027.19,121889225.41,,,,,,,,,,,,143655875.5,5085026.46,13392650.34,,135348251.62,-105500.73,135453752.35,134260198.3,1193554.05,-22119314.85,113334437.5,112140883.45,1193554.05,177543515.38,367385280.8,,,,14104372.68,113237742.15,-4076666.23,,,,,,,,,,,,,,,1
960,603598.SH,20200818,20200818,20200630,1,1,2,0.1,0.1,1969016889.61,1969016889.61,,,,,,,,,,,,,,,,1232073.19,-93299.17,,1947577636.79,1864140280.43,,,2736521.48,30667204.99,25804247.34,5717055.32,,,,,,,,,,,,33780583.95,99291.25,412797.27,,33467077.93,6051653.95,27415423.98,27438336.54,-22912.56,,27415423.98,27438336.54,-22912.56,33287037.85,34673074.48,,,,6459581.61,6384522.54,1405994.31,,,,,,,,,,,,,,,1
961,688336.SH,20200818,20200818,20200630,1,1,2,-0.1,-0.1,351143356.72,351143356.72,,,,,,,,,,,,,,,10863914.94,-5498339.45,-5498339.45,,424205710.7,44402728.48,,,1970536.81,170101812.42,53438593.34,-7856518.12,,,,,,,,,,,,-44184500.58,,38839577.14,,-83024077.72,-17012547.88,-66011529.84,-57766775.27,-8244754.57,3360789.66,-62650740.18,-54405985.61,-8244754.57,-57063190.96,10435897.34,,,,163950629.91,,6912685.52,,,,,,,,,,,,,,,1
962,688278.SH,20200818,20200818,20200630,1,1,2,0.12,0.12,359557571.99,359557571.99,,,,,,,,,,,,,,,558411.7,603287.67,,,310425782.41,42363300.06,,,1750576.94,195334376.86,36879575.64,388790.32,,,,,,,,,,,,66784536.85,41401.8,10865481.68,,55960456.97,9348652.81,46611804.16,46611804.16,,,46611804.16,46611804.16,,66011627.8,85046366.54,,,,33667341.16,1517425.0,988978.38,,,,,,,,,,,,,,,1
963,603320.SH,20200819,20200819,20200630,1,1,2,0.17,0.17,330787672.82,330787672.82,,,,,,,,,,,,,,,-42155.0,610525.51,,,316915941.88,287708030.29,,,1751801.9,4130146.86,6784347.53,2558774.13,73632.89,,,,,,,,,,,27077422.88,24059.99,1000.0,,27100482.87,4422559.23,22677923.64,22690764.1,-12840.46,,22677923.64,22690764.1,-12840.46,29064007.03,41256637.46,,,,11681245.87,6518992.98,3944575.71,,,,,,,,,,,,,,,1
964,603139.SH,20200819,20200819,20200630,1,1,2,0.16,0.16,176437773.64,176437773.64,,,,,,,,,,,,,,,,2821668.3,,,157720811.75,94711850.12,,,1565461.35,46121615.84,12119587.46,-1226822.99,,,,,,,,,,,,22369028.71,17305.66,1067077.98,,21319256.39,3509287.05,17809969.34,16267248.48,1542720.86,,17809969.34,16267248.48,1542720.86,18317951.77,23759361.33,,,,2788388.16,439013.39,1678998.23,,,,,,,,,,,,,,,1
965,603890.SH,20200819,20200819,20200630,1,1,2,0.36,0.36,1358507174.66,1358507174.66,,,,,,,,,,,,,,,-1817300.0,2417080.55,,,1201285958.77,1079793993.04,,,5976846.04,18526799.76,45978639.26,527817.62,5024452.38,,,,,,,,,,,160422948.57,5957866.42,116908.28,,166263906.71,28068289.47,138195617.24,138115887.98,79729.26,,138195617.24,138115887.98,79729.26,157318310.41,203757858.61,,,,58483798.85,11056829.37,1468754.16,,,,,,,,,,,,,,,1
966,603987.SH,20200819,20200819,20200630,1,1,2,0.21,0.21,1212680451.7,1212680451.7,,,,,,,,,,,,,,,-1217470.56,1075345.64,776803.92,,1028826918.99,757580696.33,,,9537502.85,131885516.14,80004832.56,-8836255.6,,,,,,,,,,,,187591856.84,10676733.92,2804070.68,,195464520.08,31128894.06,164335626.02,94175259.18,70160366.84,-2167444.4,162168181.62,91719889.15,70448292.47,178948538.06,236258816.37,,,,56080515.93,10952150.5,16995237.58,,,,,,,,,,,,,,,1
967,300855.SZ,20200819,20200819,20200630,1,1,2,0.27,0.27,256100842.59,256100842.59,,,,,,,,,,,,,,,,,,,214202216.99,182701661.61,,,1911915.52,3564311.25,9471605.49,1091588.08,-1289192.25,,,,,,,,,,,45237238.01,32800.0,3472.6,,45266565.41,5513177.19,39753388.22,39753388.22,,,39753388.22,39753388.22,,46328826.09,63951129.82,,,,11909936.15,1316788.65,35344.48,,,,,,,,,,,,,,,1
968,002646.SZ,20200819,20200819,20200630,1,1,2,-0.0779,-0.0779,353945258.07,353945258.07,,,,,,,,,,,,,,,,-1603.98,-1603.98,,399497529.45,123997205.83,,,64075872.81,139822225.3,66132568.18,-1566965.62,-38599.43,,,,,,,,,,,-33390692.17,119509.88,5817247.62,,-39088429.91,760562.72,-39848992.63,-35066410.67,-4782581.96,-257432.48,-40106425.11,-35323843.15,-4782581.96,-35088861.41,7270029.32,,,,6553577.09,2089166.66,561919.23,,,,,,,,,,,,,,,1
969,603486.SH,20200820,20200820,20200630,1,1,2,0.24,0.24,2401879358.82,2401879358.82,,,,,,,,,,,,,,,-2765400.0,6638362.28,-2060960.47,,2290610964.41,1437437972.65,,,16746505.42,527872722.42,159449353.56,-4915587.78,-14684857.33,,,,,,,,,,,159424709.26,705919.01,2586473.09,,157544155.18,24580618.38,132963536.8,132161082.81,802453.99,-1265620.18,131697916.62,130895462.63,802453.99,151395081.49,213097591.93,,,,138720784.39,3175485.63,4262219.7,,,,,,,,,,,,,,,1
970,603816.SH,20200820,20200820,20200630,1,1,2,0.96,0.96,4861378017.66,4861378017.66,,,,,,,,,,,,,,,-5656336.98,86121703.34,2760338.2,,4309368106.69,3137067706.13,,,28116478.86,892903477.32,137362433.03,22745368.9,,,,,,,,,,,,642224301.99,153129022.87,2281554.19,,793071770.67,190458958.33,602612812.34,575832512.75,26780299.59,-168866084.07,433746728.27,406963751.12,26782977.15,583876982.85,698397874.15,,,,92616902.46,58569606.49,33747077.79,,,,,,,,,,,,,,,1
971,688588.SH,20200820,20200820,20200630,1,1,2,0.19,0.19,280360073.9,280360073.9,,,,,,,,,,,,,,,113012.41,1053672.02,-281701.28,,212275508.2,153656828.92,,,1240974.2,14504019.5,23190075.09,-6904724.97,,,,,,,,,,,,77313908.54,9119.37,18279.52,,77304748.39,6177405.79,71127342.6,71422090.04,-294747.44,38386.06,71165728.66,71460476.1,-294747.44,69242499.14,74692407.64,,,,26512925.44,,1067366.27,,,,,,,,,,,,,,,1
972,002978.SZ,20200820,20200820,20200630,1,1,2,0.9456,0.9456,849688464.71,849688464.71,,,,,,,,,,,,,,,,10186621.73,10186621.73,,454424072.73,316707273.42,,,26227918.14,50628222.73,36922546.66,-5253916.91,-5623537.75,,,,,,,,,,,413988278.16,91071.44,3263954.0,,410815395.6,57211420.34,353603975.26,353603975.26,,,353603975.26,353603975.26,,404327859.8,481832167.98,,,,23114962.97,1492750.02,6801718.16,,,,,,,,,,,,,,,1
973,300398.SZ,20200820,20200820,20200630,1,1,2,0.22,0.22,829259567.14,829259567.14,,,,,,,,,,,,,,,28366452.26,559875.24,,,733292752.27,495174059.32,,,8501411.31,52875333.07,68854136.77,39898540.63,-1299736.3,,,,,,,,,,,134067770.04,32552.57,1035634.83,,133064687.78,16485058.09,116579629.69,110378205.5,6201424.19,3137270.1,119716899.79,113515475.6,6201424.19,146636977.98,200232776.95,,,,65983967.74,41409402.55,4543780.66,,,,,,,,,,,,,,,1
974,600823.SH,20200820,20200820,20200630,1,1,2,0.28,0.28,9156367161.0,9156367161.0,,,,,,,,,,,,,,,,23142264.05,29644895.47,,6920081627.68,5702393912.59,,,477250906.89,263603189.17,373791122.99,95183771.07,-5333937.07,,,,,,,,,,,2260334727.74,73571993.14,15019366.52,,2318887354.36,587096293.85,1731791060.51,1039082737.57,692708322.94,110628472.93,1842419533.44,1151416884.31,691002649.13,2284030651.73,2347509951.67,,,,,117486210.81,63844223.61,,,,,,,,,,,,,,,1
975,688098.SH,20200821,20200821,20200630,1,1,2,0.15,0.15,154617434.39,154617434.39,,,,,,,,,,,,,,,,9086462.04,,,97418193.1,21862212.41,,,1376067.16,30910948.38,28620821.6,-854485.79,10006.68,,,,,,,,,,,67325168.51,4005260.0,1411200.0,,69919228.51,9167652.63,60751575.88,60751575.88,,,60751575.88,60751575.88,,58264742.13,65938901.35,,,,14614065.63,,880521.45,,,,,,,,,,,,,,,1
976,600312.SH,20200821,20200821,20200630,1,1,2,0.04,0.04,3222888876.92,3222888876.92,,,,,,,,,,,,,,,,12659088.07,12659088.07,,3159775996.15,2751826038.29,,,24495528.69,169688204.02,112556116.39,33331146.44,,,,,,,,,,,,83449327.05,5935560.53,-4902704.76,,94287592.34,38252849.65,56034742.69,54739343.53,1295399.16,-3135120.58,52899622.11,51604222.95,1295399.16,104209357.6,309364059.21,,,,67878962.32,47956730.92,11514281.64,,,,,,,,,,,,,,,1
977,603811.SH,20200821,20200821,20200630,1,1,2,0.38,0.38,330119373.07,330119373.07,,,,,,,,,,,,,,,,6909705.81,6909705.81,,268371421.68,99678375.5,,,3573257.8,115010358.45,32376843.42,-180436.05,-2471655.36,,,,,,,,,,,77396017.13,503.53,2191419.85,,75205100.81,11866238.0,63338862.81,63252604.59,86258.22,-104766.8,63234096.01,63158314.47,75781.54,70455397.41,92431748.87,,,,14391227.51,1038906.97,1188429.11,,,,,,,,,,,,,,,1
978,600872.SH,20200821,20200821,20200630,1,1,2,0.57,0.57,2554392490.86,2554392490.86,,,,,,,,,,,,,,,,20025189.57,-1241.82,,2003728687.54,1467624461.1,,,27011948.29,303331475.18,131006177.03,963444.47,,,,,,,,,,,,588052329.38,644253.87,3619978.49,,585076604.76,88243576.79,496833027.97,455056362.48,41776665.49,26764.99,496859792.96,455083127.47,41776665.49,573292682.63,649508478.78,,,,73286029.62,6029249.72,9398574.7,,,,,,,,,,,,,,,1
979,600165.SH,20200821,20200821,20200630,1,1,2,-0.008,-0.008,57327391.3,57327391.3,,,,,,,,,,,,,,,,5599093.51,5599093.51,,80877258.72,54469911.62,,,830289.5,2812054.87,11757734.41,10366740.78,-385185.08,,,,,,,,,,,-16450253.45,10072753.61,58248.69,,-6435748.53,-1134853.22,-5300895.31,-5475988.78,175093.47,-77818.86,-5378714.17,-5553807.64,175093.47,-22315538.8,-14928877.1,,,,476848.8,11265645.43,632712.81,,,,,,,,,,,,,,,1
980,603181.SH,20200821,20200821,20200630,1,1,2,0.52,0.52,806193854.03,806193854.03,,,,,,,,,,,,,,,16016904.11,1545203.66,,,681467497.97,613752044.63,,,4850507.15,17203999.42,17006608.78,-1175899.51,-371852.2,,,,,,,,,,,167301717.51,188816.89,1391406.42,,166099127.98,22077604.04,144021523.94,144021523.94,,,144021523.94,144021523.94,,149070143.81,190951954.76,,,,30482139.87,53534.78,559968.36,,,,,,,,,,,,,,,1
981,300819.SZ,20200821,20200821,20200630,1,1,2,0.1,0.1,198065662.17,198065662.17,,,,,,,,,,,,,,,,148861.04,,,186782776.27,151043344.14,,,4242236.94,4975087.7,14712171.56,467300.89,-951530.7,,,,,,,,,,,12961089.92,13767.02,1040891.07,,11933965.87,3118555.36,8815410.51,8636559.39,178851.12,,8815410.51,8636559.39,178851.12,13279529.77,28430837.72,,,,8484360.11,1568178.96,860718.64,,,,,,,,,,,,,,,1
