,ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,basic_eps,diluted_eps,total_revenue,revenue,int_income,prem_earned,comm_income,n_commis_income,n_oth_income,n_oth_b_income,prem_income,out_prem,une_prem_reser,reins_income,n_sec_tb_income,n_sec_uw_income,n_asset_mg_income,oth_b_income,fv_value_chg_gain,invest_income,ass_invest_income,forex_gain,total_cogs,oper_cost,int_exp,comm_exp,biz_tax_surchg,sell_exp,admin_exp,fin_exp,assets_impair_loss,prem_refund,compens_payout,reser_insur_liab,div_payt,reins_exp,oper_exp,compens_payout_refu,insur_reser_refu,reins_cost_refund,other_bus_cost,operate_profit,non_oper_income,non_oper_exp,nca_disploss,total_profit,income_tax,n_income,n_income_attr_p,minority_gain,oth_compr_income,t_compr_income,compr_inc_attr_p,compr_inc_attr_m_s,ebit,ebitda,insurance_exp,undist_profit,distable_profit,rd_exp,fin_exp_int_exp,fin_exp_int_inc,transfer_surplus_rese,transfer_housing_imprest,transfer_oth,adj_lossgain,withdra_legal_surplus,withdra_legal_pubfund,withdra_biz_devfund,withdra_rese_fund,withdra_oth_ersu,workers_welfare,distr_profit_shrhder,prfshare_payable_dvd,comshare_payable_dvd,capit_comstock_div,update_flag
4215,600731.SH,20200427,20200427,20200331,1,1,1,0.1745,0.1745,439869205.47,439869205.47,,,,,,,,,,,,,,,-670000.0,,,,358558337.24,306932498.9,,,2003785.08,11763569.07,22183720.89,4365317.66,,,,,,,,,,,,80738529.66,3848084.36,1724632.33,,82861981.69,16615062.0,66246919.69,61986509.12,4260410.57,,66246919.69,61986509.12,4260410.57,83331487.41,,,,,11159410.7,2449808.83,,,,,,,,,,,,,,,,1
4216,300766.SZ,20200427,20210210,20200331,1,1,1,0.07,0.07,102201670.29,102201670.29,,,,,,,,,,,,,,,-66767.87,2386787.42,-613212.58,,76420341.76,29254672.9,,,1282587.88,12713473.19,14800481.94,-9456047.12,,,,,,,,,,,,34070584.96,,2518874.62,,31551710.34,2056787.65,29494922.69,28195985.29,1298937.4,,29494922.69,28195985.29,1298937.4,31708199.9,,,,,26712115.56,,9413681.61,,,,,,,,,,,,,,,1
4217,002697.SZ,20200427,20200427,20200331,1,1,1,0.11,0.11,2345432036.27,2345432036.27,,,,,,,,,,,,,,,,48088655.95,43872929.92,,2236937209.56,1649434052.98,,,9617371.02,540464232.83,32906898.94,4514653.79,,,,,,,,,,,,160670613.3,1326672.02,3580443.34,,158416841.98,15326207.1,143090634.88,143059364.69,31270.19,,143090634.88,143059364.69,31270.19,119884040.76,,,,,,656602.78,3444032.4,,,,,,,,,,,,,,,1
4218,002718.SZ,20200427,20200427,20200331,1,1,1,-0.16,-0.16,60239798.19,60239798.19,,,,,,,,,,,,,,,,1674691.9,-156094.16,,85105647.8,45555688.82,,,190894.76,16458246.33,15674104.61,1724014.32,,,,,,,,,,,,-21538405.81,30090.15,654392.13,,-22162707.79,28870.45,-22191578.24,-20759975.26,-1431602.98,,-22191578.24,-20759975.26,-1431602.98,-23189702.2,,,,,5352495.53,2355961.73,655342.92,,,,,,,,,,,,,,,1
4219,300271.SZ,20200427,20200427,20200331,1,1,1,-0.03,-0.03,250345181.72,250345181.72,,,,,,,,,,,,,,,,-490167.34,-490167.34,,329627745.93,153755701.24,,,1744311.93,48956332.44,53059442.16,-9773699.36,,,,,,,,,,,,-43336505.3,154313.01,3286.96,,-43185479.25,-11649048.8,-31536430.45,-25024501.86,-6511928.59,,-31536430.45,-25024501.86,-6511928.59,-42763707.36,,,,,77331256.2,,9856966.84,,,,,,,,,,,,,,,1
4220,002432.SZ,20200429,20200708,20200331,1,1,1,0.1062,0.1062,301292856.79,301292856.79,,,,,,,,,,,,,,,-335668800.0,335655323.89,,,251322862.19,165220550.95,,,1559140.83,24185200.87,37592303.38,-7465253.4,,,,,,,,,,,,50068452.86,118848.34,471690.02,,49715611.18,144422.91,49571188.27,45956809.95,3614378.32,5408737.11,54979925.38,53137403.1,1842522.28,43517551.26,,,,,27131120.13,1299446.6,2189168.93,,,,,,,,,,,,,,,1
4221,300626.SZ,20200427,20200427,20200331,1,1,1,0.024,0.024,120578200.5,120578200.5,,,,,,,,,,,,,,,,,,,121805023.9,98892607.38,,,2082847.39,2284038.05,7715177.63,4603095.42,-1779430.49,,,,,,,,,,,5493555.8,,50000.0,,5443555.8,1173014.51,4270541.29,4270541.29,,,4270541.29,4270541.29,,5830254.99,,,,,5752910.75,,,,,,,,,,,,,,,,,1
4222,002395.SZ,20200427,20200427,20200331,1,1,1,0.0175,0.0175,232050166.85,232050166.85,,,,,,,,,,,,,,,,2989.14,,,234986289.47,212611687.11,,,1351661.84,2967993.68,10655048.57,-1475685.78,606720.68,,,,,,,,,,,4262416.04,,58795.73,,4203620.31,1067335.02,3136285.29,3136285.29,,,3136285.29,3136285.29,,2038663.92,,,,,9104340.27,637758.34,499401.82,,,,,,,,,,,,,,,1
4223,603995.SH,20200427,20200427,20200331,1,1,1,0.23,0.23,3177463223.08,3177463223.08,,,,,,,,,,,,,,,-482568.28,31130.9,,,3100001106.47,3008671414.78,,,4580601.22,28781857.85,11357443.14,-1999865.35,,,,,,,,,,,,89249140.79,,1659704.35,,87589436.44,21921217.56,65668218.88,53542605.15,12125613.73,350879.59,66019098.47,53795238.45,12223860.02,88988710.01,,,,,45842223.33,3495658.37,4783848.56,,,,,,,,,,,,,,,1
4224,300821.SZ,20200427,20200427,20200331,1,1,1,0.06,0.06,581919276.08,581919276.08,,,,,,,,,,,,,,,,,,,525206066.99,486836445.51,,,2149314.07,16534752.55,10574098.56,-8680292.15,,,,,,,,,,,,62585620.09,3400708.42,1135831.48,,64850497.03,9727574.55,55122922.48,55122922.48,,,55122922.48,55122922.48,,60737369.0,,,,,17791748.45,,6832041.06,,,,,,,,,,,,,,,1
4225,300613.SZ,20200427,20200427,20200331,1,1,1,0.683,0.683,157066827.88,157066827.88,,,,,,,,,,,,,,,,677694.49,,,126249269.08,100002768.63,,,136040.79,2213787.37,6197005.4,-6944860.23,,,,,,,,,,,,31531582.67,298303.04,1041824.89,,30788060.82,1680702.81,29107358.01,30341391.89,-1234033.88,,29107358.01,30341391.89,-1234033.88,26341276.61,,,,,24731600.54,,2432248.66,,,,,,,,,,,,,,,1
4226,300660.SZ,20200427,20200427,20200331,1,1,1,0.1882,0.1882,485828471.63,485828471.63,,,,,,,,,,,,,,,-9614912.25,397687.15,,,423824511.01,360188348.47,,,4984727.93,13527923.83,33210513.95,-11806211.33,-3100539.0,,,,,,,,,,,56612407.13,477288.67,298239.13,,56791456.67,7068594.16,49722862.51,48987896.34,734966.17,-2891451.82,46831410.69,46096444.52,734966.17,61971848.69,,,,,19716819.5,21329.86,4874941.71,,,,,,,,,,,,,,,1
4227,300797.SZ,20200427,20200427,20200331,1,1,1,-0.014,-0.014,68250546.39,68250546.39,,,,,,,,,,,,,,,,-52800.0,,,84898559.14,50256591.95,,,438593.63,13802871.07,12667945.26,-435076.39,,,,,,,,,,,,-10719574.85,6516819.75,100000.0,,-4302755.1,-823580.82,-3479174.28,-3473000.99,-6173.29,-3113.17,-3482287.45,-3475958.49,-6328.96,-10822502.24,,,,,8134131.35,,279349.0,,,,,,,,,,,,,,,1
4228,300094.SZ,20200430,20210203,20200331,1,1,1,0.01,0.01,945219855.98,945219855.98,,,,,,,,,,,,,,,,,,,931413594.29,795121715.62,,,1880971.0,34737326.8,32836514.98,28542424.68,-27641071.8,,,,,,,,,,,15494616.64,521388.05,1806281.39,,14209723.3,7855538.84,6354184.46,9401551.42,-3047366.96,1137128.02,7491312.48,10538679.45,-3047366.96,45102177.56,,,,,10653569.41,27678064.83,1102129.27,,,,,,,,,,,,,,,1
4229,002503.SZ,20200427,20200427,20200331,1,1,1,-0.02,-0.02,1349033665.39,1343707089.1,5326576.29,,,,,,,,,,,,,,,-413099.88,-297005.76,,1441395504.26,1292138497.42,,,1965462.93,50739804.57,32210925.3,42531167.68,,,,,,,,,,,,-90316517.86,79264.73,212327.77,,-90449580.9,-16614983.34,-73834597.56,-74032773.02,198175.46,,-73834597.56,-74032773.02,198175.46,-86435482.62,,,,,6508091.67,43907085.28,4843852.96,,,,,,,,,,,,,,,1
4230,600734.SH,20200429,20200625,20200331,1,1,1,-0.1011,-0.1011,126381655.1,126381655.1,,,,,,,,,,,,,,,-822399.26,212192.37,212192.37,,205889741.49,111788856.53,,,2161045.74,8441085.85,24839355.93,12217640.46,-23116443.84,,,,,,,,,,,-76434934.19,2960.1,13987.88,,-76445961.97,-13334711.86,-63111250.11,-62920986.68,-190263.43,-17968429.88,-81079679.99,-80889416.56,-190263.43,-78636446.59,,,,,20760388.73,37742402.99,113508.83,,,,,,,,,,,,,,,1
4231,603115.SH,20200427,20200427,20200331,1,1,1,0.12,0.12,231320777.32,231320777.32,,,,,,,,,,,,,,,,3091431.04,,,214457860.16,176073170.31,,,1393292.51,7734421.52,13252266.22,-1744874.88,-356270.19,,,,,,,,,,,28788175.29,,136824.18,,28651351.11,3643363.51,25007987.6,25007218.03,769.57,1677933.56,26685921.16,26685151.59,769.57,24968082.45,,,,,20364682.91,644613.08,1304555.97,,,,,,,,,,,,,,,1
4232,300807.SZ,20200427,20200427,20200331,1,1,1,-0.07,-0.07,16904395.59,16904395.59,,,,,,,,,,,,,,,,-874160.01,-874160.01,,28262210.27,8209342.48,,,355645.01,4504417.85,4740784.44,-97806.05,,,,,,,,,,,,-10903376.02,6571000.0,,,-4332376.02,173302.2,-4505678.22,-4505767.53,89.31,,-4505678.22,-4505767.53,89.31,-10026271.36,,,,,10310322.83,898763.9,999514.6,,,,,,,,,,,,,,,1
4233,000810.SZ,20200427,20200427,20200331,1,1,1,0.0748,0.0733,1709529147.46,1709529147.46,,,,,,,,,,,,,,,23262812.82,557091.56,3941741.08,,1693892937.67,1395998306.31,,,5779436.22,101947807.77,37525229.22,39226022.67,-6264583.44,,,,,,,,,,,73001588.95,781362.37,660119.49,,73122831.83,4596824.51,68526007.32,78286291.64,-9760284.32,-2973872.11,65552135.21,74279948.6,-8727813.39,88704878.18,,,,,105019956.21,22293367.55,16645760.06,,,,,,,,,,,,,,,1
4234,002407.SZ,20200427,20200427,20200331,1,1,1,0.0018,0.0018,830959374.15,821571718.94,9387655.21,,,,,,,,,,,,,,,3415810.98,-13221.45,,851661875.31,685641570.92,,3177.07,7626045.21,37078278.48,56082342.35,38268310.2,0.0,,,,,,,,,,,3579918.53,6138832.28,305212.6,,9413538.21,5429224.32,3984313.89,1235590.22,2748723.67,992.81,3985306.7,1236482.24,2748824.46,-2336553.73,,,,,24384776.54,46622714.7,6662797.53,,,,,,,,,,,,,,,1
4235,300822.SZ,20200427,20200427,20200331,1,1,1,0.4126,0.4126,156780541.95,156780541.95,,,,,,,,,,,,,,,,,,,120024157.43,108856741.0,,,889781.5,1774577.33,5009031.37,-1388672.69,-207636.18,,,,,,,,,,,39014070.51,57825.68,30000.0,,39041896.19,6033317.91,33008578.28,33008578.28,,167326.16,33175904.44,33175904.44,,38455925.37,,,,,5153102.88,434516.68,1047428.72,,,,,,,,,,,,,,,1
4236,002156.SZ,20200427,20200427,20200331,1,1,1,-0.01,-0.01,2166472101.75,2166472101.75,,,,,,,,,,,,,,,,-903750.52,-918391.3,,2217877704.97,1883514248.82,,,7646917.59,14094863.53,74749159.15,67102117.82,-168141.21,,,,,,,,,,,-24589878.08,779032.5,1580765.9,,-25391611.48,-16151485.22,-9240126.26,-11728287.22,2488160.96,-5700413.76,-14940540.02,-11960374.42,-2980165.6,-20947478.06,,,,,167338832.16,66694176.01,2917489.4,,,,,,,,,,,,,,,1
4237,688039.SH,20200427,20200427,20200331,1,1,1,0.02,0.02,32455743.79,32455743.79,,,,,,,,,,,,,,,2507835.62,440000.0,,,38141829.19,21648233.22,,,75951.69,4072978.63,5770961.62,-4304306.04,,,,,,,,,,,,1928809.71,,2750.0,,1926059.71,192605.97,1733453.74,1733453.74,,,1733453.74,1733453.74,,-1298965.42,,,,,10955064.75,261623.8,4285990.33,,,,,,,,,,,,,,,1
4238,300219.SZ,20200427,20200427,20200331,1,1,1,0.0152,0.0152,580835259.37,580835259.37,,,,,,,,,,,,,,,443624.6,943531.4,732817.73,,573863415.91,476828034.58,,,2002355.38,22672549.69,28788397.44,-138134.2,-16285024.88,,,,,,,,,,,12339871.17,5096957.46,156162.31,,17280666.32,6529168.4,10751497.92,10790825.65,-39327.73,304470.59,11055968.51,11095296.24,-39327.73,28174265.51,,,,,31031432.34,1102268.07,1891923.29,,,,,,,,,,,,,,,1
4239,300287.SZ,20200427,20200427,20200331,1,1,1,0.0,0.0,198591986.23,198591986.23,,,,,,,,,,,,,,,,1170000.0,,,205449561.53,142549774.58,,,902331.79,19051133.17,33084589.12,4692116.36,,,,,,,,,,,,-2811485.17,241173.53,,,-2570311.64,384397.7,-2954709.34,-2641356.21,-313353.13,,-2954709.34,-2641356.21,-313353.13,-2278587.55,,,,,11489011.71,2793315.72,-197599.61,,,,,,,,,,,,,,,1
4240,688016.SH,20200427,20200427,20200331,1,1,1,0.83,0.83,99193139.59,99193139.59,,,,,,,,,,,,,,,,3646657.54,,,40126441.31,20632453.74,,,644868.84,8696782.83,3472890.84,-2492035.65,-209640.81,,,,,,,,,,,69473073.96,,,,69473073.96,9993799.24,59479274.72,59479274.72,,,59479274.72,59479274.72,,65995605.12,,,,,8653733.43,,2451583.54,,,,,,,,,,,,,,,1
4241,000596.SZ,20200427,20200427,20200331,1,1,1,1.26,1.26,3281368602.79,3281368602.79,,,,,,,,,,,,,,,2015949.87,6550446.14,,,2443221802.41,744305924.63,,,520124639.27,989447585.63,194176267.66,-12503185.37,,,,,,,,,,,,853412819.86,7771833.55,21568589.31,,839616064.1,208684540.77,630931523.33,636788443.69,-5856920.36,,630931523.33,636788443.69,-5856920.36,841742727.77,,,,,7670570.59,24441197.03,33840686.32,,,,,,,,,,,,,,,1
4242,603527.SH,20200427,20200427,20200331,1,1,1,0.11,0.11,652996188.02,652996188.02,,,,,,,,,,,,,,,,-84127.28,,,628638960.66,612078789.4,,,1380902.84,2628235.6,4074645.03,809957.24,,,,,,,,,,,,24824187.53,,625450.27,,24198737.26,5081267.21,19117470.05,19117470.05,,,19117470.05,19117470.05,,24592779.17,,,,,6496551.06,1938899.74,813406.86,,,,,,,,,,,,,,,1
4243,300539.SZ,20200427,20200427,20200331,1,1,1,-0.01,-0.02,81962504.51,81962504.51,,,,,,,,,,,,,,,,77463.01,,,85406495.34,64793190.87,,,994741.08,3773362.94,8030779.17,2819687.09,-991248.81,,,,,,,,,,,-2752019.82,54984.63,2455.65,,-2699490.84,518946.43,-3218437.27,-3040119.56,-178317.71,8361.11,-3210076.16,-3031758.45,-178317.71,-2008666.18,,,,,4580161.95,3042875.61,52756.36,,,,,,,,,,,,,,,1
4244,002383.SZ,20200430,20200529,20200331,1,1,1,-0.17,-0.17,251567973.32,251567973.32,,,,,,,,,,,,,,,,22385.11,-20125.39,,386952653.42,127167744.35,,,1978234.39,42340568.34,97856763.35,82601656.86,,,,,,,,,,,,-129532248.01,174047.93,181524.37,,-129539724.45,-3039499.95,-126500224.5,-124431640.27,-2068584.23,-2815651.12,-129315875.62,-127193189.02,-2122686.6,-117486246.74,,,,,35760918.99,73646289.78,3117735.19,,,,,,,,,,,,,,,1
4245,300158.SZ,20200427,20200427,20200331,1,1,1,0.0594,0.0594,945086706.67,945086706.67,,,,,,,,,,,,,,,-365.92,2832235.86,,,881612614.05,374606740.26,,,9668381.16,384812221.65,63912623.81,2742199.04,671813.26,,,,,,,,,,,73515038.96,1010933.93,6376841.06,,68149131.83,7879412.37,60269719.46,61065408.09,-795688.63,4378.2,60274097.66,61069786.29,-795688.63,70342509.72,,,,,34945787.1,3349633.8,938588.72,,,,,,,,,,,,,,,1
4246,300067.SZ,20200427,20200427,20200331,1,1,1,0.0528,0.0527,305385487.56,305385487.56,,,,,,,,,,,,,,,-70854.64,-785656.34,,,244457115.17,201774925.23,,,1586663.66,9790348.29,18774685.78,749577.68,43.71,,,,,,,,,,,61348294.0,128411.3,488477.69,,60988227.61,11407543.7,49580683.91,49170551.11,410132.8,33818.32,49614502.23,49204369.43,410132.8,62925625.37,,,,,11780958.24,1183059.62,349578.95,,,,,,,,,,,,,,,1
4247,002985.SZ,20200428,20200428,20200331,1,1,1,0.52,0.52,101485713.27,101485713.27,,,,,,,,,,,,,,,,44782.19,,,35435013.02,20305097.2,,,1118520.87,368237.22,6685652.34,-609578.59,,,,,,,,,,,,67866812.18,,,,67866812.18,9640766.7,58226045.48,58226045.48,,,58226045.48,58226045.48,,67212451.4,,,,,5184291.82,,,,,,,,,,,,,,,,,1
4248,002013.SZ,20200427,20200427,20200331,1,1,1,0.0181,0.0181,2075776929.56,2075776929.56,,,,,,,,,,,,,,,-114778.67,0.0,,,2012941553.39,1665873579.33,,,8551621.68,23981202.24,201474030.09,43281296.96,-5013405.86,,,,,,,,,,,80965646.86,1241416.04,3212618.96,,78994443.94,23696189.4,55298254.54,64774714.94,-9476460.4,-57494608.89,-2196354.35,9391957.91,-11588312.26,88366077.54,,,,,64543244.61,52347703.0,11338652.19,,,,,,,,,,,,,,,1
4249,002876.SZ,20200427,20200427,20200331,1,1,1,0.11,0.11,319677734.3,319677734.3,,,,,,,,,,,,,,,,-1317958.46,,,309755108.72,273382859.52,,,1091857.56,4637094.31,7786590.87,11376305.38,-2458630.27,,,,,,,,,,,16207382.53,68766.58,1277638.83,,14998510.28,3590095.18,11408415.1,11422629.24,-14214.14,,11408415.1,11422629.24,-14214.14,22234155.89,,,,,7031941.55,9616926.61,490805.86,,,,,,,,,,,,,,,1
4250,300225.SZ,20200427,20200427,20200331,1,1,1,0.0008,0.0008,114672890.24,114672890.24,,,,,,,,,,,,,,,,813611.56,,,114996996.46,83967610.46,,,191753.48,13214172.61,13708261.24,-83665.87,-95877.55,,,,,,,,,,,1293744.19,3397.89,248466.5,,1048675.58,305590.92,743084.66,391196.61,351888.05,,743084.66,391196.61,351888.05,631540.74,,,,,6160704.16,207095.38,325650.61,,,,,,,,,,,,,,,1
4251,002903.SZ,20200427,20200427,20200331,1,1,1,-0.0281,-0.0281,21931950.03,21931950.03,,,,,,,,,,,,,,,,2251098.33,,,30984519.22,17743015.08,,,380730.94,4057919.12,5731318.49,-107512.08,,,,,,,,,,,,-4167443.8,13984.64,65660.28,,-4219119.44,,-4219119.44,-4219119.44,,,-4219119.44,-4219119.44,,-6526054.21,,,,,3179047.67,,,,,,,,,,,,,,,,,1
4252,300771.SZ,20200427,20200427,20200331,1,1,1,0.66,0.66,246728435.19,246728435.19,,,,,,,,,,,,,,,3411730.64,1047650.44,,,180357270.11,142529071.81,,,4814229.01,22117757.04,7490813.14,-11187715.73,-636243.65,,,,,,,,,,,76338200.5,50800.7,1324063.61,,75064937.59,8733268.2,66331669.39,66331669.39,,1537543.14,67869212.53,67869212.53,,66881950.22,,,,,14358786.87,6579.0,5561181.88,,,,,,,,,,,,,,,1
4253,002845.SZ,20200427,20200427,20200331,1,1,1,0.07,0.07,1678734199.19,1678734199.19,,,,,,,,,,,,,,,,-9807304.59,,,1664216686.73,1519576346.18,,,3633839.85,11399333.9,51961695.12,29441182.22,-349121.6,,,,,,,,,,,12371474.23,229889.92,7865.5,,12593498.65,2506775.31,10086723.34,13695250.54,-3608527.2,2215544.89,12302268.23,15910795.43,-3608527.2,37275677.92,,,,,45477433.74,19183566.62,4490396.8,,,,,,,,,,,,,,,1
4254,002086.SZ,20200430,20200905,20200331,1,1,1,0.05,0.05,79932263.8,79932263.8,,,,,,,,,,,,,,,,,,,116580881.73,66515474.01,,,2164630.3,4188109.04,18694596.36,7982196.45,104534.54,,,,,,,,,,,34443296.42,53141.09,290121.29,,34206316.22,27725.45,34178590.77,34299966.07,-121375.3,1020182.66,35198773.43,35320148.73,-121375.3,-33223053.05,,,,,2434219.88,11324431.19,4715081.13,,,,,,,,,,,,,,,1
4255,600739.SH,20200430,20200718,20200331,1,1,1,0.0843,0.0843,3307823985.1,3307823985.1,,,,,,,,,,,,,,,32768398.02,288166078.26,278035752.62,,3475022334.21,2597402904.0,,,19335545.19,266936118.32,97573886.88,161240287.05,-268791904.39,,,,,,,,,,,161008031.52,329833.86,9765110.75,,151572754.63,53937623.29,97635131.34,129002156.18,-31367024.84,-2130284.85,95504846.49,126871871.33,-31367024.84,115778325.0,,,,,57803155.69,156526517.92,2199096.24,,,,,,,,,,,,,,,1
4256,002046.SZ,20200427,20200427,20200331,1,1,1,-0.0649,-0.0649,353097516.87,353097516.87,,,,,,,,,,,,,,,-9502262.28,-7510248.84,-7460677.84,,372488609.95,285993900.19,,,3905378.61,13663960.08,47540282.83,5820946.96,,,,,,,,,,,,-27896571.63,1996995.5,33337.62,,-25932913.75,3520251.92,-29453165.67,-34012297.76,4559132.09,,-29453165.67,-34012297.76,4559132.09,-10774034.65,,,,,13900590.61,7633784.71,1929679.95,,,,,,,,,,,,,,,1
4257,300456.SZ,20200427,20200427,20200331,1,1,1,0.0107,0.0107,160859222.93,160859222.93,,,,,,,,,,,,,,,,-3294232.77,-3294232.77,,151632019.0,88584039.02,,,610143.37,6286116.03,21762594.0,-3568448.79,-327041.79,,,,,,,,,,,7388835.77,11885.13,200.0,,7400520.9,5445568.36,1954952.54,6836660.94,-4881708.4,-58319263.15,-56364310.61,-51482602.21,-4881708.4,6930316.02,,,,,33179350.92,3069227.42,2556716.64,,,,,,,,,,,,,,,1
4258,300765.SZ,20200427,20200427,20200331,1,1,1,0.3654,0.3654,355609758.11,355609758.11,,,,,,,,,,,,,,,-3049571.97,10989737.36,68869.1,,276798392.98,172574046.45,,,5638276.74,86092612.75,12553723.82,-3897542.76,,,,,,,,,,,,87460598.23,3067585.33,511047.81,,90017135.75,16891431.92,73125703.83,73080413.05,45290.78,-62098.25,73063605.58,73018314.8,45290.78,74861450.32,,,,,2476559.99,,-761439.76,,,,,,,,,,,,,,,1
4259,300641.SZ,20200427,20200427,20200331,1,1,1,0.02,0.02,262368220.6,262368220.6,,,,,,,,,,,,,,,,3297521.49,,,256385632.64,237999075.98,,,409709.57,7218009.14,7014513.42,809867.1,,,,,,,,,,,,9594109.45,11700.0,2107.8,,9603701.65,1433980.53,8169721.12,8169721.12,,,8169721.12,8169721.12,,5544913.48,,,,,2934457.43,2305949.39,744407.81,,,,,,,,,,,,,,,1
4260,300762.SZ,20200427,20200427,20200331,1,1,1,-0.0513,-0.0513,40516890.57,40516890.57,,,,,,,,,,,,,,,1122361.64,1522356.16,,,51805464.61,14193299.96,,,46230.7,8774233.51,9426347.32,-562562.48,-1601584.05,,,,,,,,,,,-7623732.51,87810.93,,,-7535921.58,-543176.12,-6992745.46,-6844550.96,-148194.5,,-6992745.46,-6844550.96,-148194.5,-8666331.0,,,,,18326331.55,520795.19,1083892.93,,,,,,,,,,,,,,,1
4261,600971.SH,20200427,20200427,20200331,1,1,1,0.17,0.17,1230359148.81,1230359148.81,,,,,,,,,,,,,,,,6871484.99,6871484.99,,990536235.77,752005417.33,,,30915276.59,14825609.6,161588857.41,24901518.39,,,,,,,,,,,,252486732.86,19302.12,2103511.18,,250402523.8,49598161.34,200804362.46,199832958.49,971403.97,,200804362.46,199832958.49,971403.97,245675050.56,,,,,,33371813.71,8530098.01,,,,,,,,,,,,,,,1
4262,300537.SZ,20200427,20200427,20200331,1,1,1,0.0306,0.0306,111605977.88,111605977.88,,,,,,,,,,,,,,,,,,,106341674.2,69980735.16,,,1102688.03,10199776.48,18203207.32,1932649.55,,,,,,,,,,,,6682154.67,450034.16,1241892.61,,5890296.22,1528025.61,4362270.61,5912054.35,-1549783.74,,4362270.61,5912054.35,-1549783.74,6631556.86,,,,,8883454.53,1841400.45,-134422.75,,,,,,,,,,,,,,,1
4263,000926.SZ,20200430,20200509,20200331,1,1,1,0.11,0.11,1311288572.07,1311288572.07,,,,,,,,,,,,,,,-2459616.0,5880871.85,,,1088321588.83,915573809.92,,,22919114.6,32586887.18,70666532.79,38003999.5,,,,,,,,,,,,232084642.43,158822.51,16912909.49,,215330555.45,54768244.78,160562310.67,110541203.89,50021106.78,-25060337.72,135501972.95,85480866.17,50021106.78,230799981.94,,,,,2835155.12,38127003.29,2253926.51,,,,,,,,,,,,,,,1
4264,002922.SZ,20200427,20200427,20200331,1,1,1,-0.0239,-0.0239,198978773.88,198978773.88,,,,,,,,,,,,,,,,726480.55,,,202396080.78,152483325.01,,,1915215.96,14843763.3,19981742.01,500967.11,-2871368.98,,,,,,,,,,,-664413.2,13556.43,69592.31,,-720449.08,2787146.2,-3507595.28,-3227361.79,-280233.49,-174423.72,-3682019.0,-3233646.51,-448372.49,386918.33,,,,,10652724.23,1661859.99,67335.98,,,,,,,,,,,,,,,1
4265,300112.SZ,20200427,20200427,20200331,1,1,1,-0.02,-0.02,91277744.55,91277744.55,,,,,,,,,,,,,,,,-226931.14,-545092.06,,98307849.74,43733372.95,,,834363.14,24697250.17,13304025.31,-122612.71,-1200774.87,,,,,,,,,,,-4712921.52,3038.57,9366.27,,-4719249.22,292808.67,-5012057.89,-4529361.61,-482696.28,237510.0,-4774547.89,-4291851.61,-482696.28,-3136289.46,,,,,14612849.49,49065.68,316880.78,,,,,,,,,,,,,,,1
4266,002336.SZ,20200427,20210128,20200331,1,1,1,0.0511,0.0511,1723677590.19,1723677590.19,,,,,,,,,,,,,,,,,,,1707466171.43,1234649107.06,,,5246458.59,384967617.68,71468156.29,7012090.46,-3693044.31,,,,,,,,,,,21968831.78,12582024.13,4125040.31,,30425815.6,8080491.83,22345323.77,22483934.6,-138610.83,-14879598.22,7465725.55,7604336.38,-138610.83,30997706.6,,,,,,2345755.64,669495.69,,,,,,,,,,,,,,,1
4267,603680.SH,20200427,20200427,20200331,1,1,1,0.09,0.09,797690811.9,797690811.9,,,,,,,,,,,,,,,7445123.16,27018799.04,7304910.14,,766094657.48,553473987.67,,,9842305.67,40201800.04,64418168.53,48715650.11,,,,,,,,,,,,71788121.68,400451.3,276371.67,,71912201.31,12722876.77,59189324.54,74069186.33,-14879861.79,-12061858.87,47127465.67,67010005.43,-19882539.76,67719484.01,,,,,38128241.37,25303186.98,7010966.29,,,,,,,,,,,,,,,1
4268,002799.SZ,20200427,20200427,20200331,1,1,1,0.13,0.13,442174573.32,442174573.32,,,,,,,,,,,,,,,,2053941.58,2053941.58,,417180424.97,383865908.58,,,1753655.41,10269692.88,9869541.21,3646460.58,,,,,,,,,,,,29200683.88,,6000.0,,29194683.88,4715471.22,24479212.66,19617159.88,4862052.78,,24479212.66,19617159.88,4862052.78,27091852.75,,,,,5910894.5,4298148.39,670350.23,,,,,,,,,,,,,,,1
4269,002983.SZ,20200427,20200427,20200331,1,1,1,0.14,,76016726.5,76016726.5,,,,,,,,,,,,,,,1212132.89,696273.06,,,66902042.87,57563121.23,,,167025.35,2623207.85,4930538.42,-381245.04,,,,,,,,,,,,16574399.15,640.0,,,16575039.15,2216497.68,14358541.47,14358541.47,,,14358541.47,14358541.47,,14424745.74,,,,,3256842.22,,139997.58,,,,,,,,,,,,,,,1
4270,002812.SZ,20200427,20200427,20200331,1,1,1,0.1716,0.1775,552861641.98,552861641.98,,,,,,,,,,,,,,,,,,,422328412.73,290892286.97,,,6536443.08,18020062.49,36486733.75,40347601.69,,,,,,,,,,,,165619773.7,9676334.66,3009024.41,,172287083.95,19725078.18,152562005.77,138230902.44,14331103.33,,152562005.77,138230902.44,14331103.33,166817234.43,,,,,30080463.85,49240427.24,10090286.28,,,,,,,,,,,,,,,1
